Monday, August 17, 2020	3:39:15 PM	Game1.txt	2000096510
Cued	Now	2000109119
9	BlinkStart	2000109140
9	BlinkEnd	2000382754
24,5	BlinkStart	2000382848
24,5	BlinkEnd	2000386352
5	0DropFeed	2000386432
24	NoFeedAbort	2000386512
1	BlinkStart	2000396529
1	BlinkEnd	2000401808
1	NoFeedLowProb	2000401888
6,47	BlinkStart	2000401901
6,47	BlinkEnd	2000405535
6	Feed	2000405615
47	Feed	2000405696
21,1	BlinkStart	2000405783
21,1	BlinkEnd	2000413755
1	0DropFeed	2000413836
21	Feed	2000413916
6,47,4	BlinkStart	2000414002
6,47,4	BlinkEnd	2000417099
4	0DropFeed	2000417179
20,1	BlinkStart	2000417266
20,1	BlinkEnd	2000421643
1	0DropFeed	2000421723
20	Feed	2000421803
6,47,4	BlinkStart	2000421891
6,47,4	BlinkEnd	2000425387
6	Feed	2000425467
47	Feed	2000425547
19,1	BlinkStart	2000425635
19,1	BlinkEnd	2000435352
1	0DropFeed	2000435432
19	Feed	2000435512
6,47,4	BlinkStart	2000435605
6,47,4	BlinkEnd	2000441897
4	0DropFeed	2000441977
18,1	BlinkStart	2000442065
18,1	BlinkEnd	2000455130
1	0DropFeed	2000455210
18	Feed	2000455290
6,47,4	BlinkStart	2000455384
6,47,4	BlinkEnd	2000458673
4	0DropFeed	2000458753
17,1	BlinkStart	2000458840
17,1	BlinkEnd	2000467563
1	0DropFeed	2000467643
17	Feed	2000467723
6,47,4	BlinkStart	2000467816
6,47,4	BlinkEnd	2000471907
6	Feed	2000471987
47	Feed	2000472067
16,1	BlinkStart	2000472153
16,1	BlinkEnd	2000490355
1	0DropFeed	2000490435
16	Feed	2000490515
6,47,4	BlinkStart	2000490609
6,47,4	BlinkEnd	2000493230
6	Feed	2000493310
47	Feed	2000493390
14,1	BlinkStart	2000493476
14,1	BlinkEnd	2000501987
1	0DropFeed	2000502067
14	NoFeedAbort	2000502147
5	BlinkStart	2000512164
5	BlinkEnd	2000512481
5	NoFeedLowProb	2000512561
2,38	BlinkStart	2000512570
2,38	BlinkEnd	2000515622
2	Feed	2000515702
38	Feed	2000515782
25,5	BlinkStart	2000515872
25,5	BlinkEnd	2000525313
5	0DropFeed	2000525393
25	Feed	2000525473
2,38,8,54	BlinkStart	2000525569
