Tuesday, January 28, 2020	1:57:38 PM	Game1.txt	268444197
cued	now	268469555
7	BlinkStart	268469635
7	BlinkEnd	268745982
0	NoFeedLowProb	268746062
1	BlinkStart	268746292
1	BlinkEnd	268746564
1	NoFeedLowProb	268746644
4	BlinkStart	268746874
4	BlinkEnd	268755813
4	Feed	268755893
1	BlinkStart	268756123
1	BlinkEnd	268764692
1	NoFeedLowProb	268764772
6	BlinkStart	268765003
6	BlinkEnd	268768038
6	Feed	268768118
1	BlinkStart	268768348
1	BlinkEnd	268786951
1	NoFeedLowProb	268787031
4	BlinkStart	268787261
4	BlinkEnd	268790629
4	Feed	268790709
1	BlinkStart	268790939
1	BlinkEnd	268797383
1	NoFeedLowProb	268797464
6	BlinkStart	268797694
6	BlinkEnd	268800319
6	Feed	268800399
1	BlinkStart	268800629
1	BlinkEnd	268815892
1	NoFeedLowProb	268815972
4	BlinkStart	268816202
4	BlinkEnd	268818843
4	Feed	268818924
1	BlinkStart	268819154
1	BlinkEnd	268824785
1	NoFeedLowProb	268824865
6	BlinkStart	268825096
6	BlinkEnd	268827456
6	Feed	268827536
1	BlinkStart	268827768
1	BlinkEnd	268843034
1	NoFeedLowProb	268843114
46	BlinkStart	268843345
46	BlinkEnd	268845904
6	Feed	268845984
1	BlinkStart	268846214
1	BlinkEnd	268861077
1	NoFeedLowProb	268861157
46	BlinkStart	268861387
46	BlinkEnd	268863889
6	Feed	268863969
1	BlinkStart	268864199
1	BlinkEnd	268879132
1	NoFeedLowProb	268879212
46	BlinkStart	268879442
46	BlinkEnd	268882943
6	Feed	268883024
1	BlinkStart	268883254
1	BlinkEnd	268898714
1	NoFeedLowProb	268898794
46	BlinkStart	268899024
46	BlinkEnd	268901582
6	Feed	268901662
1	BlinkStart	268901892
1	BlinkEnd	268918967
1	NoFeedLowProb	268919047
46	BlinkStart	268919277
46	BlinkEnd	268932129
6	Feed	268932209
1	BlinkStart	268932439
1	BlinkEnd	268948845
1	NoFeedLowProb	268948925
46	BlinkStart	268949155
46	BlinkEnd	268951781
6	Feed	268951862
1	BlinkStart	268952093
1	BlinkEnd	268966698
1	NoFeedLowProb	268966778
5	BlinkStart	268967009
5	BlinkEnd	268974439
5	NoFeedLowProb	268974519
8	BlinkStart	268974750
8	BlinkEnd	268977720
8	Feed	268977800
5	BlinkStart	268978030
5	BlinkEnd	268986536
5	NoFeedLowProb	268986616
2	BlinkStart	268986847
2	BlinkEnd	268989544
2	Feed	268989624
5	BlinkStart	268989854
5	BlinkEnd	269007325
5	NoFeedLowProb	269007405
8	BlinkStart	269007635
8	BlinkEnd	269010607
8	Feed	269010687
5	BlinkStart	269010917
5	BlinkEnd	269016818
5	NoFeedLowProb	269016898
2	BlinkStart	269017130
2	BlinkEnd	269019965
2	Feed	269020046
5	BlinkStart	269020276
5	BlinkEnd	269039957
5	NoFeedLowProb	269040037
8	BlinkStart	269040267
8	BlinkEnd	269043286
8	Feed	269043367
5	BlinkStart	269043598
5	BlinkEnd	269049510
5	NoFeedLowProb	269049590
2	BlinkStart	269049820
2	BlinkEnd	269052381
2	Feed	269052461
5	BlinkStart	269052691
5	BlinkEnd	269067162
5	NoFeedLowProb	269067242
82	BlinkStart	269067472
82	BlinkEnd	269071160
2	Feed	269071240
5	BlinkStart	269071470
5	BlinkEnd	269085001
5	NoFeedLowProb	269085082
82	BlinkStart	269085312
82	BlinkEnd	269089619
2	Feed	269089699
5	BlinkStart	269089930
5	BlinkEnd	269107525
5	NoFeedLowProb	269107605
82	BlinkStart	269107836
82	BlinkEnd	269111468
2	Feed	269111548
5	BlinkStart	269111778
5	BlinkEnd	269126307
5	NoFeedLowProb	269126387
82	BlinkStart	269126617
82	BlinkEnd	269130250
2	Feed	269130331
5	BlinkStart	269130562
5	BlinkEnd	269146429
5	NoFeedLowProb	269146509
82	BlinkStart	269146739
82	BlinkEnd	269150967
2	Feed	269151047
5	BlinkStart	269151278
5	BlinkEnd	269165473
5	NoFeedLowProb	269165553
82	BlinkStart	269165783
82	BlinkEnd	269169486
2	Feed	269169566
5	BlinkStart	269169796
5	BlinkEnd	269184324
5	NoFeedLowProb	269184404
1	BlinkStart	269184635
1	BlinkEnd	269188869
1	NoFeedLowProb	269188949
6	BlinkStart	269189179
6	BlinkEnd	269191818
6	Feed	269191899
1	BlinkStart	269192130
1	BlinkEnd	269204438
1	NoFeedLowProb	269204518
4	BlinkStart	269204748
4	BlinkEnd	269208788
4	Feed	269208868
1	BlinkStart	269209099
1	BlinkEnd	269227705
1	NoFeedLowProb	269227785
6	BlinkStart	269228015
6	BlinkEnd	269248086
6	Feed	269248166
1	BlinkStart	269248396
1	BlinkEnd	269256518
1	NoFeedLowProb	269256598
4	BlinkStart	269256830
4	BlinkEnd	269261463
4	Feed	269261543
1	BlinkStart	269261774
1	BlinkEnd	269279373
1	NoFeedLowProb	269279454
6	BlinkStart	269279684
6	BlinkEnd	269283578
6	Feed	269283658
