Ver1.3	1286821364	StartFile	4/12/2021	10:45:18 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\041221\SoundData.txt	1286821364
1287034778	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1287034778
1287034980	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1287034980
1287102421	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1287102421
1287102625	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1287102625
1287110443	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1287110443
1287110645	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1287110645
1287122208	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1287122208
1287122409	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1287122409
1287127028	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1287127028
1287134171	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1287134171
1287134372	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1287134372
1287146069	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1287146069
1287146274	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1287146274
1287150013	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1287150013
1287150215	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1287150215
1287166322	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1287166322
1287166525	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1287166525
1287169731	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1287169731
1287169932	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1287169932
1287185573	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1287185573
1287185775	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1287185775
1287188913	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1287188913
1287189115	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1287189115
