Monday, April 6, 2020	10:54:53 AM	Game1.txt	2046038232
cued	now	2046112160
7	BlinkStart	2046112240
7	BlinkEnd	2046343623
0	NoFeedLowProb	2046343703
1	BlinkStart	2046343933
1	BlinkEnd	2046372104
1	NoFeedLowProb	2046372184
4	BlinkStart	2046372414
4	BlinkEnd	2046430469
4	Feed	2046430550
1	BlinkStart	2046430780
1	BlinkEnd	2046548175
1	NoFeedLowProb	2046548255
4	BlinkStart	2046548487
4	BlinkEnd	2046552652
4	Feed	2046552732
1	BlinkStart	2046552963
1	BlinkEnd	2046566685
1	NoFeedLowProb	2046566765
4	BlinkStart	2046566996
4	BlinkEnd	2046571897
4	Feed	2046571978
1	BlinkStart	2046572209
1	BlinkEnd	2046581928
1	NoFeedLowProb	2046582009
64	BlinkStart	2046582241
64	BlinkEnd	2046589414
6	Feed	2046589494
1	BlinkStart	2046589725
1	BlinkEnd	2046608789
1	NoFeedLowProb	2046608869
5	BlinkStart	2046609099
5	BlinkEnd	2046614136
5	NoFeedLowProb	2046614216
8	BlinkStart	2046614446
8	BlinkEnd	2046618079
8	Feed	2046618159
5	BlinkStart	2046618389
5	BlinkEnd	2046628309
5	NoFeedLowProb	2046628389
8	BlinkStart	2046628619
8	BlinkEnd	2046633459
8	Feed	2046633539
5	BlinkStart	2046633769
5	BlinkEnd	2046643883
5	NoFeedLowProb	2046643963
8	BlinkStart	2046644193
8	BlinkEnd	2046649168
8	Feed	2046649249
5	BlinkStart	2046649479
5	BlinkEnd	2046658253
5	NoFeedLowProb	2046658334
82	BlinkStart	2046658564
82	BlinkEnd	2046663477
2	Feed	2046663557
5	BlinkStart	2046663788
5	BlinkEnd	2046671353
5	NoFeedLowProb	2046671433
1	BlinkStart	2046671663
1	BlinkEnd	2046718345
1	NoFeedLowProb	2046718425
6	BlinkStart	2046718655
6	BlinkEnd	2046722225
6	Feed	2046722305
1	BlinkStart	2046722535
1	BlinkEnd	2046738062
1	NoFeedLowProb	2046738142
6	BlinkStart	2046738372
6	BlinkEnd	2046742412
6	Feed	2046742492
1	BlinkStart	2046742722
1	BlinkEnd	2046756178
1	NoFeedLowProb	2046756258
6	BlinkStart	2046756488
6	BlinkEnd	2046760189
6	Feed	2046760269
1	BlinkStart	2046760499
1	BlinkEnd	2046771823
1	NoFeedLowProb	2046771903
64	BlinkStart	2046772133
64	BlinkEnd	2046776500
6	Feed	2046776581
1	BlinkStart	2046776812
1	BlinkEnd	2046789467
1	NoFeedLowProb	2046789547
5	BlinkStart	2046789778
5	BlinkEnd	2046840931
5	NoFeedLowProb	2046841011
8	BlinkStart	2046841241
8	BlinkEnd	2046844348
8	Feed	2046844428
5	BlinkStart	2046844658
5	BlinkEnd	2046854362
5	NoFeedLowProb	2046854442
8	BlinkStart	2046854672
8	BlinkEnd	2046857704
8	Feed	2046857784
5	BlinkStart	2046858015
5	BlinkEnd	2046871607
5	NoFeedLowProb	2046871687
8	BlinkStart	2046871918
8	BlinkEnd	2046875021
8	Feed	2046875101
5	BlinkStart	2046875331
5	BlinkEnd	2046887717
5	NoFeedLowProb	2046887797
82	BlinkStart	2046888028
82	BlinkEnd	2046890995
2	Feed	2046891076
5	BlinkStart	2046891307
5	BlinkEnd	2046898953
5	NoFeedLowProb	2046899033
1	BlinkStart	2046899263
1	BlinkEnd	2046907434
1	NoFeedLowProb	2046907514
4	BlinkStart	2046907745
4	BlinkEnd	2046912454
4	Feed	2046912534
1	BlinkStart	2046912764
1	BlinkEnd	2046925353
1	NoFeedLowProb	2046925433
4	BlinkStart	2046925663
4	BlinkEnd	2046928562
4	Feed	2046928642
1	BlinkStart	2046928872
1	BlinkEnd	2046941587
1	NoFeedLowProb	2046941667
4	BlinkStart	2046941898
4	BlinkEnd	2046945201
4	Feed	2046945281
1	BlinkStart	2046945511
1	BlinkEnd	2046957296
1	NoFeedLowProb	2046957376
46	BlinkStart	2046957606
46	BlinkEnd	2046961253
6	Feed	2046961333
1	BlinkStart	2046961563
1	BlinkEnd	2046968124
1	NoFeedLowProb	2046968204
5	BlinkStart	2046968434
5	BlinkEnd	2046978225
5	NoFeedLowProb	2046978305
8	BlinkStart	2046978535
8	BlinkEnd	2046981895
8	Feed	2046981975
5	BlinkStart	2046982205
5	BlinkEnd	2046989581
5	NoFeedLowProb	2046989661
8	BlinkStart	2046989893
8	BlinkEnd	2046993468
8	Feed	2046993549
5	BlinkStart	2046993779
5	BlinkEnd	2047001619
5	NoFeedLowProb	2047001699
8	BlinkStart	2047001929
8	BlinkEnd	2047006226
8	Feed	2047006306
5	BlinkStart	2047006536
5	BlinkEnd	2047014384
5	NoFeedLowProb	2047014464
82	BlinkStart	2047014694
82	BlinkEnd	2047018598
2	Feed	2047018678
5	BlinkStart	2047018908
5	BlinkEnd	2047031359
5	NoFeedLowProb	2047031439
1	BlinkStart	2047031669
1	BlinkEnd	2047046409
1	NoFeedLowProb	2047046489
6	BlinkStart	2047046719
6	BlinkEnd	2047049546
6	Feed	2047049627
1	BlinkStart	2047049858
1	BlinkEnd	2047057826
1	NoFeedLowProb	2047057906
6	BlinkStart	2047058136
6	BlinkEnd	2047092123
6	Feed	2047092203
1	BlinkStart	2047092433
1	BlinkEnd	2047102812
1	NoFeedLowProb	2047102892
6	BlinkStart	2047103122
6	BlinkEnd	2047116256
6	Feed	2047116336
1	BlinkStart	2047116567
1	BlinkEnd	2047122132
1	NoFeedLowProb	2047122212
46	BlinkStart	2047122442
46	BlinkEnd	2047126810
4	Feed	2047126892
1	BlinkStart	2047127122
1	BlinkEnd	2047140645
1	NoFeedLowProb	2047140726
5	BlinkStart	2047140957
5	BlinkEnd	2047144662
5	NoFeedLowProb	2047144743
8	BlinkStart	2047144973
8	BlinkEnd	2047147530
8	Feed	2047147611
5	BlinkStart	2047147841
5	BlinkEnd	2047154079
5	NoFeedLowProb	2047154159
8	BlinkStart	2047154389
8	BlinkEnd	2047173599
8	Feed	2047173679
5	BlinkStart	2047173909
5	BlinkEnd	2047179145
5	NoFeedLowProb	2047179225
8	BlinkStart	2047179455
8	BlinkEnd	2047205221
8	Feed	2047205301
5	BlinkStart	2047205531
5	BlinkEnd	2047211358
5	NoFeedLowProb	2047211438
28	BlinkStart	2047211668
28	BlinkEnd	2047215502
2	Feed	2047215582
5	BlinkStart	2047215812
5	BlinkEnd	2047224463
5	NoFeedLowProb	2047224543
1	BlinkStart	2047224773
1	BlinkEnd	2047236224
1	NoFeedLowProb	2047236304
4	BlinkStart	2047236534
4	BlinkEnd	2047239641
4	Feed	2047239721
1	BlinkStart	2047239951
1	BlinkEnd	2047248860
1	NoFeedLowProb	2047248940
4	BlinkStart	2047249170
4	BlinkEnd	2047252335
4	Feed	2047252415
1	BlinkStart	2047252646
1	BlinkEnd	2047260088
1	NoFeedLowProb	2047260168
4	BlinkStart	2047260399
4	BlinkEnd	2047263494
4	Feed	2047263574
1	BlinkStart	2047263805
1	BlinkEnd	2047271191
1	NoFeedLowProb	2047271271
46	BlinkStart	2047271501
46	BlinkEnd	2047274535
6	Feed	2047274615
1	BlinkStart	2047274845
1	BlinkEnd	2047284218
1	NoFeedLowProb	2047284298
5	BlinkStart	2047284529
5	BlinkEnd	2047290769
5	NoFeedLowProb	2047290850
2	BlinkStart	2047291080
2	BlinkEnd	2047294654
2	Feed	2047294734
5	BlinkStart	2047294964
5	BlinkEnd	2047310291
5	NoFeedLowProb	2047310372
2	BlinkStart	2047310602
2	BlinkEnd	2047313234
2	Feed	2047313314
5	BlinkStart	2047313544
5	BlinkEnd	2047325122
5	NoFeedLowProb	2047325202
2	BlinkStart	2047325432
2	BlinkEnd	2047328134
2	Feed	2047328214
5	BlinkStart	2047328444
5	BlinkEnd	2047346247
5	NoFeedLowProb	2047346327
28	BlinkStart	2047346558
28	BlinkEnd	2047349124
2	Feed	2047349204
