Ver1.2	1349125760	StartFile	3/1/2020	5:26:18 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\030120\SoundData.txt	1349125760
1349382278	Triggered	8	 NoSound	50	2	1349382278
1349580728	Triggered	4	 NoSound	50	2	1349580728
1349610680	Triggered	5	 Modulated Tone	25	2	1349610680
1349625111	Triggered	2	 NoSound	50	2	1349625111
1349636343	Triggered	3	 NoSound	50	2	1349636343
1349643291	Triggered	4	 NoSound	50	2	1349643291
1349650785	Triggered	5	 Modulated Tone	25	2	1349650785
1349660001	Triggered	8	 NoSound	50	2	1349660001
1349679922	Triggered	5	 Modulated Tone	25	2	1349679922
1349709998	Triggered	8	 NoSound	50	2	1349709998
1349727845	Triggered	5	 Modulated Tone	25	2	1349727845
1349732659	Triggered	2	 NoSound	50	2	1349732659
1349738947	Triggered	5	 Modulated Tone	25	2	1349738947
1349744288	Triggered	6	 NoSound	50	2	1349744288
1349762202	Triggered	2	 NoSound	50	2	1349762202
1349772228	Triggered	5	 Modulated Tone	25	2	1349772228
1349775771	Triggered	8	 NoSound	50	2	1349775771
1349799768	Triggered	5	 Modulated Tone	25	2	1349799768
1349804311	Triggered	8	 NoSound	50	2	1349804311
1349822493	Triggered	5	 Modulated Tone	25	2	1349822493
1349826644	Triggered	8	 NoSound	50	2	1349826644
1349844081	Triggered	5	 Modulated Tone	25	2	1349844081
1349848828	Triggered	8	 NoSound	50	2	1349848828
1349865336	Triggered	5	 Modulated Tone	25	2	1349865336
1349870217	Triggered	8	 NoSound	50	2	1349870217
1349889066	Triggered	5	 Modulated Tone	25	2	1349889066
1349893611	Triggered	8	 NoSound	50	2	1349893611
1349909452	Triggered	5	 Modulated Tone	25	2	1349909452
1349914066	Triggered	8	 NoSound	50	2	1349914066
1349931174	Triggered	5	 Modulated Tone	25	2	1349931174
1349964797	Triggered	1	 Modulated Tone	25	2	1349964797
1349968942	Triggered	4	 NoSound	50	2	1349968942
1349982578	Triggered	8	 NoSound	50	2	1349982578
1349986856	Triggered	1	 Modulated Tone	25	2	1349986856
1349991333	Triggered	6	 NoSound	50	2	1349991333
1350016265	Triggered	1	 Modulated Tone	25	2	1350016265
1350020274	Triggered	4	 NoSound	50	2	1350020274
1350033241	Triggered	1	 Modulated Tone	25	2	1350033241
