Thursday, September 5, 2019	4:51:00 PM	Game1.txt	853617210
cued	now	853632678
5	BlinkStart	853632758
5	BlinkEnd	853683528
5	Feed	853683609
2	BlinkStart	853683840
2	BlinkEnd	853786979
2	Feed	853787059
5	BlinkStart	853787289
5	BlinkEnd	853805095
5	Feed	853805175
8	BlinkStart	853805405
8	BlinkEnd	853831831
8	Feed	853831911
5	BlinkStart	853832141
5	BlinkEnd	853849211
5	Feed	853849291
2	BlinkStart	853849521
2	BlinkEnd	853897067
2	Feed	853897148
5	BlinkStart	853897378
5	BlinkEnd	853915183
5	Feed	853915264
2	BlinkStart	853915494
2	BlinkEnd	853927813
2	Feed	853927893
5	BlinkStart	853928123
5	BlinkEnd	853938912
5	Feed	853938992
8	BlinkStart	853939223
8	BlinkEnd	853949673
8	Feed	853949753
5	BlinkStart	853949983
5	BlinkEnd	853962376
5	Feed	853962457
8	BlinkStart	853962688
8	BlinkEnd	853971536
8	Feed	853971616
5	BlinkStart	853971846
5	BlinkEnd	853982687
5	Feed	853982767
28	BlinkStart	853982998
28	BlinkEnd	853991655
8	Feed	853991735
5	BlinkStart	853991966
5	BlinkEnd	853998672
5	Feed	853998753
28	BlinkStart	853998984
28	BlinkEnd	854006958
8	Feed	854007038
5	BlinkStart	854007268
5	BlinkEnd	854014378
5	Feed	854014459
28	BlinkStart	854014690
28	BlinkEnd	854022589
8	Feed	854022670
5	BlinkStart	854022901
5	BlinkEnd	854029679
5	Feed	854029759
28	BlinkStart	854029990
28	BlinkEnd	854037770
8	Feed	854037850
5	BlinkStart	854038080
5	BlinkEnd	854044522
5	Feed	854044602
28	BlinkStart	854044833
28	BlinkEnd	854054814
2	Feed	854054894
5	BlinkStart	854055124
5	BlinkEnd	854064643
5	Feed	854064724
28	BlinkStart	854064955
28	BlinkEnd	854074403
2	Feed	854074483
5	BlinkStart	854074713
5	BlinkEnd	854084559
5	Feed	854084639
28	BlinkStart	854084869
28	BlinkEnd	854093644
2	Feed	854093724
5	BlinkStart	854093954
5	BlinkEnd	854102138
5	Feed	854102218
28	BlinkStart	854102448
28	BlinkEnd	854111165
2	Feed	854111245
5	BlinkStart	854111475
5	BlinkEnd	854119718
5	Feed	854119798
28	BlinkStart	854120028
28	BlinkEnd	854127935
2	Feed	854128015
5	BlinkStart	854128245
5	BlinkEnd	854135428
5	Feed	854135508
28	BlinkStart	854135739
28	BlinkEnd	854144785
2	Feed	854144865
5	BlinkStart	854145095
5	BlinkEnd	854151599
5	Feed	854151679
28	BlinkStart	854151909
28	BlinkEnd	854159352
2	Feed	854159433
5	BlinkStart	854159664
5	BlinkEnd	854166838
5	Feed	854166918
28	BlinkStart	854167149
28	BlinkEnd	854174929
2	Feed	854175009
5	BlinkStart	854175240
5	BlinkEnd	854182752
5	Feed	854182832
28	BlinkStart	854183063
28	BlinkEnd	854192169
8	Feed	854192249
5	BlinkStart	854192480
5	BlinkEnd	854198996
5	Feed	854199077
28	BlinkStart	854199308
28	BlinkEnd	854243371
2	Feed	854243451
5	BlinkStart	854243686
5	BlinkEnd	854250926
5	Feed	854251007
28	BlinkStart	854251238
28	BlinkEnd	854259681
2	Feed	854259761
5	BlinkStart	854259991
5	BlinkEnd	854267101
5	Feed	854267181
28	BlinkStart	854267411
28	BlinkEnd	854274855
2	Feed	854274935
5	BlinkStart	854275166
5	BlinkEnd	854282078
5	Feed	854282158
28	BlinkStart	854282388
28	BlinkEnd	854290890
2	Feed	854290970
5	BlinkStart	854291200
5	BlinkEnd	854297979
5	Feed	854298059
28	BlinkStart	854298289
28	BlinkEnd	854305671
2	Feed	854305751
5	BlinkStart	854305981
5	BlinkEnd	854312352
5	Feed	854312432
28	BlinkStart	854312662
28	BlinkEnd	854319976
2	Feed	854320057
5	BlinkStart	854320288
5	BlinkEnd	854326187
5	Feed	854326267
28	BlinkStart	854326498
28	BlinkEnd	854335010
2	Feed	854335090
5	BlinkStart	854335320
5	BlinkEnd	854340830
5	Feed	854340910
28	BlinkStart	854341141
28	BlinkEnd	854349586
2	Feed	854349666
5	BlinkStart	854349897
5	BlinkEnd	854355998
5	Feed	854356078
28	BlinkStart	854356308
28	BlinkEnd	854364895
2	Feed	854364976
5	BlinkStart	854365207
5	BlinkEnd	854372976
5	Feed	854373056
28	BlinkStart	854373287
28	BlinkEnd	854382471
2	Feed	854382551
5	BlinkStart	854382782
5	BlinkEnd	854388685
5	Feed	854388765
28	BlinkStart	854388995
28	BlinkEnd	854398650
2	Feed	854398731
1	BlinkStart	854398962
1	BlinkEnd	854403255
1	Feed	854403335
4	BlinkStart	854403566
4	BlinkEnd	854410213
4	Feed	854410294
1	BlinkStart	854410525
1	BlinkEnd	854422167
1	Feed	854422247
6	BlinkStart	854422477
6	BlinkEnd	854431128
6	Feed	854431208
1	BlinkStart	854431438
1	BlinkEnd	854442491
1	Feed	854442572
6	BlinkStart	854442802
6	BlinkEnd	854451448
6	Feed	854451528
1	BlinkStart	854451759
1	BlinkEnd	854465554
1	Feed	854465634
4	BlinkStart	854465865
4	BlinkEnd	854471034
4	Feed	854471114
1	BlinkStart	854471345
1	BlinkEnd	854479121
1	Feed	854479202
4	BlinkStart	854479433
4	BlinkEnd	854485066
4	Feed	854485146
1	BlinkStart	854485376
1	BlinkEnd	854507992
1	Feed	854508072
6	BlinkStart	854508302
6	BlinkEnd	854515684
6	Feed	854515764
1	BlinkStart	854515996
1	BlinkEnd	854530924
1	Feed	854531004
64	BlinkStart	854531234
64	BlinkEnd	854537875
4	Feed	854537955
1	BlinkStart	854538186
1	BlinkEnd	854546224
1	Feed	854546305
64	BlinkStart	854546536
64	BlinkEnd	854554248
6	Feed	854554328
1	BlinkStart	854554559
1	BlinkEnd	854564214
1	Feed	854564294
64	BlinkStart	854564525
64	BlinkEnd	854569957
6	Feed	854570037
1	BlinkStart	854570268
1	BlinkEnd	854580986
1	Feed	854581066
64	BlinkStart	854581297
64	BlinkEnd	854589204
6	Feed	854589284
1	BlinkStart	854589514
1	BlinkEnd	854636801
1	Feed	854636881
64	BlinkStart	854637111
64	BlinkEnd	854644886
4	Feed	854644967
1	BlinkStart	854645198
1	BlinkEnd	854651572
1	Feed	854651652
64	BlinkStart	854651883
64	BlinkEnd	854658785
6	Feed	854658865
1	BlinkStart	854659096
1	BlinkEnd	854666744
1	Feed	854666825
64	BlinkStart	854667056
64	BlinkEnd	854673961
4	Feed	854674041
1	BlinkStart	854674271
1	BlinkEnd	854678708
1	Feed	854678788
64	BlinkStart	854679019
64	BlinkEnd	854685061
6	Feed	854685141
1	BlinkStart	854685371
1	BlinkEnd	854693415
1	Feed	854693496
64	BlinkStart	854693727
64	BlinkEnd	854701102
6	Feed	854701183
1	BlinkStart	854701414
1	BlinkEnd	854708117
1	Feed	854708197
64	BlinkStart	854708428
64	BlinkEnd	854715743
4	Feed	854715823
1	BlinkStart	854716054
1	BlinkEnd	854720816
1	Feed	854720897
64	BlinkStart	854721128
64	BlinkEnd	854726837
6	Feed	854726918
1	BlinkStart	854727149
1	BlinkEnd	854734056
1	Feed	854734136
64	BlinkStart	854734367
64	BlinkEnd	854742002
4	Feed	854742082
1	BlinkStart	854742312
1	BlinkEnd	854746824
1	Feed	854746904
64	BlinkStart	854747135
64	BlinkEnd	854753166
6	Feed	854753246
1	BlinkStart	854753477
1	BlinkEnd	854760514
1	Feed	854760594
64	BlinkStart	854760824
64	BlinkEnd	854768202
6	Feed	854768282
1	BlinkStart	854768513
1	BlinkEnd	854775764
1	Feed	854775844
64	BlinkStart	854776075
64	BlinkEnd	854785454
4	Feed	854785535
1	BlinkStart	854785766
1	BlinkEnd	854789934
1	Feed	854790014
64	BlinkStart	854790245
64	BlinkEnd	854795879
6	Feed	854795960
1	BlinkStart	854796191
1	BlinkEnd	854803098
1	Feed	854803178
64	BlinkStart	854803409
64	BlinkEnd	854810722
6	Feed	854810803
1	BlinkStart	854811034
1	BlinkEnd	854818140
1	Feed	854818220
64	BlinkStart	854818450
64	BlinkEnd	854825621
6	Feed	854825701
1	BlinkStart	854825931
1	BlinkEnd	854833510
1	Feed	854833591
64	BlinkStart	854833821
64	BlinkEnd	854841460
6	Feed	854841541
1	BlinkStart	854841772
1	BlinkEnd	854848485
1	Feed	854848565
64	BlinkStart	854848796
64	BlinkEnd	854856037
6	Feed	854856118
1	BlinkStart	854856348
1	BlinkEnd	854864188
1	Feed	854864268
64	BlinkStart	854864498
64	BlinkEnd	854872219
6	Feed	854872299
1	BlinkStart	854872530
1	BlinkEnd	854879233
1	Feed	854879313
64	BlinkStart	854879543
64	BlinkEnd	854886982
6	Feed	854887062
1	BlinkStart	854887292
1	BlinkEnd	854894874
1	Feed	854894955
64	BlinkStart	854895187
64	BlinkEnd	854902419
6	Feed	854902500
1	BlinkStart	854902731
1	BlinkEnd	854910910
1	Feed	854910990
64	BlinkStart	854911220
64	BlinkEnd	854918668
6	Feed	854918748
5	BlinkStart	854918979
5	BlinkEnd	854923350
5	Feed	854923430
2	BlinkStart	854923662
2	BlinkEnd	854930367
2	Feed	854930447
5	BlinkStart	854930677
5	BlinkEnd	854944129
5	Feed	854944209
2	BlinkStart	854944439
2	BlinkEnd	854951221
2	Feed	854951302
5	BlinkStart	854951534
5	BlinkEnd	854965392
5	Feed	854965472
2	BlinkStart	854965703
2	BlinkEnd	854971738
2	Feed	854971818
5	BlinkStart	854972048
5	BlinkEnd	854981694
5	Feed	854981774
8	BlinkStart	854982004
8	BlinkEnd	854989445
8	Feed	854989525
5	BlinkStart	854989755
5	BlinkEnd	855049603
5	Feed	855049683
8	BlinkStart	855049913
8	BlinkEnd	855059503
8	Feed	855059583
5	BlinkStart	855059813
5	BlinkEnd	855068797
5	Feed	855068877
8	BlinkStart	855069107
8	BlinkEnd	855078083
8	Feed	855078163
5	BlinkStart	855078394
5	BlinkEnd	855086701
5	Feed	855086781
82	BlinkStart	855087011
82	BlinkEnd	855097867
2	Feed	855097947
5	BlinkStart	855098178
5	BlinkEnd	855106827
5	Feed	855106907
82	BlinkStart	855107137
82	BlinkEnd	855114045
8	Feed	855114125
5	BlinkStart	855114355
5	BlinkEnd	855122396
5	Feed	855122476
82	BlinkStart	855122706
82	BlinkEnd	855130222
8	Feed	855130303
5	BlinkStart	855130533
5	BlinkEnd	855138845
5	Feed	855138925
82	BlinkStart	855139155
82	BlinkEnd	855146525
8	Feed	855146606
5	BlinkStart	855146837
5	BlinkEnd	855155150
5	Feed	855155230
82	BlinkStart	855155461
82	BlinkEnd	855163037
2	Feed	855163118
5	BlinkStart	855163349
5	BlinkEnd	855172794
5	Feed	855172874
82	BlinkStart	855173105
82	BlinkEnd	855181947
8	Feed	855182027
5	BlinkStart	855182257
5	BlinkEnd	855191711
5	Feed	855191791
82	BlinkStart	855192022
82	BlinkEnd	855199734
2	Feed	855199814
5	BlinkStart	855200044
5	BlinkEnd	855211625
5	Feed	855211705
82	BlinkStart	855211936
82	BlinkEnd	855221656
2	Feed	855221737
5	BlinkStart	855221968
5	BlinkEnd	855229278
5	Feed	855229358
82	BlinkStart	855229589
82	BlinkEnd	855237564
