Ver1.3	1137199378	StartFile	8/7/2020	3:57:38 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\080720B\SoundData.txt	1137199378
1137588768	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137588768
1137588972	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137588972
1137591704	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137591704
1137591905	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137591905
1137597593	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137597593
1137597795	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137597795
1137600661	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137600661
1137600861	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137600861
1137606074	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137606074
1137606277	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137606277
1137609684	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137609684
1137609884	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137609884
1137616501	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137616501
1137616705	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137616705
1137619776	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1137619776
1137619977	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1137619977
1137626594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137626594
1137626796	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137626796
1137629869	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1137629869
1137630070	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1137630070
1137636955	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137636955
1137637158	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137637158
1137640364	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137640364
1137640564	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137640564
1137646112	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137646112
1137646314	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137646314
1137649187	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137649187
1137649389	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137649389
1137654801	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137654801
1137655015	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1137655015
1137658077	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137658077
1137658277	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137658277
1137663557	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137663557
1137663760	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1137663760
1137666632	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1137666632
1137666832	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1137666832
1137674253	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137674253
1137674455	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1137674455
1137677727	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137677727
1137677927	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137677927
1137682875	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137682875
1137683076	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1137683076
1137686417	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1137686417
1137686617	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1137686617
1137694705	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137694705
1137694907	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1137694907
1137701188	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137701188
1137701389	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137701389
1137711147	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137711147
1137711350	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1137711350
1137714357	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1137714357
1137714572	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1137714572
1137721442	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137721442
1137721643	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1137721643
1137724317	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1137724317
1137724518	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1137724518
1137730799	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1137730799
1137730999	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1137730999
1137745171	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137745171
1137745375	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137745375
1137755732	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137755732
1137758539	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137758539
1137758741	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137758741
1137770169	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137770169
1137772642	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137772642
1137772844	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137772844
1137783872	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137783872
1137784074	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137784074
1137786344	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137786344
1137786546	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137786546
1137799254	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137799254
1137799464	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137799464
1137801719	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137801719
1137801921	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137801921
1137810808	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137810808
1137811011	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137811011
1137813281	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137813281
1137813483	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137813483
1137822371	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137822371
1137822573	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137822573
1137824778	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137824778
1137824980	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137824980
1137834469	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137834469
1137834671	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137834671
1137836949	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137836949
1137837152	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137837152
1137847703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137847703
1137847909	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137847909
1137849977	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137849977
1137850179	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137850179
1137857864	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137857864
1137858066	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137858066
1137860274	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137860274
1137860475	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137860475
1137870042	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137870042
1137870245	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137870245
1137872368	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137872368
1137872570	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137872570
1137881258	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137881258
1137881461	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137881461
1137883464	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137883464
1137883666	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137883666
1137891885	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137891885
1137892088	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137892088
1137894359	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137894359
1137894561	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137894561
1137904802	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137904802
1137905005	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137905005
1137906992	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137906992
1137907193	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137907193
1137917151	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137917151
1137917354	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137917354
1137919625	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137919625
1137919826	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137919826
1137930926	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137930926
1137931129	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137931129
1137933260	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137933260
1137933462	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137933462
1137943955	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137943955
1137944157	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1137944157
1137946229	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137946229
1137946430	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137946430
1137956186	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137956186
1137956389	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1137956389
1137958793	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137958793
1137958994	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137958994
1137969087	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137969087
1137969289	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1137969289
1137971698	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137971698
1137971900	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137971900
1137980858	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137980858
1137981061	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1137981061
1137983324	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137983324
1137983525	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137983525
1137992949	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1137992949
1137993151	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1137993151
1137995757	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1137995757
1137995975	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1137995975
1138005249	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138005249
1138005450	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1138005450
1138007653	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138007653
1138007855	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138007855
1138018014	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138018014
1138018229	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1138018229
1138021156	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138021156
1138021358	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138021358
1138030719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138030719
1138030919	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1138030919
1138048294	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138048294
1138048497	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138048497
1138060192	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138060192
1138063266	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138063266
1138063467	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138063467
1138073158	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138073158
1138076099	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138076099
1138076302	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138076302
1138085603	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138085603
1138085806	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138085806
1138088945	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138088945
1138089147	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138089147
1138101297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138101297
1138101500	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138101500
1138105375	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138105375
1138105576	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138105576
1138115200	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138115200
1138115402	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138115403
1138119477	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138119477
1138119680	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138119680
1138129637	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138129637
1138129840	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138129840
1138134383	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138134383
1138134586	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138134586
1138145345	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138145345
1138145548	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138145548
1138148962	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138148962
1138149165	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138149165
1138157912	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138157912
1138158116	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138158116
1138161654	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138161654
1138161857	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138161857
1138171414	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138171414
1138171618	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138171618
1138174888	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138174888
1138175091	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138175091
1138184647	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138184647
1138184849	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138184849
1138188591	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1138188591
1138188793	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1138188793
1138198818	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138198818
1138199023	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138199023
1138202427	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138202427
1138202630	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138202630
1138212051	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138212051
1138212256	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138212256
1138215595	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138215595
1138215796	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138215796
1138227159	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138227159
1138227363	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138227363
1138230702	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138230702
1138230904	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138230904
1138240995	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138240995
1138241197	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138241197
1138244138	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138244138
1138244340	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138244340
1138257237	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138257237
1138257441	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138257441
1138260177	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138260177
1138260380	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138260380
1138272010	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138272010
1138272226	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1138272226
1138274616	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138274616
1138274818	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138274818
1138285510	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138285510
1138285715	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1138285715
1138288452	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138288452
1138288653	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138288653
1138298812	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138298812
1138299016	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1138299016
1138301693	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138301693
1138301894	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138301894
1138312514	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138312514
1138312716	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1138312716
1138315989	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138315989
1138316192	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138316192
1138325548	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138325548
1138325751	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1138325752
1138328355	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138328355
1138328557	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138328557
1138338850	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138338850
1138339051	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1138339051
1138342064	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138342064
1138342268	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138342268
1138352752	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138352752
1138352954	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1138352954
1138355827	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1138355827
1138356030	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1138356030
1138368059	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1138368059
1138368260	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1138368260
1138378686	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138378686
1138384301	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1138384301
1138384503	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1138384503
1138407228	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138407228
1138411508	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1138411508
1138411709	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1138411709
1138424139	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138424139
1138427753	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1138427753
1138427955	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1138427955
1138440590	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138440590
1138440792	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138440792
1138444794	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138444794
1138444995	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138444995
1138461770	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138461770
1138461974	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138461974
1138464711	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138464711
1138464913	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138464913
1138476543	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138476543
1138476745	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138476745
1138479417	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138479417
1138479618	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138479618
1138491114	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138491114
1138491317	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138491317
1138494188	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138494188
1138494404	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138494404
1138508827	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138508827
1138509032	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138509032
1138511641	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138511641
1138511843	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138511843
1138527208	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138527208
1138527410	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138527410
1138530016	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138530016
1138530217	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138530217
1138543451	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138543451
1138543654	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138543654
1138545990	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138545990
1138546192	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138546192
1138558021	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138558021
1138558223	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138558223
1138560828	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138560828
1138561030	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138561030
1138573328	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138573328
1138573532	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138573532
1138576068	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1138576068
1138576270	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1138576270
1138588167	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1138588167
1138588369	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1138588369
