Ver1.3	329911913	StartFile	10/16/2020	2:52:18 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\101620\SoundData.txt	329911913
330360008	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330360008
330360212	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330360212
330364005	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330364005
330364208	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330364208
330380716	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330380716
330380923	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330380923
330383656	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330383656
330383860	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330383860
330397761	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330397761
330397967	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330397967
330400836	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330400836
330401037	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330401037
330414496	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330414496
330414702	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330414702
330417212	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330417212
330417415	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330417415
330432183	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330432183
330432388	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330432388
330434990	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330434990
330435193	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330435193
330452035	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330452035
330452239	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330452239
330455109	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330455109
330455311	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330455311
330483718	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330483718
330483920	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330483920
330486460	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330486460
330486662	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330486662
330500829	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330500829
330501031	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330501031
330503369	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330503369
330503572	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330503572
330515668	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330515668
330515870	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	330515870
330518944	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330518944
330519159	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330519159
330532779	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330532779
330532981	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	330532981
330535253	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330535253
330535456	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330535456
330549623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330549623
330549826	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	330549826
330552163	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330552163
330552366	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330552366
330566132	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330566132
330566345	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	330566345
330568738	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330568738
330568941	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330568941
330582441	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330582441
330582642	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	330582642
330584847	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330584847
330585050	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330585050
330599554	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330599554
330599756	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	330599756
330602360	Triggered	6,47,48,49,50,51,	 NoSound	40	2	330602360
330602563	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	330602563
330616609	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330616609
330616810	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	330616810
330620742	Triggered	4,42,43,44,45,46,	 NoSound	40	2	330620742
330620945	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	330620945
330658841	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	330658841
330659041	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	330659041
330699749	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	330699749
330703290	Triggered	8,52,53,54,55,56,	 NoSound	40	2	330703290
330703493	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	330703493
330717326	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	330717326
