Ver1.2	664006200	StartFile	3/21/2020	11:01:01 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\032120\SoundData.txt	664006200
664650101	Triggered	1	 Modulated Tone	25	2	664650101
664763095	Triggered	5	 Modulated Tone	25	2	664763095
664792158	Triggered	8	 NoSound	50	2	664792158
664801119	Triggered	7	 NoSound	50	2	664801119
664803529	Triggered	6	 NoSound	50	2	664803529
664823741	Triggered	5	 Modulated Tone	25	2	664823741
664830906	Triggered	8	 NoSound	50	2	664830906
664857498	Triggered	5	 Modulated Tone	25	2	664857498
664871151	Triggered	8	 NoSound	50	2	664871151
664878012	Triggered	5	 Modulated Tone	25	2	664878012
664882644	Triggered	2	 NoSound	50	2	664882644
664895759	Triggered	5	 Modulated Tone	25	2	664895759
664900696	Triggered	2	 NoSound	50	2	664900696
664911161	Triggered	4	 NoSound	50	2	664911161
664920911	Triggered	5	 Modulated Tone	25	2	664920911
664925727	Triggered	2	 NoSound	50	2	664925727
664940100	Triggered	4	 NoSound	50	2	664940100
664949125	Triggered	5	 Modulated Tone	25	2	664949125
664953040	Triggered	2	 NoSound	50	2	664953040
664962665	Triggered	5	 Modulated Tone	25	2	664962665
664966575	Triggered	2	 NoSound	50	2	664966575
664975961	Triggered	5	 Modulated Tone	25	2	664975961
664979871	Triggered	2	 NoSound	50	2	664979871
664987511	Triggered	5	 Modulated Tone	25	2	664987511
664994076	Triggered	8	 NoSound	50	2	664994076
665000809	Triggered	5	 Modulated Tone	25	2	665000809
665004117	Triggered	2	 NoSound	50	2	665004117
665011578	Triggered	5	 Modulated Tone	25	2	665011578
665015789	Triggered	2	 NoSound	50	2	665015789
665024212	Triggered	5	 Modulated Tone	25	2	665024212
665034869	Triggered	1	 Modulated Tone	25	2	665034869
665039134	Triggered	6	 NoSound	50	2	665039134
665051166	Triggered	1	 Modulated Tone	25	2	665051166
665057845	Triggered	4	 NoSound	50	2	665057845
665069276	Triggered	6	 NoSound	50	2	665069276
665079869	Triggered	1	 Modulated Tone	25	2	665079869
665083901	Triggered	6	 NoSound	50	2	665083901
665094312	Triggered	1	 Modulated Tone	25	2	665094312
665098284	Triggered	4	 NoSound	50	2	665098284
665112659	Triggered	1	 Modulated Tone	25	2	665112659
665116327	Triggered	4	 NoSound	50	2	665116327
665127700	Triggered	1	 Modulated Tone	25	2	665127700
665131066	Triggered	4	 NoSound	50	2	665131066
665142320	Triggered	1	 Modulated Tone	25	2	665142320
665146711	Triggered	4	 NoSound	50	2	665146711
665158744	Triggered	1	 Modulated Tone	25	2	665158744
665163020	Triggered	4	 NoSound	50	2	665163020
665177217	Triggered	1	 Modulated Tone	25	2	665177217
665180705	Triggered	4	 NoSound	50	2	665180705
665192797	Triggered	1	 Modulated Tone	25	2	665192797
665208200	Triggered	4	 NoSound	50	2	665208200
665220473	Triggered	1	 Modulated Tone	25	2	665220473
665226191	Triggered	4	 NoSound	50	2	665226191
665238463	Triggered	1	 Modulated Tone	25	2	665238463
665244058	Triggered	4	 NoSound	50	2	665244058
665256221	Triggered	1	 Modulated Tone	25	2	665256221
665261207	Triggered	4	 NoSound	50	2	665261207
665265902	Triggered	5	 Modulated Tone	25	2	665265902
665268848	Triggered	8	 NoSound	50	2	665268848
665282082	Triggered	5	 Modulated Tone	25	2	665282082
665285091	Triggered	8	 NoSound	50	2	665285091
665297554	Triggered	5	 Modulated Tone	25	2	665297554
665300620	Triggered	8	 NoSound	50	2	665300620
665312591	Triggered	5	 Modulated Tone	25	2	665312591
665334307	Triggered	8	 NoSound	50	2	665334307
665346039	Triggered	5	 Modulated Tone	25	2	665346039
665349229	Triggered	2	 NoSound	50	2	665349229
665356508	Triggered	5	 Modulated Tone	25	2	665356508
665359942	Triggered	8	 NoSound	50	2	665359942
665373174	Triggered	5	 Modulated Tone	25	2	665373174
665376843	Triggered	2	 NoSound	50	2	665376843
665383463	Triggered	5	 Modulated Tone	25	2	665383463
665388215	Triggered	2	 NoSound	50	2	665388215
665393631	Triggered	5	 Modulated Tone	25	2	665393631
665397541	Triggered	2	 NoSound	50	2	665397541
665403320	Triggered	5	 Modulated Tone	25	2	665403320
665407658	Triggered	8	 NoSound	50	2	665407658
665422090	Triggered	5	 Modulated Tone	25	2	665422090
665425581	Triggered	8	 NoSound	50	2	665425581
665437612	Triggered	5	 Modulated Tone	25	2	665437612
665441102	Triggered	8	 NoSound	50	2	665441102
665452656	Triggered	5	 Modulated Tone	25	2	665452656
665456746	Triggered	6	 NoSound	50	2	665456746
665462340	Triggered	1	 Modulated Tone	25	2	665462340
665466676	Triggered	6	 NoSound	50	2	665466676
665474195	Triggered	1	 Modulated Tone	25	2	665474195
665478404	Triggered	6	 NoSound	50	2	665478404
665484610	Triggered	1	 Modulated Tone	25	2	665484610
665492002	Triggered	4	 NoSound	50	2	665492002
665497416	Triggered	6	 NoSound	50	2	665497416
665505001	Triggered	1	 Modulated Tone	25	2	665505001
665508368	Triggered	4	 NoSound	50	2	665508368
665521301	Triggered	1	 Modulated Tone	25	2	665521302
665524671	Triggered	4	 NoSound	50	2	665524671
665536165	Triggered	1	 Modulated Tone	25	2	665536165
665540615	Triggered	4	 NoSound	50	2	665540615
665551204	Triggered	1	 Modulated Tone	25	2	665551204
665554396	Triggered	4	 NoSound	50	2	665554396
665564982	Triggered	1	 Modulated Tone	25	2	665564982
665576355	Triggered	4	 NoSound	50	2	665576355
665588266	Triggered	1	 Modulated Tone	25	2	665588266
665591398	Triggered	4	 NoSound	50	2	665591398
665601382	Triggered	1	 Modulated Tone	25	2	665601382
665605053	Triggered	4	 NoSound	50	2	665605053
665615222	Triggered	1	 Modulated Tone	25	2	665615222
665618772	Triggered	4	 NoSound	50	2	665618772
665636279	Triggered	1	 Modulated Tone	25	2	665636279
665640675	Triggered	4	 NoSound	50	2	665640675
665652223	Triggered	1	 Modulated Tone	25	2	665652223
665657757	Triggered	5	 Modulated Tone	25	2	665657757
665660589	Triggered	8	 NoSound	50	2	665660589
665674784	Triggered	5	 Modulated Tone	25	2	665674784
665677857	Triggered	8	 NoSound	50	2	665677857
665693555	Triggered	5	 Modulated Tone	25	2	665693555
665696506	Triggered	8	 NoSound	50	2	665696506
665708964	Triggered	5	 Modulated Tone	25	2	665708964
665712274	Triggered	8	 NoSound	50	2	665712274
665725024	Triggered	5	 Modulated Tone	25	2	665725024
665728519	Triggered	8	 NoSound	50	2	665728519
665741388	Triggered	5	 Modulated Tone	25	2	665741388
665744877	Triggered	8	 NoSound	50	2	665744877
665757998	Triggered	5	 Modulated Tone	25	2	665757998
665766778	Triggered	2	 NoSound	50	2	665766778
665773999	Triggered	5	 Modulated Tone	25	2	665773999
665777910	Triggered	2	 NoSound	50	2	665777910
665785735	Triggered	4	 NoSound	50	2	665785735
665789522	Triggered	5	 Modulated Tone	25	2	665789522
665793314	Triggered	2	 NoSound	50	2	665793314
665800836	Triggered	5	 Modulated Tone	25	2	665800836
665804443	Triggered	8	 NoSound	50	2	665804443
665817197	Triggered	5	 Modulated Tone	25	2	665817197
665820327	Triggered	8	 NoSound	50	2	665820327
665834705	Triggered	5	 Modulated Tone	25	2	665834705
665838624	Triggered	8	 NoSound	50	2	665838624
665852033	Triggered	5	 Modulated Tone	25	2	665852033
665884522	Triggered	1	 Modulated Tone	25	2	665884522
665887830	Triggered	4	 NoSound	50	2	665887830
665896923	Triggered	1	 Modulated Tone	25	2	665896923
665900591	Triggered	4	 NoSound	50	2	665900591
665912680	Triggered	1	 Modulated Tone	25	2	665912680
665920802	Triggered	4	 NoSound	50	2	665920802
665934461	Triggered	1	 Modulated Tone	25	2	665934461
665939516	Triggered	4	 NoSound	50	2	665939516
665948900	Triggered	8	 NoSound	50	2	665948900
665958469	Triggered	1	 Modulated Tone	25	2	665958469
665962318	Triggered	4	 NoSound	50	2	665962318
665969957	Triggered	1	 Modulated Tone	25	2	665969957
665974048	Triggered	4	 NoSound	50	2	665974048
665985721	Triggered	6	 NoSound	50	2	665985721
665992462	Triggered	1	 Modulated Tone	25	2	665992462
665996491	Triggered	6	 NoSound	50	2	665996491
666003896	Triggered	1	 Modulated Tone	25	2	666003896
666008768	Triggered	6	 NoSound	50	2	666008768
666015865	Triggered	7	 NoSound	50	2	666015865
666017790	Triggered	8	 NoSound	50	2	666017790
666025311	Triggered	1	 Modulated Tone	25	2	666025311
666029161	Triggered	6	 NoSound	50	2	666029161
666035122	Triggered	1	 Modulated Tone	25	2	666035122
666039150	Triggered	4	 NoSound	50	2	666039150
666048414	Triggered	5	 Modulated Tone	25	2	666048414
666061290	Triggered	1	 Modulated Tone	25	2	666061290
666064904	Triggered	4	 NoSound	50	2	666064904
666073506	Triggered	1	 Modulated Tone	25	2	666073506
666078317	Triggered	6	 NoSound	50	2	666078317
666084816	Triggered	1	 Modulated Tone	25	2	666084816
666099193	Triggered	2	 NoSound	50	2	666099193
666104735	Triggered	4	 NoSound	50	2	666104735
666108158	Triggered	5	 Modulated Tone	25	2	666108158
666112071	Triggered	8	 NoSound	50	2	666112071
666119837	Triggered	4	 NoSound	50	2	666119837
666125428	Triggered	5	 Modulated Tone	25	2	666125428
666129103	Triggered	8	 NoSound	50	2	666129103
666135716	Triggered	5	 Modulated Tone	25	2	666135716
666139505	Triggered	8	 NoSound	50	2	666139505
666146485	Triggered	5	 Modulated Tone	25	2	666146485
666151241	Triggered	2	 NoSound	50	2	666151241
666160631	Triggered	5	 Modulated Tone	25	2	666160631
666164176	Triggered	8	 NoSound	50	2	666164176
666168868	Triggered	5	 Modulated Tone	25	2	666168868
666174282	Triggered	2	 NoSound	50	2	666174282
666183727	Triggered	5	 Modulated Tone	25	2	666183727
666187639	Triggered	2	 NoSound	50	2	666187639
666196004	Triggered	5	 Modulated Tone	25	2	666196004
666199431	Triggered	2	 NoSound	50	2	666199431
666206834	Triggered	5	 Modulated Tone	25	2	666206834
666210864	Triggered	2	 NoSound	50	2	666210864
666219407	Triggered	5	 Modulated Tone	25	2	666219407
666223439	Triggered	8	 NoSound	50	2	666223439
666229395	Triggered	5	 Modulated Tone	25	2	666229395
666233364	Triggered	2	 NoSound	50	2	666233364
666242388	Triggered	5	 Modulated Tone	25	2	666242388
666247624	Triggered	2	 NoSound	50	2	666247624
666259958	Triggered	5	 Modulated Tone	25	2	666259958
666265254	Triggered	1	 Modulated Tone	25	2	666265254
666268500	Triggered	4	 NoSound	50	2	666268500
666278493	Triggered	1	 Modulated Tone	25	2	666278493
666281922	Triggered	4	 NoSound	50	2	666281922
666291545	Triggered	1	 Modulated Tone	25	2	666291545
666295640	Triggered	4	 NoSound	50	2	666295640
666316151	Triggered	1	 Modulated Tone	25	2	666316151
666319947	Triggered	4	 NoSound	50	2	666319947
666328850	Triggered	1	 Modulated Tone	25	2	666328850
666333722	Triggered	6	 NoSound	50	2	666333722
666350510	Triggered	1	 Modulated Tone	25	2	666350510
666355021	Triggered	4	 NoSound	50	2	666355021
666361939	Triggered	1	 Modulated Tone	25	2	666361939
666365608	Triggered	6	 NoSound	50	2	666365608
666386790	Triggered	1	 Modulated Tone	25	2	666386790
666390397	Triggered	6	 NoSound	50	2	666390397
666401286	Triggered	1	 Modulated Tone	25	2	666401286
