Ver1.3	1177304069	StartFile	11/24/2020	9:32:20 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\112420\SoundData.txt	1177304069
1177668678	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1177668678
1177668881	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1177668881
1177679641	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177679641
1177687193	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177687193
1177687395	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177687395
1177702500	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177702500
1177705909	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177705909
1177706110	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177706110
1177716142	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177716142
1177720012	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177720012
1177720213	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177720213
1177729381	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177729381
1177729586	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1177729586
1177734316	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1177734316
1177734519	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1177734519
1177749089	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177749089
1177749293	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1177749293
1177752029	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177752029
1177752230	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177752230
1177759718	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177759718
1177759923	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1177759923
1177762861	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177762861
1177763061	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177763061
1177771080	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177771080
1177771283	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1177771283
1177774086	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177774086
1177774289	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177774289
1177781706	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177781706
1177781908	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1177781908
1177784781	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1177784781
1177784982	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1177784982
1177792876	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177792876
1177793078	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1177793078
1177797146	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1177797146
1177797348	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1177797348
1177811184	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1177811184
1177811384	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1177811384
1177824018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1177824018
1177826692	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1177826692
1177826893	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1177826893
1177835914	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1177835914
