Ver1.3	107877248	StartFile	7/26/2020	6:02:15 PM	E:\BehavioralExperiments\Twenty\RawData\072620\SoundData.txt	107877248
108018281	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	108018281
108018482	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	108018482
108079521	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108079521
108094622	Triggered	6,47,48,49,50,51,	 NoSound	40	2	108094622
108094825	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	108094825
108172056	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108172056
108181202	Triggered	4,42,43,44,45,46,	 NoSound	40	2	108181202
108181402	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	108181402
108196184	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108196184
108225726	Triggered	4,42,43,44,45,46,	 NoSound	40	2	108225726
108225926	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	108225926
108266102	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108266102
108276563	Triggered	4,42,43,44,45,46,	 NoSound	40	2	108276563
108276764	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	108276764
108287575	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108287575
108287777	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	108287777
108312303	Triggered	4,42,43,44,45,46,	 NoSound	40	2	108312303
108312504	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	108312504
108328789	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	108328789
108328990	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	108328990
108355022	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	108355022
108360555	Triggered	8,52,53,54,55,56,	 NoSound	40	2	108360555
108360758	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	108360758
108422769	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	108422769
108458324	Triggered	2,37,38,39,40,41,	 NoSound	40	2	108458324
108458525	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	108458525
108608619	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	108608619
108617462	Triggered	8,52,53,54,55,56,	 NoSound	40	2	108617462
108617664	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	108617664
108688278	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	108688278
108693272	Triggered	2,37,38,39,40,41,	 NoSound	40	2	108693272
108693473	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	108693473
109035014	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	109035014
109035219	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	109035219
109045663	Triggered	2,37,38,39,40,41,	 NoSound	40	2	109045663
109045864	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	109045864
109165452	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	109165452
109165656	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	109165656
109174118	Triggered	2,37,38,39,40,41,	 NoSound	40	2	109174118
109174319	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	109174319
109403650	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	109403650
109403854	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	109403854
109421881	Triggered	8,52,53,54,55,56,	 NoSound	40	2	109421881
109422083	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	109422083
109598887	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	109598887
109599089	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	109599089
110320034	Triggered	8,52,53,54,55,56,	 NoSound	40	2	110320034
110320237	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	110320237
