Ver1.3	79963741	StartFile	3/29/2021	11:31:00 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\032921\SoundData.txt	79963741
80340123	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80340123
80340325	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	80340325
80354027	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80354027
80361179	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80361179
80361392	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	80361392
80370203	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80370203
80370405	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	80370405
80375015	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80375015
80375227	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	80375227
80387782	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80387782
80387985	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	80387985
80391258	Triggered	4,42,43,44,45,46,	 NoSound	40	2	80391258
80395268	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80395268
80395474	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	80395474
80404692	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80404692
80404893	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	80404893
80416857	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80416857
80417060	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	80417060
80420341	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80420341
80420542	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	80420542
80426348	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80426348
80426550	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	80426550
80429690	Triggered	4,42,43,44,45,46,	 NoSound	40	2	80429690
80439249	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80439249
80439451	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	80439451
80443392	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80443392
80443593	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	80443593
80450212	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80450212
80450413	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	80450413
80453820	Triggered	4,42,43,44,45,46,	 NoSound	40	2	80453820
80457496	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80457496
80457696	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	80457696
80471600	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80471600
80471803	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	80471803
80475074	Triggered	2,37,38,39,40,41,	 NoSound	40	2	80475074
80475275	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	80475275
80481025	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80481025
80481226	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	80481226
80484701	Triggered	2,37,38,39,40,41,	 NoSound	40	2	80484701
80484902	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	80484902
80490248	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80490248
80490462	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	80490462
80493658	Triggered	8,52,53,54,55,56,	 NoSound	40	2	80493658
80493859	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	80493859
80510377	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80510377
80510577	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	80510577
80521864	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80521864
80527545	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80527545
80527758	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80527758
80537638	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80537638
80537841	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	80537841
80540392	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80540392
80540594	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80540594
80549335	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80549335
80549538	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	80549538
80552143	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80552143
80552345	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80552345
80561167	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80561167
80561370	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	80561370
80563908	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80563908
80564109	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80564109
80573131	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80573131
80573333	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	80573333
80575872	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80575872
80576073	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80576073
80584895	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80584895
80585097	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	80585097
80587636	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80587636
80587837	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80587837
80597528	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80597528
80597729	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	80597729
80600268	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80600268
80600481	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80600481
80610029	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80610029
80610230	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	80610230
80613035	Triggered	6,47,48,49,50,51,	 NoSound	40	2	80613035
80613238	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	80613238
80624068	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	80624068
80624269	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	80624269
80640117	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80640117
80640320	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	80640320
80642778	Triggered	2,37,38,39,40,41,	 NoSound	40	2	80642778
80642981	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	80642981
80654744	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	80654744
80654947	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	80654947
80657618	Triggered	8,52,53,54,55,56,	 NoSound	40	2	80657618
80657819	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	80657819
