Tuesday, July 28, 2020	9:38:54 AM	Game1.txt	250476237
Cued	Now	250505537
9	BlinkStart	250505539
9	BlinkEnd	250904760
23,5	BlinkStart	250904847
23,5	BlinkEnd	250991081
5	0DropFeed	250991161
23	NoFeedAbort	250991241
1	BlinkStart	251001258
1	BlinkEnd	251115605
1	NoFeedLowProb	251115685
6,50	BlinkStart	251115718
6,50	BlinkEnd	251122088
6	Feed	251122168
50	Feed	251122248
22,1	BlinkStart	251122341
22,1	BlinkEnd	251137129
1	0DropFeed	251137209
22	Feed	251137290
6,50,4,43	BlinkStart	251137378
6,50,4,43	BlinkEnd	251142074
6	Feed	251142154
50	Feed	251142234
22,1	BlinkStart	251142322
22,1	BlinkEnd	251154640
1	0DropFeed	251154720
22	Feed	251154800
6,50,4,43	BlinkStart	251154908
6,50,4,43	BlinkEnd	251158383
6	Feed	251158464
50	Feed	251158544
22,1	BlinkStart	251158633
22,1	BlinkEnd	251170482
1	0DropFeed	251170562
22	Feed	251170642
6,50,4,43	BlinkStart	251170730
6,50,4,43	BlinkEnd	251174091
6	Feed	251174171
50	Feed	251174251
22,1	BlinkStart	251174339
22,1	BlinkEnd	251186191
1	0DropFeed	251186271
22	Feed	251186352
6,50,4,43	BlinkStart	251186438
6,50,4,43	BlinkEnd	251189671
6	Feed	251189751
50	Feed	251189831
22,1	BlinkStart	251189936
22,1	BlinkEnd	251201699
1	0DropFeed	251201779
22	Feed	251201859
6,50,4,43	BlinkStart	251201968
6,50,4,43	BlinkEnd	251205105
6	Feed	251205185
50	Feed	251205265
22,1	BlinkStart	251205367
22,1	BlinkEnd	251216669
1	0DropFeed	251216749
22	Feed	251216829
6,50,4,43	BlinkStart	251216924
6,50,4,43	BlinkEnd	251220012
6	Feed	251220092
50	Feed	251220172
22,1	BlinkStart	251220264
22,1	BlinkEnd	251233050
1	0DropFeed	251233130
22	Feed	251233210
6,50,4,43	BlinkStart	251233292
6,50,4,43	BlinkEnd	251236787
6	Feed	251236867
50	Feed	251236947
22,1	BlinkStart	251237029
22,1	BlinkEnd	251248888
1	0DropFeed	251248969
22	Feed	251249049
6,50,4,43	BlinkStart	251249131
6,50,4,43	BlinkEnd	251252361
6	Feed	251252441
50	Feed	251252521
22,1	BlinkStart	251252603
22,1	BlinkEnd	251264793
1	0DropFeed	251264873
22	Feed	251264953
6,50,4,43	BlinkStart	251265035
6,50,4,43	BlinkEnd	251268203
6	Feed	251268283
50	Feed	251268363
22,1	BlinkStart	251268444
22,1	BlinkEnd	251280435
1	0DropFeed	251280515
22	Feed	251280595
6,50,4,43	BlinkStart	251280677
6,50,4,43	BlinkEnd	251283910
6	Feed	251283990
50	Feed	251284070
22,1	BlinkStart	251284153
22,1	BlinkEnd	251294873
1	0DropFeed	251294953
22	Feed	251295033
6,50,4,43	BlinkStart	251295116
6,50,4,43	BlinkEnd	251298080
6	Feed	251298160
50	Feed	251298240
22,1	BlinkStart	251298322
22,1	BlinkEnd	251309577
1	0DropFeed	251309658
22	Feed	251309738
6,50,4,43	BlinkStart	251309819
6,50,4,43	BlinkEnd	251312719
6	Feed	251312799
50	Feed	251312879
22,1	BlinkStart	251312961
22,1	BlinkEnd	251323680
1	0DropFeed	251323760
22	Feed	251323841
6,50,4,43	BlinkStart	251324002
6,50,4,43	BlinkEnd	251326890
6	Feed	251326970
50	Feed	251327050
22,1	BlinkStart	251327161
22,1	BlinkEnd	251337984
1	0DropFeed	251338064
22	Feed	251338144
6,50,4,43	BlinkStart	251338274
6,50,4,43	BlinkEnd	251341260
6	Feed	251341340
50	Feed	251341420
21,1	BlinkStart	251341544
21,1	BlinkEnd	251352490
1	0DropFeed	251352570
21	Feed	251352651
6,50,4,43	BlinkStart	251352788
6,50,4,43	BlinkEnd	251355764
6	Feed	251355844
50	Feed	251355924
20,1	BlinkStart	251356080
20,1	BlinkEnd	251366191
1	0DropFeed	251366271
20	Feed	251366351
6,50,4,43	BlinkStart	251366500
6,50,4,43	BlinkEnd	251369934
6	Feed	251370014
50	Feed	251370094
19,1	BlinkStart	251370241
19,1	BlinkEnd	251379363
1	0DropFeed	251379443
19	Feed	251379523
6,50,4,43	BlinkStart	251379666
6,50,4,43	BlinkEnd	251382701
6	Feed	251382782
50	Feed	251382862
18,1	BlinkStart	251382993
18,1	BlinkEnd	251393201
1	0DropFeed	251393281
18	Feed	251393361
6,50,4,43	BlinkStart	251393521
6,50,4,43	BlinkEnd	251396537
6	Feed	251396617
50	Feed	251396697
17,1	BlinkStart	251396834
17,1	BlinkEnd	251406697
1	0DropFeed	251406777
17	Feed	251406857
6,50,4,43	BlinkStart	251407004
6,50,4,43	BlinkEnd	251409912
6	Feed	251409992
50	Feed	251410072
16,1	BlinkStart	251410216
16,1	BlinkEnd	251420065
1	0DropFeed	251420145
16	Feed	251420225
6,50,4,43	BlinkStart	251420365
6,50,4,43	BlinkEnd	251423609
6	Feed	251423689
50	Feed	251423769
14,1	BlinkStart	251423901
14,1	BlinkEnd	251435238
1	0DropFeed	251435318
14	NoFeedAbort	251435398
5	BlinkStart	251445448
5	BlinkEnd	251446739
5	NoFeedLowProb	251446820
2,37	BlinkStart	251446884
2,37	BlinkEnd	251450612
2	Feed	251450692
37	Feed	251450773
31,5	BlinkStart	251450898
31,5	BlinkEnd	251458364
5	0DropFeed	251458444
31	Feed	251458524
2,37,8,52	BlinkStart	251458659
2,37,8,52	BlinkEnd	251462643
8	Feed	251462723
52	Feed	251462803
31,5	BlinkStart	251462937
31,5	BlinkEnd	251471599
5	0DropFeed	251471679
31	Feed	251471759
2,37,8,52	BlinkStart	251471892
2,37,8,52	BlinkEnd	251475677
8	Feed	251475757
52	Feed	251475837
31,5	BlinkStart	251475991
31,5	BlinkEnd	251483162
5	0DropFeed	251483242
31	Feed	251483323
2,37,8,52	BlinkStart	251483471
2,37,8,52	BlinkEnd	251488041
8	Feed	251488121
52	Feed	251488201
31,5	BlinkStart	251488352
31,5	BlinkEnd	251499205
5	0DropFeed	251499285
31	Feed	251499365
2,37,8,52	BlinkStart	251499504
2,37,8,52	BlinkEnd	251503219
8	Feed	251503300
52	Feed	251503380
31,5	BlinkStart	251503504
31,5	BlinkEnd	251511302
5	0DropFeed	251511382
31	Feed	251511462
2,37,8,52	BlinkStart	251511614
2,37,8,52	BlinkEnd	251515247
8	Feed	251515328
52	Feed	251515408
31,5	BlinkStart	251515559
31,5	BlinkEnd	251524203
5	0DropFeed	251524283
31	Feed	251524363
2,37,8,52	BlinkStart	251524500
2,37,8,52	BlinkEnd	251529217
2	Feed	251529297
37	Feed	251529378
31,5	BlinkStart	251529524
31,5	BlinkEnd	251536769
5	0DropFeed	251536849
31	Feed	251536929
2,37,8,52	BlinkStart	251537063
