Ver1.3	1368343039	StartFile	11/6/2020	12:09:34 PM	E:\BehavioralExperiments\Bobo\RawData\110620\SoundData.txt	1368343039
1372478223	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372478223
1372485082	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1372485082
1372485284	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1372485284
1372504275	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372504275
1372504478	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1372504478
1372509689	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372509689
1372509889	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372509889
1372518112	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372518112
1372518315	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1372518315
1372523228	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372523228
1372523428	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372523428
1372532614	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372532614
1372532817	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1372532817
1372537727	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372537727
1372537927	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372537927
1372545848	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372545848
1372546051	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1372546051
1372551504	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1372551504
1372551706	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1372551706
1372563838	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372563838
1372564041	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1372564041
1372568536	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372568536
1372568738	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372568738
1372576954	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372576954
1372577157	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1372577157
1372581767	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372581767
1372581968	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372581968
1372590251	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372590251
1372590453	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1372590453
1372655591	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372655591
1372660345	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1372660345
1372660547	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1372660547
1372693324	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372693324
1372698670	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372698670
1372698871	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372698871
1372708236	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372708236
1372713471	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1372713471
1372713673	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1372713673
1372733626	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372733626
1372740793	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372740793
1372740993	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372740993
1372749930	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372749930
1372750133	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1372750133
1372755468	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372755468
1372755669	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372755669
1372763649	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372763649
1372763851	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1372763851
1372768342	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1372768342
1372768543	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1372768543
1372787297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372787297
1372787499	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1372787499
1372792408	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372792408
1372792609	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372792609
1372814971	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372814971
1372815174	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1372815174
1372819843	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372819843
1372820044	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372820044
1372828266	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372828266
1372828469	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1372828469
1372834042	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1372834042
1372834243	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1372834243
1372842048	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372842048
1372842264	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1372842264
1372846497	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1372846497
1372846711	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1372846711
1372859372	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1372859372
1372859574	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1372859574
1372893195	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372893195
1372897163	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372897163
1372897364	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372897364
1372908287	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372908287
1372912078	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1372912078
1372912292	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1372912292
1372963880	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372963880
1372968636	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1372968636
1372968855	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1372968855
1372992279	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1372992279
1372996732	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1372996732
1372996932	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1372996932
1373004981	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373004981
1373005183	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1373005183
1373009727	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373009727
1373009928	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373009928
1373017608	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373017608
1373017811	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1373017811
1373022301	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373022301
1373022503	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373022503
1373032349	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373032349
1373032551	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1373032551
1373037041	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373037041
1373037242	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373037242
1373045705	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373045705
1373045908	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1373045908
1373050700	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373050700
1373050901	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373050901
1373059484	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373059484
1373059687	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1373059687
1373065441	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373065441
1373065642	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373065642
1373072539	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373072539
1373072741	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1373072741
1373077293	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373077293
1373077494	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1373077494
1373085174	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373085174
1373085375	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1373085375
1373102622	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373102622
1373107436	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1373107436
1373107637	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1373107637
1373121514	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373121514
1373127110	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373127110
1373127311	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373127311
1373267717	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373267717
1373273021	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373273021
1373273223	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373273223
1373294913	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373294913
1373311639	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1373311639
1373311840	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1373311840
1373361036	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373361036
1373361240	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1373361240
1373368254	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373368254
1373368469	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373368469
1373384079	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373384079
1373384281	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1373384281
1373395208	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373395208
1373395410	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373395410
1373410009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373410009
1373410213	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1373410213
1373415726	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373415726
1373415929	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373415929
1373431488	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373431488
1373431689	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1373431689
1373436663	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1373436663
1373436863	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1373436863
1373446958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373446958
1373447160	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1373447160
1373452620	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373452620
1373452822	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373452822
1373465422	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373465422
1373465624	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1373465624
1373471559	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1373471559
1373471761	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1373471761
1373485216	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1373485216
1373485417	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1373485417
1373504228	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373504228
1373508079	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1373508079
1373508280	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1373508280
1373537452	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373537452
1373541951	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1373541951
1373542152	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1373542152
1373551220	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373551220
1373555430	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373555430
1373555631	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1373555631
1373567823	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373567823
1373572938	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1373572938
1373573138	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1373573138
1373582325	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373582325
1373582529	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1373582529
1373588222	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373588222
1373588424	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1373588424
1373600313	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373600313
1373600517	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1373600517
1373605728	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373605728
1373605930	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1373605930
1373617762	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1373617762
1373617963	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1373617963
1373623958	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1373623958
1373624172	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1373624172
