Friday, November 6, 2020	12:08:52 PM	Game1.txt	1368300817
Cued	Now	1368313273
9	BlinkStart	1368313339
9	BlinkEnd	1368813675
23,5	BlinkStart	1368813761
23,5	BlinkEnd	1369405740
5	0DropFeed	1369405820
23	NoFeedAbort	1369405900
1	BlinkStart	1369415937
1	BlinkEnd	1369471380
1	NoFeedLowProb	1369471460
6,49	BlinkStart	1369471476
6,49	BlinkEnd	1369568494
6	Feed	1369568574
49	Feed	1369568654
1	BlinkStart	1369568747
1	BlinkEnd	1369677268
1	NoFeedLowProb	1369677348
4,42	BlinkStart	1369677383
4,42	BlinkEnd	1369923712
4	Feed	1369923792
42	Feed	1369923872
1	BlinkStart	1369923982
1	BlinkEnd	1369939108
1	NoFeedLowProb	1369939188
6,49	BlinkStart	1369939222
6,49	BlinkEnd	1369955180
6	Feed	1369955260
49	Feed	1369955340
1	BlinkStart	1369955447
1	BlinkEnd	1370001561
1	NoFeedLowProb	1370001641
4,42	BlinkStart	1370001656
4,42	BlinkEnd	1370193128
4	Feed	1370193208
42	Feed	1370193288
21,1	BlinkStart	1370193396
21,1	BlinkEnd	1370206184
1	0DropFeed	1370206264
21	Feed	1370206344
4,42,6,49	BlinkStart	1370206449
4,42,6,49	BlinkEnd	1370213223
6	Feed	1370213303
49	Feed	1370213383
20,1	BlinkStart	1370213483
20,1	BlinkEnd	1370239094
1	0DropFeed	1370239174
20	Feed	1370239254
4,42,6,49	BlinkStart	1370239366
4,42,6,49	BlinkEnd	1370246314
4	Feed	1370246394
42	Feed	1370246474
19,1	BlinkStart	1370246580
19,1	BlinkEnd	1370256903
1	0DropFeed	1370256983
19	Feed	1370257064
4,42,6,49	BlinkStart	1370257166
4,42,6,49	BlinkEnd	1370262077
4	Feed	1370262157
42	Feed	1370262237
18,1	BlinkStart	1370262358
18,1	BlinkEnd	1370270742
1	0DropFeed	1370270822
18	Feed	1370270903
4,42,6,49	BlinkStart	1370271009
4,42,6,49	BlinkEnd	1370276941
4	Feed	1370277021
42	Feed	1370277101
17,1	BlinkStart	1370277214
17,1	BlinkEnd	1370286385
