Friday, May 31, 2019	5:57:50 PM	5-7-5-7-2 random130.txt	1383620950
cued	now	1383676356
5	BlinkStart	1383676437
5	BlinkEnd	1383740898
5	Feed	1383740978
7	BlinkStart	1383741210
7	BlinkEnd	1383772695
7	Feed	1383772775
5	BlinkStart	1383773006
5	BlinkEnd	1383797284
5	Feed	1383797364
7	BlinkStart	1383797594
7	BlinkEnd	1383848973
7	Feed	1383849053
5	BlinkStart	1383849284
5	BlinkEnd	1383981396
5	Feed	1383981476
7	BlinkStart	1383981707
7	BlinkEnd	1384034024
7	Feed	1384034104
5	BlinkStart	1384034335
5	BlinkEnd	1384604006
5	Feed	1384604086
7	BlinkStart	1384604316
7	BlinkEnd	1384837742
7	Feed	1384837822
5	BlinkStart	1384838053
5	BlinkEnd	1385077979
5	Feed	1385078060
7	BlinkStart	1385078290
7	BlinkEnd	1385161426
7	Feed	1385161506
5	BlinkStart	1385161737
5	BlinkEnd	1385468098
5	Feed	1385468179
7	BlinkStart	1385468409
7	BlinkEnd	1385469181
7	Feed	1385469262
5	BlinkStart	1385469492
5	BlinkEnd	1385469763
5	Feed	1385469843
7	BlinkStart	1385470073
7	BlinkEnd	1385471703
7	Feed	1385471783
5	BlinkStart	1385472013
5	BlinkEnd	1385497215
5	Feed	1385497296
7	BlinkStart	1385497527
7	BlinkEnd	1385498355
7	Feed	1385498435
5	BlinkStart	1385498666
5	BlinkEnd	1385553953
5	Feed	1385554033
7	BlinkStart	1385554265
7	BlinkEnd	1385555092
7	Feed	1385555172
5	BlinkStart	1385555402
5	BlinkEnd	1385555755
5	Feed	1385555835
7	BlinkStart	1385556066
7	BlinkEnd	1385557625
7	Feed	1385557705
2	BlinkStart	1385557935
2	BlinkEnd	1385558889
2	Feed	1385558970
5	BlinkStart	1385559201
5	BlinkEnd	1385604967
5	Feed	1385605047
7	BlinkStart	1385605277
7	BlinkEnd	1385605992
7	Feed	1385606072
2	BlinkStart	1385606302
2	BlinkEnd	1385607262
2	Feed	1385607342
7	BlinkStart	1385607572
7	BlinkEnd	1385608581
7	Feed	1385608661
5	BlinkStart	1385608892
5	BlinkEnd	1385632770
5	Feed	1385632850
7	BlinkStart	1385633080
7	BlinkEnd	1385633795
7	Feed	1385633875
2	BlinkStart	1385634106
2	BlinkEnd	1385635051
2	Feed	1385635131
5	BlinkStart	1385635361
5	BlinkEnd	1385654667
5	Feed	1385654748
7	BlinkStart	1385654979
7	BlinkEnd	1385655690
7	Feed	1385655770
5	BlinkStart	1385656000
5	BlinkEnd	1385680721
5	Feed	1385680802
2	BlinkStart	1385681033
2	BlinkEnd	1385681685
2	Feed	1385681766
5	BlinkStart	1385681997
5	BlinkEnd	1385685289
5	Feed	1385685370
2	BlinkStart	1385685601
2	BlinkEnd	1385686314
2	Feed	1385686395
7	BlinkStart	1385686625
7	BlinkEnd	1385687584
7	Feed	1385687664
5	BlinkStart	1385687894
5	BlinkEnd	1385695341
5	Feed	1385695421
7	BlinkStart	1385695651
7	BlinkEnd	1385696358
7	Feed	1385696438
2	BlinkStart	1385696669
2	BlinkEnd	1385697631
2	Feed	1385697712
5	BlinkStart	1385697943
5	BlinkEnd	1385708455
5	Feed	1385708535
2	BlinkStart	1385708766
2	BlinkEnd	1385709480
2	Feed	1385709560
7	BlinkStart	1385709791
7	BlinkEnd	1385710737
7	Feed	1385710818
2	BlinkStart	1385711049
2	BlinkEnd	1385712006
2	Feed	1385712086
7	BlinkStart	1385712317
7	BlinkEnd	1385713326
7	Feed	1385713406
5	BlinkStart	1385713636
