Monday, July 20, 2020	2:55:54 PM	Game1.txt	1870610957
Cued	Now	1870625261
9	BlinkStart	1870625285
9	BlinkEnd	1870857586
8	BlinkStart	1870857676
8	BlinkEnd	1870857939
8	Feed	1870858019
6	BlinkStart	1870858105
6	BlinkEnd	1871066991
6	Feed	1871067071
4	BlinkStart	1871067175
4	BlinkEnd	1871077284
4	Feed	1871077364
8	BlinkStart	1871077463
8	BlinkEnd	1871677047
8	Feed	1871677128
6	BlinkStart	1871677227
6	BlinkEnd	1871687942
6	Feed	1871688022
4	BlinkStart	1871688121
4	BlinkEnd	1871694627
4	Feed	1871694707
2	BlinkStart	1871694801
2	BlinkEnd	1871716684
2	Feed	1871716764
4	BlinkStart	1871716862
4	BlinkEnd	1871735667
4	Feed	1871735747
8	BlinkStart	1871735845
8	BlinkEnd	1871747164
8	Feed	1871747244
2	BlinkStart	1871747346
2	BlinkEnd	1871755119
2	Feed	1871755200
4	BlinkStart	1871755300
4	BlinkEnd	1871762337
4	Feed	1871762417
2	BlinkStart	1871762525
2	BlinkEnd	1871778646
2	Feed	1871778726
8	BlinkStart	1871778821
8	BlinkEnd	1871787135
8	Feed	1871787215
2	BlinkStart	1871787302
2	BlinkEnd	1872017602
2	Feed	1872017682
6	BlinkStart	1872017765
6	BlinkEnd	1872029501
6	Feed	1872029581
8	BlinkStart	1872029664
8	BlinkEnd	1872361298
8	Feed	1872361378
4	BlinkStart	1872361460
4	BlinkEnd	1872372661
4	Feed	1872372742
8	BlinkStart	1872372824
8	BlinkEnd	1872383223
8	Feed	1872383303
4	BlinkStart	1872383384
4	BlinkEnd	1872391253
4	Feed	1872391333
8	BlinkStart	1872391416
8	BlinkEnd	1872400935
8	Feed	1872401016
6	BlinkStart	1872401098
6	BlinkEnd	1872409424
6	Feed	1872409504
8	BlinkStart	1872409590
8	BlinkEnd	1872418581
8	Feed	1872418661
4	BlinkStart	1872418748
4	BlinkEnd	1872430211
4	Feed	1872430291
8	BlinkStart	1872430378
8	BlinkEnd	1872440908
8	Feed	1872440988
6	BlinkStart	1872441071
6	BlinkEnd	1872529007
6	Feed	1872529087
4	BlinkStart	1872529169
4	BlinkEnd	1872791821
4	Feed	1872791902
8	BlinkStart	1872791988
8	BlinkEnd	1872924374
8	Feed	1872924454
2	BlinkStart	1872924536
2	BlinkEnd	1873274946
0	StopTraining	1873275026
0	StopTraining	1873275026
0	StopTraining	1873275027
0	StopTraining	1873275028
0	StopTraining	1873275028
0	StopTraining	1873275029
0	StopTraining	1873275029
0	StopTraining	1873275030
0	StopTraining	1873275031
0	StopTraining	1873275031
