114402625	Sunday, July 26, 2020	7:51:01 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\072620B\TrackData.txt	114402628	640 X 480
114397412	316	189
114397479	319	199
114397544	322	201
114397612	320	203
114397679	326	201
114397746	327	199
114397812	327	202
114397881	327	204
114397946	325	202
114398013	327	202
114398080	325	206
114398146	326	205
114398214	327	198
114398280	325	198
114398347	327	194
114398414	323	195
114398480	330	203
114398547	328	196
114398615	328	192
114398680	324	184
114398748	321	180
114398815	317	177
114398882	317	172
114398948	302	172
114399015	310	166
114399083	306	163
114399149	301	166
114399216	300	167
114399283	297	166
114399350	299	171
114399416	296	170
114399484	293	172
114399550	293	171
114399617	292	171
114399684	288	171
114399751	291	170
114399817	290	173
114399884	290	174
114399951	288	174
114400019	291	172
114400084	288	172
114400152	289	169
114400285	288	174
114400352	289	174
114400419	288	174
114400486	288	174
114400553	291	174
114400619	288	174
114400687	288	171
114400753	288	174
114400820	291	172
114400887	291	172
114400954	291	174
114401020	288	174
114401087	288	172
114401155	289	174
114401221	288	174
114401288	290	169
114401355	291	173
114401422	289	170
114401488	290	172
114401555	291	174
114401622	288	172
114401689	288	172
114401756	290	173
114401823	288	172
114401889	290	172
114401957	288	174
114402023	288	174
114402090	288	174
114402156	288	173
114402224	287	183
114402291	291	170
114402357	291	170
114402425	291	170
114402491	291	170
114402557	284	181
114402625	288	170
114410494	287	183
114410512	308	179
114410579	310	178
114410646	308	179
114410712	310	180
114410780	310	180
114410846	311	178
114410913	311	178
114410979	309	179
114411046	310	179
114411114	309	179
114411180	309	179
114411247	310	178
114411314	311	179
114411380	308	180
114411447	309	183
114411514	308	183
114411582	309	181
114411648	309	182
114411715	308	183
114411782	308	181
114411848	309	181
114411916	308	183
114411983	309	182
114412051	310	182
114412117	309	181
114412183	308	181
114412250	309	182
114412316	310	181
114412384	308	181
114412451	309	181
114412517	309	182
114412585	308	183
114412652	308	183
114412718	309	181
114412785	309	181
114412852	308	183
114412919	309	181
114412985	304	183
114413053	309	181
114413119	305	183
114413186	304	183
114413253	307	181
114413320	304	181
114413387	307	181
114413453	307	181
114413520	305	183
114413587	305	181
114413653	306	186
114413720	304	185
114413789	305	186
114413856	306	181
114413988	306	181
114414056	307	181
114414121	307	181
114414188	307	181
114414256	307	181
114414325	305	183
114414389	307	181
114414456	306	186
114414523	306	183
114414591	306	183
114414657	306	181
114414723	306	183
114414790	307	182
114414857	300	183
114414924	304	185
114414991	300	181
114415058	301	186
114415125	301	186
114415191	302	186
114415258	301	192
114415325	296	191
114415392	296	191
114415460	296	191
114415525	296	191
114415592	296	191
114415659	296	191
114415726	296	191
114415793	296	191
114415860	296	191
114415926	296	191
114415993	296	191
114416060	296	191
114416128	296	191
114416261	296	191
114416330	296	191
114416394	296	191
114416461	296	191
114416529	296	191
114416596	296	191
114416662	296	191
114416729	296	191
114416796	296	191
114416861	317	183
114416929	312	177
114416997	312	177
114417062	315	175
114417130	314	177
114417197	309	174
114417264	296	175
114417329	294	177
114417397	303	167
114417464	297	168
114417531	292	171
114417597	292	171
114417665	289	171
114417732	286	181
114417798	287	182
114417865	283	181
114417932	280	184
114417998	279	186
114418066	275	180
114418133	275	183
114418199	275	185
114418265	281	192
114418333	280	190
114418400	280	191
114418466	284	191
114418535	284	194
114418600	286	193
114418666	288	193
114418734	288	194
114418801	278	190
114418868	289	193
114418934	289	193
114419001	288	195
114419068	290	193
114419134	288	194
114419202	279	191
114419268	288	193
114419335	283	192
114419402	283	192
114419469	283	191
114419536	282	190
114419602	282	190
114419669	283	190
114419737	282	192
114419803	282	191
114419869	282	190
114419937	282	191
114420005	282	191
114420070	282	192
114420137	282	191
114420205	282	192
114420271	281	187
114420338	281	192
114420405	282	192
114420471	283	187
114420538	282	192
114420605	283	187
114420672	282	192
114420739	282	192
114420806	282	192
114420873	286	190
114420939	287	191
114421006	287	190
114421074	287	191
114421140	287	190
114421206	287	191
114421273	287	190
114421341	287	190
114421408	286	192
114421475	281	192
114421541	280	189
114421608	287	190
114421674	287	190
114421742	287	191
114421809	287	191
114421875	287	190
114421942	287	191
114422010	287	191
114422075	287	190
114422143	287	190
114422210	287	190
114422276	287	190
114422343	284	192
114422410	287	190
114422477	287	190
114422543	287	190
114422610	287	190
114422677	287	192
114422744	287	192
114422811	287	190
114422878	287	190
114422945	287	190
114423012	287	192
114423078	287	192
114423146	287	191
114423212	287	191
114423279	287	192
114423346	287	191
114423413	287	191
114423479	287	192
114423546	287	192
114423613	287	191
114423679	287	192
114423746	287	192
114423814	287	191
114423880	287	192
114423947	287	191
114424014	287	192
114424081	287	191
114424147	287	192
114424215	287	191
114424282	287	191
114424348	287	192
114424415	287	192
114424482	287	191
114424548	287	192
114424616	287	191
114424682	287	192
114424750	287	192
114424816	287	192
114424883	287	192
114424950	287	192
114425016	287	191
114425083	287	191
114425151	287	191
114425218	287	192
114425283	287	192
114425351	287	192
114425418	287	191
114425485	287	192
114425551	287	191
114425619	287	192
114425685	287	191
114425752	287	191
114425819	287	191
114425886	287	191
114425952	287	192
114426020	287	192
114426086	287	191
114426153	287	192
114426221	287	192
114426286	287	192
114426354	287	191
114426420	287	191
114426487	287	192
114426554	287	192
114426620	287	192
114426688	287	192
114426755	287	192
114426821	287	191
114426888	287	191
114426955	287	192
114427023	287	192
114427088	287	192
114427156	287	192
114427224	287	192
114427288	287	191
114427356	287	191
114427423	287	192
114427490	286	192
114427557	282	191
114427624	283	191
114427690	283	192
114427757	283	190
114427824	283	190
114427891	282	190
114427957	282	191
114428025	283	190
114428091	282	191
114428158	283	190
114428225	289	193
114428291	288	193
114428359	287	193
114428425	286	193
114428492	284	193
114428561	279	190
114428627	279	191
114428693	276	192
114428760	278	190
114428827	277	190
114428893	290	195
114428960	295	198
114429028	287	199
114429094	288	203
114429161	290	204
114429229	295	208
114429295	291	212
114429362	295	217
114429428	292	221
114429495	294	223
114429562	298	225
114429629	298	220
114429696	301	217
114429763	304	213
114429829	307	210
114429897	308	198
114429964	308	205
114430030	314	203
114430097	315	197
114430164	312	193
114430230	313	193
114430297	319	191
114430365	316	188
114430432	323	184
114430498	321	181
114430565	321	178
114430632	320	177
114430698	318	174
114430766	312	171
114430832	310	174
114430899	309	173
114430965	310	174
114431033	308	170
114431099	312	174
114431166	313	174
114431233	313	173
114431301	308	171
114431366	308	173
114431434	315	174
114431500	308	172
114431568	309	173
114431634	313	173
114431701	312	172
114431768	308	171
114431834	297	172
114431901	305	171
114431968	307	171
114432034	305	170
114432102	306	171
114432169	300	171
114432236	302	170
114432302	302	171
114432369	298	171
114432437	295	171
114432502	294	171
114432570	289	171
114432637	288	169
114432704	288	171
114432770	288	170
114432838	284	169
114432904	283	183
114432971	281	183
114433038	283	184
114433104	281	189
114433171	284	188
114433238	287	187
114433305	286	187
114433372	287	191
114433438	286	192
114433505	285	195
114433573	291	193
114433639	290	197
114433706	287	187
114433773	287	187
114433840	287	189
114433906	284	189
114433974	286	188
114434041	284	188
114434106	285	189
114434174	290	189
114434241	295	198
114434307	285	189
114434375	285	189
114434442	288	187
114434508	290	189
114434575	291	188
114434642	290	187
114434709	288	189
114434776	289	187
114434842	290	188
114434909	290	187
114434977	289	188
114435043	290	188
114435110	291	189
114435177	291	189
114435243	288	189
114435310	290	188
114435378	291	188
114435443	288	189
114435511	291	188
114435578	288	189
