Monday, September 23, 2019	6:05:58 PM	Game1.txt	1090994557
cued	now	1091007466
5	BlinkStart	1091007546
5	BlinkEnd	1091036699
5	NoFeedLowProb	1091036780
2	BlinkStart	1091037010
2	BlinkEnd	1091053507
2	Feed	1091053587
5	BlinkStart	1091053817
5	BlinkEnd	1091062456
5	Feed	1091062536
2	BlinkStart	1091062766
2	BlinkEnd	1091070891
2	Feed	1091070971
5	BlinkStart	1091071201
5	BlinkEnd	1091078765
5	Feed	1091078845
8	BlinkStart	1091079075
8	BlinkEnd	1091088936
8	Feed	1091089016
5	BlinkStart	1091089246
5	BlinkEnd	1091098288
5	NoFeedLowProb	1091098368
8	BlinkStart	1091098598
8	BlinkEnd	1091111719
8	Feed	1091111799
5	BlinkStart	1091112029
5	BlinkEnd	1091124684
5	NoFeedLowProb	1091124764
8	BlinkStart	1091124994
8	BlinkEnd	1091130503
8	Feed	1091130583
5	BlinkStart	1091130814
5	BlinkEnd	1091139658
5	Feed	1091139738
2	BlinkStart	1091139968
2	BlinkEnd	1091147946
2	Feed	1091148026
5	BlinkStart	1091148256
5	BlinkEnd	1091166935
5	Feed	1091167016
28	BlinkStart	1091167247
28	BlinkEnd	1091176286
2	Feed	1091176366
5	BlinkStart	1091176598
5	BlinkEnd	1091189460
5	Feed	1091189540
28	BlinkStart	1091189770
28	BlinkEnd	1091196539
2	Feed	1091196620
5	BlinkStart	1091196850
5	BlinkEnd	1091209108
5	Feed	1091209188
28	BlinkStart	1091209418
28	BlinkEnd	1091220538
2	Feed	1091220618
5	BlinkStart	1091220849
5	BlinkEnd	1091229300
5	Feed	1091229382
28	BlinkStart	1091229612
28	BlinkEnd	1091237447
2	Feed	1091237527
5	BlinkStart	1091237757
5	BlinkEnd	1091245541
5	NoFeedLowProb	1091245621
28	BlinkStart	1091245852
28	BlinkEnd	1091252952
2	Feed	1091253032
5	BlinkStart	1091253263
5	BlinkEnd	1091263387
5	NoFeedLowProb	1091263468
28	BlinkStart	1091263698
28	BlinkEnd	1091268327
2	Feed	1091268407
5	BlinkStart	1091268637
5	BlinkEnd	1091276086
5	Feed	1091276166
28	BlinkStart	1091276396
28	BlinkEnd	1091285776
2	Feed	1091285856
5	BlinkStart	1091286086
5	BlinkEnd	1091293134
5	Feed	1091293214
28	BlinkStart	1091293444
28	BlinkEnd	1091300078
2	Feed	1091300158
5	BlinkStart	1091300388
5	BlinkEnd	1091307297
5	Feed	1091307378
28	BlinkStart	1091307608
28	BlinkEnd	1091315917
2	Feed	1091315997
5	BlinkStart	1091316227
5	BlinkEnd	1091326553
5	Feed	1091326633
28	BlinkStart	1091326863
28	BlinkEnd	1091333098
2	Feed	1091333178
5	BlinkStart	1091333408
5	BlinkEnd	1091340383
5	NoFeedLowProb	1091340463
28	BlinkStart	1091340693
28	BlinkEnd	1091345201
2	Feed	1091345281
5	BlinkStart	1091345512
5	BlinkEnd	1091354756
5	Feed	1091354836
28	BlinkStart	1091355066
28	BlinkEnd	1091362371
2	Feed	1091362451
5	BlinkStart	1091362681
5	BlinkEnd	1091373673
5	NoFeedLowProb	1091373753
28	BlinkStart	1091373984
28	BlinkEnd	1091378887
2	Feed	1091378967
5	BlinkStart	1091379197
5	BlinkEnd	1091387579
5	NoFeedLowProb	1091387659
28	BlinkStart	1091387889
28	BlinkEnd	1091392652
2	Feed	1091392732
5	BlinkStart	1091392962
5	BlinkEnd	1091410901
5	NoFeedLowProb	1091410981
28	BlinkStart	1091411211
28	BlinkEnd	1091417581
8	Feed	1091417661
5	BlinkStart	1091417892
5	BlinkEnd	1091424535
5	Feed	1091424615
28	BlinkStart	1091424846
28	BlinkEnd	1091433964
8	Feed	1091434044
5	BlinkStart	1091434275
5	BlinkEnd	1091447664
5	Feed	1091447744
28	BlinkStart	1091447975
5	KBWrong5	1091454309
28	BlinkEnd	1091456084
2	Feed	1091456164
5	BlinkStart	1091456395
5	BlinkEnd	1091465244
5	Feed	1091465324
28	BlinkStart	1091465555
28	BlinkEnd	1091474741
2	Feed	1091474821
1	BlinkStart	1091475052
1	BlinkEnd	1091483097
1	NoFeedLowProb	1091483178
6	BlinkStart	1091483410
6	BlinkEnd	1091489171
6	Feed	1091489251
1	BlinkStart	1091489481
1	BlinkEnd	1091497528
1	NoFeedLowProb	1091497608
4	BlinkStart	1091497840
4	BlinkEnd	1091502677
4	Feed	1091502758
1	BlinkStart	1091502988
1	BlinkEnd	1091513837
1	Feed	1091513917
4	BlinkStart	1091514148
4	BlinkEnd	1091520186
4	Feed	1091520266
1	BlinkStart	1091520496
1	BlinkEnd	1091529407
1	Feed	1091529487
6	BlinkStart	1091529717
6	BlinkEnd	1091537570
6	Feed	1091537650
1	BlinkStart	1091537880
5	KBWrong5	1091538706
1	BlinkEnd	1091545250
1	Feed	1091545330
4	BlinkStart	1091545560
5	KBWrong5	1091566052
4	BlinkEnd	1091590647
4	Feed	1091590727
1	BlinkStart	1091590958
1	BlinkEnd	1091598192
1	Feed	1091598272
6	BlinkStart	1091598503
6	BlinkEnd	1091606748
6	Feed	1091606829
1	BlinkStart	1091607059
1	BlinkEnd	1091615772
1	Feed	1091615852
64	BlinkStart	1091616082
64	BlinkEnd	1091622927
4	Feed	1091623007
1	BlinkStart	1091623237
1	BlinkEnd	1091631406
1	Feed	1091631486
64	BlinkStart	1091631716
64	BlinkEnd	1091639426
6	Feed	1091639506
1	BlinkStart	1091639737
1	BlinkEnd	1091651190
1	Feed	1091651270
64	BlinkStart	1091651500
64	BlinkEnd	1091657810
4	Feed	1091657890
1	BlinkStart	1091658121
5	KBWrong5	1091663711
1	BlinkEnd	1091666709
1	NoFeedLowProb	1091666790
64	BlinkStart	1091667022
64	BlinkEnd	1091672986
6	Feed	1091673066
1	BlinkStart	1091673296
1	BlinkEnd	1091682413
1	Feed	1091682493
64	BlinkStart	1091682723
64	BlinkEnd	1091691164
6	Feed	1091691244
1	BlinkStart	1091691474
1	BlinkEnd	1091704735
1	NoFeedLowProb	1091704815
64	BlinkStart	1091705045
64	BlinkEnd	1091710087
6	Feed	1091710167
1	BlinkStart	1091710397
1	BlinkEnd	1091724187
1	Feed	1091724267
