Ver1.2	1283459520	StartFile	3/28/2020	3:05:15 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\032820\SoundData.txt	1283459520
1284784294	Triggered	5	 Modulated Tone	25	2	1284784294
1284787238	Triggered	8	 NoSound	50	2	1284787238
1284797262	Triggered	5	 Modulated Tone	25	2	1284797262
1284800470	Triggered	2	 NoSound	50	2	1284800470
1284810569	Triggered	5	 Modulated Tone	25	2	1284810569
1284813840	Triggered	8	 NoSound	50	2	1284813840
1284819725	Triggered	5	 Modulated Tone	25	2	1284819725
1284824199	Triggered	8	 NoSound	50	2	1284824199
1284831287	Triggered	5	 Modulated Tone	25	2	1284831287
1284834831	Triggered	8	 NoSound	50	2	1284834831
1284840842	Triggered	5	 Modulated Tone	25	2	1284840842
1284844724	Triggered	8	 NoSound	50	2	1284844724
1284853675	Triggered	5	 Modulated Tone	25	2	1284853675
1284856950	Triggered	8	 NoSound	50	2	1284856950
1284863702	Triggered	5	 Modulated Tone	25	2	1284863702
1284867179	Triggered	1	 Modulated Tone	25	2	1284867179
1284870590	Triggered	6	 NoSound	50	2	1284870590
1284876601	Triggered	1	 Modulated Tone	25	2	1284876601
1284879749	Triggered	6	 NoSound	50	2	1284879749
1284899934	Triggered	1	 Modulated Tone	25	2	1284899934
1284903270	Triggered	6	 NoSound	50	2	1284903270
1284906885	Triggered	8	 NoSound	50	2	1284906885
1284910695	Triggered	1	 Modulated Tone	25	2	1284910695
1284913770	Triggered	4	 NoSound	50	2	1284913770
1284922523	Triggered	1	 Modulated Tone	25	2	1284922523
1284925662	Triggered	4	 NoSound	50	2	1284925662
1284934492	Triggered	1	 Modulated Tone	25	2	1284934492
1284937763	Triggered	4	 NoSound	50	2	1284937763
1284944178	Triggered	1	 Modulated Tone	25	2	1284944178
1284947194	Triggered	4	 NoSound	50	2	1284947194
1284952809	Triggered	1	 Modulated Tone	25	2	1284952809
1284955740	Triggered	4	 NoSound	50	2	1284955740
1284961824	Triggered	1	 Modulated Tone	25	2	1284961824
1284965231	Triggered	4	 NoSound	50	2	1284965231
1284970717	Triggered	1	 Modulated Tone	25	2	1284970717
1284974191	Triggered	5	 Modulated Tone	25	2	1284974191
1284977132	Triggered	2	 NoSound	50	2	1284977132
1284983479	Triggered	5	 Modulated Tone	25	2	1284983479
1284987423	Triggered	2	 NoSound	50	2	1284987423
1284993375	Triggered	5	 Modulated Tone	25	2	1284993375
1284997184	Triggered	2	 NoSound	50	2	1284997184
1285003332	Triggered	4	 NoSound	50	2	1285003332
1285022250	Triggered	5	 Modulated Tone	25	2	1285022250
1285025726	Triggered	8	 NoSound	50	2	1285025726
1285034077	Triggered	7	 NoSound	50	2	1285034077
1285042499	Triggered	5	 Modulated Tone	25	2	1285042499
1285046850	Triggered	8	 NoSound	50	2	1285046850
1285064490	Triggered	5	 Modulated Tone	25	2	1285064490
1285069035	Triggered	2	 NoSound	50	2	1285069035
1285075193	Triggered	5	 Modulated Tone	25	2	1285075193
1285080065	Triggered	2	 NoSound	50	2	1285080065
1285085945	Triggered	5	 Modulated Tone	25	2	1285085945
1285090360	Triggered	2	 NoSound	50	2	1285090360
1285097042	Triggered	5	 Modulated Tone	25	2	1285097042
1285100316	Triggered	8	 NoSound	50	2	1285100316
1285105197	Triggered	5	 Modulated Tone	25	2	1285105197
1285108538	Triggered	1	 Modulated Tone	25	2	1285108538
1285111078	Triggered	4	 NoSound	50	2	1285111078
1285117433	Triggered	1	 Modulated Tone	25	2	1285117433
1285120643	Triggered	4	 NoSound	50	2	1285120643
1285127387	Triggered	1	 Modulated Tone	25	2	1285127387
1285130807	Triggered	4	 NoSound	50	2	1285130807
1285136880	Triggered	1	 Modulated Tone	25	2	1285136880
1285140089	Triggered	4	 NoSound	50	2	1285140089
1285146644	Triggered	1	 Modulated Tone	25	2	1285146644
1285149651	Triggered	4	 NoSound	50	2	1285149651
1285156198	Triggered	1	 Modulated Tone	25	2	1285156198
1285159277	Triggered	4	 NoSound	50	2	1285159277
1285166222	Triggered	1	 Modulated Tone	25	2	1285166222
1285169164	Triggered	4	 NoSound	50	2	1285169164
1285175921	Triggered	1	 Modulated Tone	25	2	1285175921
1285178857	Triggered	4	 NoSound	50	2	1285178857
1285187679	Triggered	1	 Modulated Tone	25	2	1285187679
1285190688	Triggered	4	 NoSound	50	2	1285190688
1285197105	Triggered	1	 Modulated Tone	25	2	1285197105
1285201118	Triggered	5	 Modulated Tone	25	2	1285201118
1285204124	Triggered	8	 NoSound	50	2	1285204124
1285209402	Triggered	5	 Modulated Tone	25	2	1285209402
1285215217	Triggered	1	 Modulated Tone	25	2	1285215217
1285222367	Triggered	8	 NoSound	50	2	1285222367
1285226981	Triggered	5	 Modulated Tone	25	2	1285226981
1285232261	Triggered	5	 Modulated Tone	25	2	1285232261
1285243167	Triggered	1	 Modulated Tone	25	2	1285243167
1285251443	Triggered	6	 NoSound	50	2	1285251443
1285257125	Triggered	8	 NoSound	50	2	1285257125
1285262473	Triggered	5	 Modulated Tone	25	2	1285262473
1285265815	Triggered	2	 NoSound	50	2	1285265815
1285281723	Triggered	4	 NoSound	50	2	1285281723
1285288548	Triggered	5	 Modulated Tone	25	2	1285288548
1285292358	Triggered	2	 NoSound	50	2	1285292358
1285300174	Triggered	5	 Modulated Tone	25	2	1285300174
1285303847	Triggered	2	 NoSound	50	2	1285303847
1285310866	Triggered	5	 Modulated Tone	25	2	1285310866
1285314214	Triggered	2	 NoSound	50	2	1285314214
1285322028	Triggered	5	 Modulated Tone	25	2	1285322028
1285325444	Triggered	2	 NoSound	50	2	1285325444
1285331527	Triggered	5	 Modulated Tone	25	2	1285331527
1285335068	Triggered	2	 NoSound	50	2	1285335068
1285341613	Triggered	5	 Modulated Tone	25	2	1285341613
1285345356	Triggered	1	 Modulated Tone	25	2	1285345356
1285347699	Triggered	4	 NoSound	50	2	1285347699
1285353510	Triggered	1	 Modulated Tone	25	2	1285353510
1285364343	Triggered	5	 Modulated Tone	25	2	1285364343
1285405582	Triggered	4	 NoSound	50	2	1285405582
1285411530	Triggered	1	 Modulated Tone	25	2	1285411530
1285422756	Triggered	6	 NoSound	50	2	1285422756
1285433523	Triggered	4	 NoSound	50	2	1285433523
1285438264	Triggered	1	 Modulated Tone	25	2	1285438264
1285444820	Triggered	6	 NoSound	50	2	1285444820
1285453776	Triggered	7	 NoSound	50	2	1285453776
1285455182	Triggered	8	 NoSound	50	2	1285455182
1285459854	Triggered	1	 Modulated Tone	25	2	1285459854
1285463262	Triggered	4	 NoSound	50	2	1285463262
1285468210	Triggered	1	 Modulated Tone	25	2	1285468210
1285472361	Triggered	6	 NoSound	50	2	1285472361
1285482387	Triggered	1	 Modulated Tone	25	2	1285482387
1285486591	Triggered	6	 NoSound	50	2	1285486591
1285494343	Triggered	1	 Modulated Tone	25	2	1285494343
1285497889	Triggered	6	 NoSound	50	2	1285497889
1285505572	Triggered	1	 Modulated Tone	25	2	1285505572
1285509382	Triggered	6	 NoSound	50	2	1285509382
1285515866	Triggered	1	 Modulated Tone	25	2	1285515866
1285519946	Triggered	5	 Modulated Tone	25	2	1285519946
1285523159	Triggered	8	 NoSound	50	2	1285523159
1285537662	Triggered	5	 Modulated Tone	25	2	1285537662
1285540731	Triggered	8	 NoSound	50	2	1285540731
1285547824	Triggered	5	 Modulated Tone	25	2	1285547824
1285550825	Triggered	8	 NoSound	50	2	1285550825
1285558316	Triggered	5	 Modulated Tone	25	2	1285558316
1285561520	Triggered	8	 NoSound	50	2	1285561520
1285568078	Triggered	5	 Modulated Tone	25	2	1285568078
1285571143	Triggered	8	 NoSound	50	2	1285571143
1285577962	Triggered	5	 Modulated Tone	25	2	1285577962
1285581239	Triggered	8	 NoSound	50	2	1285581239
1285589063	Triggered	5	 Modulated Tone	25	2	1285589063
1285593335	Triggered	2	 NoSound	50	2	1285593335
1285604303	Triggered	5	 Modulated Tone	25	2	1285604303
1285607974	Triggered	2	 NoSound	50	2	1285607974
1285618401	Triggered	5	 Modulated Tone	25	2	1285618401
1285621744	Triggered	2	 NoSound	50	2	1285621744
1285632243	Triggered	5	 Modulated Tone	25	2	1285632243
1285636119	Triggered	1	 Modulated Tone	25	2	1285636119
1285639187	Triggered	4	 NoSound	50	2	1285639187
1285653896	Triggered	1	 Modulated Tone	25	2	1285653896
1285656032	Triggered	4	 NoSound	50	2	1285656032
1285670203	Triggered	1	 Modulated Tone	25	2	1285670203
1285672883	Triggered	4	 NoSound	50	2	1285672883
1285690455	Triggered	1	 Modulated Tone	25	2	1285690455
1285693669	Triggered	4	 NoSound	50	2	1285693669
1285711377	Triggered	1	 Modulated Tone	25	2	1285711377
1285714584	Triggered	4	 NoSound	50	2	1285714584
1285730827	Triggered	1	 Modulated Tone	25	2	1285730827
1285734845	Triggered	4	 NoSound	50	2	1285734845
1285748808	Triggered	1	 Modulated Tone	25	2	1285748808
1285751748	Triggered	4	 NoSound	50	2	1285751748
1285765585	Triggered	1	 Modulated Tone	25	2	1285765585
1285768665	Triggered	4	 NoSound	50	2	1285768665
1285785238	Triggered	1	 Modulated Tone	25	2	1285785238
1285788513	Triggered	4	 NoSound	50	2	1285788513
1285801009	Triggered	1	 Modulated Tone	25	2	1285801009
1285808312	Triggered	5	 Modulated Tone	25	2	1285808312
1285810835	Triggered	8	 NoSound	50	2	1285810835
1285817721	Triggered	5	 Modulated Tone	25	2	1285817721
1285824337	Triggered	6	 NoSound	50	2	1285824337
1285829617	Triggered	8	 NoSound	50	2	1285829617
1285838175	Triggered	5	 Modulated Tone	25	2	1285838175
1285844528	Triggered	8	 NoSound	50	2	1285844528
1285857296	Triggered	5	 Modulated Tone	25	2	1285857296
1285860639	Triggered	2	 NoSound	50	2	1285860639
1285867722	Triggered	4	 NoSound	50	2	1285867722
1285940373	Triggered	5	 Modulated Tone	25	2	1285940373
1285946790	Triggered	2	 NoSound	50	2	1285946790
1285955880	Triggered	5	 Modulated Tone	25	2	1285955880
1285959957	Triggered	2	 NoSound	50	2	1285959957
1285967451	Triggered	5	 Modulated Tone	25	2	1285967451
1285974404	Triggered	8	 NoSound	50	2	1285974404
1285982548	Triggered	7	 NoSound	50	2	1285982548
1285993045	Triggered	6	 NoSound	50	2	1285993045
1285999466	Triggered	5	 Modulated Tone	25	2	1285999466
1286003076	Triggered	2	 NoSound	50	2	1286003076
1286011694	Triggered	5	 Modulated Tone	25	2	1286011694
1286015308	Triggered	2	 NoSound	50	2	1286015308
1286022928	Triggered	5	 Modulated Tone	25	2	1286022928
1286028205	Triggered	1	 Modulated Tone	25	2	1286028205
1286031678	Triggered	4	 NoSound	50	2	1286031678
1286045450	Triggered	1	 Modulated Tone	25	2	1286045450
1286048454	Triggered	4	 NoSound	50	2	1286048454
1286069378	Triggered	1	 Modulated Tone	25	2	1286069378
1286072720	Triggered	4	 NoSound	50	2	1286072720
1286088959	Triggered	1	 Modulated Tone	25	2	1286088959
1286091903	Triggered	4	 NoSound	50	2	1286091903
1286107207	Triggered	1	 Modulated Tone	25	2	1286107207
1286110350	Triggered	4	 NoSound	50	2	1286110350
1286124454	Triggered	1	 Modulated Tone	25	2	1286124454
1286128135	Triggered	4	 NoSound	50	2	1286128135
1286142498	Triggered	1	 Modulated Tone	25	2	1286142498
1286145373	Triggered	4	 NoSound	50	2	1286145373
1286158882	Triggered	1	 Modulated Tone	25	2	1286158882
1286161884	Triggered	4	 NoSound	50	2	1286161884
1286178126	Triggered	1	 Modulated Tone	25	2	1286178126
1286181071	Triggered	4	 NoSound	50	2	1286181071
1286198448	Triggered	1	 Modulated Tone	25	2	1286198448
1286253061	Triggered	5	 Modulated Tone	25	2	1286253061
1286256330	Triggered	2	 NoSound	50	2	1286256330
1286267827	Triggered	5	 Modulated Tone	25	2	1286267827
1286271039	Triggered	2	 NoSound	50	2	1286271039
1286282195	Triggered	5	 Modulated Tone	25	2	1286282195
1286285939	Triggered	2	 NoSound	50	2	1286285939
1286296841	Triggered	5	 Modulated Tone	25	2	1286296841
1286300513	Triggered	2	 NoSound	50	2	1286300513
1286311614	Triggered	5	 Modulated Tone	25	2	1286311614
1286314948	Triggered	2	 NoSound	50	2	1286314948
1286328785	Triggered	5	 Modulated Tone	25	2	1286328785
1286333135	Triggered	2	 NoSound	50	2	1286333135
1286344493	Triggered	5	 Modulated Tone	25	2	1286344493
1286348507	Triggered	2	 NoSound	50	2	1286348507
1286359333	Triggered	5	 Modulated Tone	25	2	1286359333
1286363207	Triggered	2	 NoSound	50	2	1286363207
1286373635	Triggered	5	 Modulated Tone	25	2	1286373635
1286377179	Triggered	2	 NoSound	50	2	1286377179
1286389476	Triggered	5	 Modulated Tone	25	2	1286389476
1286394289	Triggered	1	 Modulated Tone	25	2	1286394289
1286397698	Triggered	6	 NoSound	50	2	1286397698
1286409596	Triggered	1	 Modulated Tone	25	2	1286409596
1286413342	Triggered	6	 NoSound	50	2	1286413342
1286423572	Triggered	1	 Modulated Tone	25	2	1286423572
1286426909	Triggered	6	 NoSound	50	2	1286426909
1286435799	Triggered	1	 Modulated Tone	25	2	1286435799
1286439008	Triggered	4	 NoSound	50	2	1286439008
1286455583	Triggered	1	 Modulated Tone	25	2	1286455583
1286458592	Triggered	4	 NoSound	50	2	1286458592
1286476235	Triggered	1	 Modulated Tone	25	2	1286476235
1286479512	Triggered	4	 NoSound	50	2	1286479512
1286502506	Triggered	1	 Modulated Tone	25	2	1286502506
1286505650	Triggered	4	 NoSound	50	2	1286505650
1286520017	Triggered	1	 Modulated Tone	25	2	1286520017
1286523092	Triggered	4	 NoSound	50	2	1286523092
1286536932	Triggered	1	 Modulated Tone	25	2	1286536932
1286540602	Triggered	4	 NoSound	50	2	1286540602
1286557248	Triggered	1	 Modulated Tone	25	2	1286557248
1286572956	Triggered	5	 Modulated Tone	25	2	1286572956
1286576096	Triggered	2	 NoSound	50	2	1286576096
1286584185	Triggered	5	 Modulated Tone	25	2	1286584185
1286587527	Triggered	2	 NoSound	50	2	1286587527
1286595146	Triggered	5	 Modulated Tone	25	2	1286595146
1286598420	Triggered	2	 NoSound	50	2	1286598420
1286606843	Triggered	5	 Modulated Tone	25	2	1286606843
1286610920	Triggered	8	 NoSound	50	2	1286610920
1286626762	Triggered	5	 Modulated Tone	25	2	1286626762
1286629901	Triggered	8	 NoSound	50	2	1286629901
1286645410	Triggered	5	 Modulated Tone	25	2	1286645410
1286648423	Triggered	8	 NoSound	50	2	1286648423
1286662989	Triggered	5	 Modulated Tone	25	2	1286662989
1286666869	Triggered	8	 NoSound	50	2	1286666869
1286683042	Triggered	5	 Modulated Tone	25	2	1286683042
1286686117	Triggered	8	 NoSound	50	2	1286686117
1286701022	Triggered	5	 Modulated Tone	25	2	1286701022
1286704363	Triggered	8	 NoSound	50	2	1286704363
1286720407	Triggered	5	 Modulated Tone	25	2	1286720407
1286726087	Triggered	1	 Modulated Tone	25	2	1286726087
1286729294	Triggered	6	 NoSound	50	2	1286729294
1286742937	Triggered	1	 Modulated Tone	25	2	1286742937
1286746212	Triggered	6	 NoSound	50	2	1286746212
1286754963	Triggered	1	 Modulated Tone	25	2	1286754963
1286758304	Triggered	6	 NoSound	50	2	1286758304
1286778959	Triggered	1	 Modulated Tone	25	2	1286778959
1286782901	Triggered	4	 NoSound	50	2	1286782901
1286870401	Triggered	1	 Modulated Tone	25	2	1286870401
1287086293	Triggered	6	 NoSound	50	2	1287086293
1287105543	Triggered	1	 Modulated Tone	25	2	1287105543
1287110288	Triggered	4	 NoSound	50	2	1287110288
1287131278	Triggered	1	 Modulated Tone	25	2	1287131278
1287135828	Triggered	4	 NoSound	50	2	1287135828
1287175726	Triggered	8	 NoSound	50	2	1287175726
