Friday, April 23, 2021	3:01:00 PM	Game1.txt	839601062
Cued	Now	839629866
9	BlinkStart	839629901
9	BlinkEnd	839965337
23,5	BlinkStart	839965423
23,5	BlinkEnd	840006480
5	0DropFeed	840006560
23	NoFeedAbort	840006641
1	BlinkStart	840016656
1	BlinkEnd	840016920
1	NoFeedLowProb	840017000
6,50	BlinkStart	840017015
6,50	BlinkEnd	840022388
6	Feed	840022468
50	Feed	840022549
1	BlinkStart	840022656
1	BlinkEnd	840035959
1	NoFeedLowProb	840036039
6,48	BlinkStart	840036074
6,48	BlinkEnd	840040170
6	Feed	840040251
48	Feed	840040331
1	BlinkStart	840040418
1	BlinkEnd	840050395
1	NoFeedLowProb	840050475
6,49	BlinkStart	840050508
6,49	BlinkEnd	840054874
6	Feed	840054954
49	Feed	840055034
21,1	BlinkStart	840055135
21,1	BlinkEnd	840068042
1	0DropFeed	840068122
21	Feed	840068202
6,50,4	BlinkStart	840068295
6,50,4	BlinkEnd	840072053
4	0DropFeed	840072133
20,1	BlinkStart	840072221
20,1	BlinkEnd	840086429
1	0DropFeed	840086509
20	Feed	840086589
6,47,4,42	BlinkStart	840086690
6,47,4,42	BlinkEnd	840091169
6	Feed	840091249
47	Feed	840091329
19,1	BlinkStart	840091418
19,1	BlinkEnd	840099390
1	0DropFeed	840099471
19	Feed	840099551
6,47,4,44	BlinkStart	840099654
6,47,4,44	BlinkEnd	840103468
6	Feed	840103548
47	Feed	840103628
18,1	BlinkStart	840103716
18,1	BlinkEnd	840116835
1	0DropFeed	840116915
18	Feed	840116995
6,50,4,45	BlinkStart	840117109
6,50,4,45	BlinkEnd	840120311
4	Feed	840120391
45	Feed	840120472
17,1	BlinkStart	840120574
17,1	BlinkEnd	840135082
1	0DropFeed	840135162
17	Feed	840135243
6,49,4,43	BlinkStart	840135359
6,49,4,43	BlinkEnd	840139234
6	Feed	840139315
49	Feed	840139395
16,1	BlinkStart	840139487
16,1	BlinkEnd	840176724
1	0DropFeed	840176804
16	Feed	840176884
6,47,4,46	BlinkStart	840176991
6,47,4,46	BlinkEnd	840179599
4	Feed	840179679
46	Feed	840179759
14,1	BlinkStart	840179864
14,1	BlinkEnd	840197178
1	0DropFeed	840197258
14	NoFeedAbort	840197338
5	BlinkStart	840207355
5	BlinkEnd	840216160
5	NoFeedLowProb	840216240
2,38	BlinkStart	840216275
2,38	BlinkEnd	840221373
2	Feed	840221453
38	Feed	840221533
5	BlinkStart	840221623
