Tuesday, October 13, 2020	11:07:36 AM	Game1.txt	57229740
Cued	Now	57242040
9	BlinkStart	57242225
9	BlinkEnd	57390752
23,5	BlinkStart	57390841
23,5	BlinkEnd	57436878
5	0DropFeed	57436958
23	NoFeedAbort	57437038
1	BlinkStart	57447070
1	BlinkEnd	57458735
1	NoFeedLowProb	57458815
6,48	BlinkStart	57458840
6,48	BlinkEnd	57465819
6	Feed	57465899
48	Feed	57465979
1	BlinkStart	57466069
1	BlinkEnd	57481862
1	NoFeedLowProb	57481942
6,48	BlinkStart	57481972
6,48	BlinkEnd	57488412
6	Feed	57488493
48	Feed	57488573
1	BlinkStart	57488676
1	BlinkEnd	57499314
1	NoFeedLowProb	57499394
6,48	BlinkStart	57499423
6,48	BlinkEnd	57504521
6	Feed	57504601
48	Feed	57504681
22,1	BlinkStart	57504769
22,1	BlinkEnd	57516753
1	0DropFeed	57516833
22	Feed	57516913
6,48,4,46	BlinkStart	57517031
6,48,4,46	BlinkEnd	57522300
4	Feed	57522380
46	Feed	57522460
22,1	BlinkStart	57522552
22,1	BlinkEnd	57538275
1	0DropFeed	57538355
22	Feed	57538436
6,48,4,46	BlinkStart	57538532
6,48,4,46	BlinkEnd	57542754
6	Feed	57542834
48	Feed	57542914
22,1	BlinkStart	57543016
22,1	BlinkEnd	57555721
1	0DropFeed	57555801
22	Feed	57555881
6,48,4,46	BlinkStart	57556006
6,48,4,46	BlinkEnd	57560935
6	Feed	57561015
48	Feed	57561096
22,1	BlinkStart	57561185
22,1	BlinkEnd	57573834
1	0DropFeed	57573915
22	Feed	57573995
6,48,4,46	BlinkStart	57574091
6,48,4,46	BlinkEnd	57577579
6	Feed	57577659
48	Feed	57577739
22,1	BlinkStart	57577827
22,1	BlinkEnd	57587938
1	0DropFeed	57588018
22	Feed	57588098
6,48,4,46	BlinkStart	57588185
6,48,4,46	BlinkEnd	57592818
6	Feed	57592898
48	Feed	57592978
22,1	BlinkStart	57593081
22,1	BlinkEnd	57604448
1	0DropFeed	57604528
22	Feed	57604608
6,48,4,46	BlinkStart	57604713
6,48,4,46	BlinkEnd	57608392
6	Feed	57608472
48	Feed	57608552
22,1	BlinkStart	57608656
22,1	BlinkEnd	57618557
1	0DropFeed	57618637
22	Feed	57618717
6,48,4,46	BlinkStart	57618822
6,48,4,46	BlinkEnd	57622496
6	Feed	57622576
48	Feed	57622656
22,1	BlinkStart	57622750
22,1	BlinkEnd	57631463
1	0DropFeed	57631543
22	Feed	57631623
6,48,4,46	BlinkStart	57631709
6,48,4,46	BlinkEnd	57636263
4	Feed	57636343
46	Feed	57636424
22,1	BlinkStart	57636529
22,1	BlinkEnd	57650634
1	0DropFeed	57650714
22	Feed	57650794
6,48,4,46	BlinkStart	57650889
6,48,4,46	BlinkEnd	57654645
6	Feed	57654725
48	Feed	57654805
21,1	BlinkStart	57654897
21,1	BlinkEnd	57688399
1	0DropFeed	57688479
21	Feed	57688559
6,48,4,46	BlinkStart	57688666
6,48,4,46	BlinkEnd	57692746
6	Feed	57692827
48	Feed	57692908
20,1	BlinkStart	57693004
20,1	BlinkEnd	57702837
1	0DropFeed	57702917
20	Feed	57702997
6,48,4,46	BlinkStart	57703157
6,48,4,46	BlinkEnd	57706781
4	Feed	57706861
46	Feed	57706941
19,1	BlinkStart	57707133
19,1	BlinkEnd	57720082
1	0DropFeed	57720162
19	Feed	57720242
6,48,4,46	BlinkStart	57720407
6,48,4,46	BlinkEnd	57724896
6	Feed	57724977
48	Feed	57725057
18,1	BlinkStart	57725212
18,1	BlinkEnd	57734653
1	0DropFeed	57734733
18	Feed	57734813
6,48,4,46	BlinkStart	57734972
6,48,4,46	BlinkEnd	57738463
4	Feed	57738543
46	Feed	57738623
17,1	BlinkStart	57738784
17,1	BlinkEnd	57751505
1	0DropFeed	57751585
17	Feed	57751665
6,48,4,46	BlinkStart	57751835
6,48,4,46	BlinkEnd	57755641
6	Feed	57755721
48	Feed	57755801
16,1	BlinkStart	57755960
16,1	BlinkEnd	57764866
1	0DropFeed	57764946
16	Feed	57765026
6,48,4,46	BlinkStart	57765203
6,48,4,46	BlinkEnd	57769210
4	Feed	57769290
46	Feed	57769370
14,1	BlinkStart	57769527
14,1	BlinkEnd	57782711
1	0DropFeed	57782791
14	NoFeedAbort	57782871
5	BlinkStart	57792949
5	BlinkEnd	57810317
5	NoFeedLowProb	57810397
2,40	BlinkStart	57810484
2,40	BlinkEnd	57814662
2	Feed	57814742
40	Feed	57814823
5	BlinkStart	57815009
5	BlinkEnd	57826226
5	NoFeedLowProb	57826306
2,40	BlinkStart	57826381
2,40	BlinkEnd	57830703
2	Feed	57830783
40	Feed	57830863
5	BlinkStart	57831045
5	BlinkEnd	57840863
5	NoFeedLowProb	57840944
2,40	BlinkStart	57841034
2,40	BlinkEnd	57844273
2	Feed	57844353
40	Feed	57844433
31,5	BlinkStart	57844572
31,5	BlinkEnd	57853764
5	0DropFeed	57853844
31	Feed	57853924
2,40,8,52	BlinkStart	57854111
2,40,8,52	BlinkEnd	57857173
2	Feed	57857253
40	Feed	57857333
31,5	BlinkStart	57857494
31,5	BlinkEnd	57866664
5	0DropFeed	57866744
31	Feed	57866824
2,40,8,52	BlinkStart	57866991
2,40,8,52	BlinkEnd	57870875
8	Feed	57870955
52	Feed	57871035
31,5	BlinkStart	57871208
31,5	BlinkEnd	57877559
5	0DropFeed	57877639
31	Feed	57877719
2,40,8,52	BlinkStart	57877885
2,40,8,52	BlinkEnd	57881376
2	Feed	57881456
40	Feed	57881536
31,5	BlinkStart	57881685
31,5	BlinkEnd	57892331
5	0DropFeed	57892412
31	Feed	57892492
2,40,8,52	BlinkStart	57892673
2,40,8,52	BlinkEnd	57895607
2	Feed	57895687
40	Feed	57895768
31,5	BlinkStart	57895925
31,5	BlinkEnd	57905632
5	0DropFeed	57905712
31	Feed	57905793
2,40,8,52	BlinkStart	57905965
2,40,8,52	BlinkEnd	57913586
2	Feed	57913666
40	Feed	57913746
31,5	BlinkStart	57913907
31,5	BlinkEnd	57925952
5	0DropFeed	57926032
31	Feed	57926112
2,40,8,52	BlinkStart	57926295
2,40,8,52	BlinkEnd	57929361
2	Feed	57929441
40	Feed	57929521
31,5	BlinkStart	57929692
31,5	BlinkEnd	57939732
5	0DropFeed	57939812
31	Feed	57939892
2,40,8,52	BlinkStart	57940062
2,40,8,52	BlinkEnd	57942996
2	Feed	57943076
40	Feed	57943156
31,5	BlinkStart	57943324
31,5	BlinkEnd	57952354
5	0DropFeed	57952434
31	Feed	57952514
2,40,8,52	BlinkStart	57952692
2,40,8,52	BlinkEnd	57955495
2	Feed	57955575
40	Feed	57955655
31,5	BlinkStart	57955813
31,5	BlinkEnd	57965255
5	0DropFeed	57965335
31	Feed	57965415
2,40,8,52	BlinkStart	57965611
2,40,8,52	BlinkEnd	57968804
8	Feed	57968884
52	Feed	57968965
30,5	BlinkStart	57969130
30,5	BlinkEnd	57977620
5	0DropFeed	57977700
30	Feed	57977780
2,40,8,52	BlinkStart	57977951
2,40,8,52	BlinkEnd	57982444
8	Feed	57982524
52	Feed	57982604
