Ver1.3	57060516	StartFile	10/13/2020	11:04:47 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\101320\SoundData.txt	57060516
57436879	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57436879
57437081	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	57437081
57458736	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57458736
57465820	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57465820
57466020	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57466020
57481863	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57481863
57488413	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57488413
57488614	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57488614
57499314	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57499314
57504521	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57504521
57504722	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57504722
57516753	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57516753
57516958	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57516958
57522301	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57522301
57522503	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	57522503
57538275	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57538275
57538480	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57538480
57542755	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57542755
57542957	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57542957
57555721	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57555721
57555937	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57555937
57560935	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57560935
57561152	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57561152
57573835	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57573835
57574040	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57574040
57577579	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57577579
57577781	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57577781
57587938	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57587938
57588141	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57588141
57592818	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57592818
57593020	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57593020
57604448	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57604448
57604651	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57604651
57608393	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57608393
57608594	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57608594
57618557	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57618557
57618763	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57618763
57622496	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57622496
57622698	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57622698
57631464	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57631464
57631668	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57631668
57636264	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57636264
57636467	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	57636467
57650635	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57650635
57650839	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	57650839
57654645	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57654645
57654847	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57654847
57688400	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57688400
57688604	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	57688604
57692746	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57692746
57692947	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57692947
57702837	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57702837
57703041	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	57703041
57706781	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57706781
57706984	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	57706984
57720083	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57720083
57720286	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	57720286
57724896	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57724896
57725098	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57725098
57734653	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57734653
57734857	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	57734857
57738464	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57738464
57738666	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	57738666
57751505	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57751505
57751708	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	57751708
57755642	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57755642
57755842	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	57755842
57764866	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57764866
57765068	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	57765068
57769211	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57769211
57769413	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	57769413
57782712	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57782712
57782912	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	57782912
57810318	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57810318
57814662	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57814662
57814865	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	57814865
57826227	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57826227
57830704	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57830704
57830905	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	57830905
57840863	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57840863
57844273	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57844273
57844476	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	57844476
57853764	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57853764
57853970	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	57853970
57857174	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57857174
57857376	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	57857376
57866665	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57866665
57866869	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	57866869
57870876	Triggered	8,52,53,54,55,56,	 NoSound	40	2	57870876
57871077	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	57871077
57877560	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57877560
57877764	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	57877764
57881376	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57881376
57881579	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	57881579
