Ver1.3	1050454778	StartFile	8/6/2020	3:51:53 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\080620B\SoundData.txt	1050454778
1051710736	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051710736
1051710937	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051710937
1051723371	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051723371
1051723575	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1051723575
1051726198	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051726198
1051726400	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051726400
1051737871	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051737871
1051738086	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1051738086
1051740458	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051740458
1051740659	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051740659
1051753033	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051753033
1051753236	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1051753236
1051755693	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051755693
1051755895	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051755895
1051767535	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051767535
1051767739	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1051767739
1051770183	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051770183
1051770385	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051770385
1051782635	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051782635
1051782840	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1051782840
1051785222	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051785222
1051785425	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051785425
1051796893	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051796893
1051797097	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1051797097
1051799600	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051799600
1051799813	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051799813
1051810793	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051810793
1051810997	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1051810997
1051813379	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051813379
1051813594	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051813594
1051825412	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051825412
1051825614	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1051825614
1051827998	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051827998
1051828201	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051828201
1051839251	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051839251
1051839452	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1051839452
1051842197	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051842197
1051842400	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051842400
1051854353	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051854353
1051854554	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1051854554
1051857781	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1051857781
1051857984	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1051857984
1051869337	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1051869337
1051869539	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1051869539
1051881848	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051881848
1051885338	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051885338
1051885540	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051885540
1051896407	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051896407
1051899599	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051899599
1051899801	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051899801
1051910073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051910073
1051913072	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051913072
1051913275	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051913275
1051923121	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051923121
1051923325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051923325
1051926311	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051926311
1051926526	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051926526
1051936297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051936297
1051936502	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051936502
1051939125	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051939125
1051939326	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051939326
1051950017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051950017
1051950220	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051950220
1051953745	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1051953745
1051953946	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1051953946
1051961206	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051961206
1051961410	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051961410
1051966514	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051966514
1051966715	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051966715
1051979256	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051979256
1051979471	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051979471
1051982805	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051982805
1051983008	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051983008
1051994358	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1051994358
1051994563	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1051994563
1051998329	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1051998329
1051998542	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1051998542
1052010604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052010604
1052010806	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052010806
1052014515	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052014515
1052014717	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052014717
1052026125	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052026125
1052026328	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052026328
1052029735	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052029735
1052029937	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052029937
1052042671	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052042671
1052042874	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052042874
1052046641	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052046641
1052046843	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052046843
1052061562	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052061562
1052061766	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052061766
1052065306	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052065306
1052065508	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052065508
1052079011	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052079011
1052079215	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052079215
1052083643	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052083643
1052083846	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052083846
1052096097	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052096097
1052096300	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052096300
1052100010	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052100010
1052100212	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052100212
1052115171	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052115171
1052115375	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052115375
1052119503	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052119503
1052119705	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052119705
1052134845	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052134845
1052135048	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1052135048
1052139478	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052139478
1052139679	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052139679
1052153257	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052153257
1052153460	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1052153460
1052157286	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052157286
1052157487	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052157487
1052173771	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052173771
1052173985	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1052173985
1052177862	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052177862
1052178063	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052178063
1052192304	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052192304
1052192519	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1052192519
1052195913	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052195913
1052196116	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052196116
1052210476	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052210476
1052210678	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1052210678
1052214383	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052214383
1052214585	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052214585
1052230093	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052230093
1052230295	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1052230295
1052233877	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052233877
1052234078	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052234078
1052248499	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052248499
1052248714	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1052248714
1052251927	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1052251927
1052252130	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1052252130
1052265705	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1052265705
1052265906	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1052265906
1052278941	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052278941
1052282432	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052282432
1052282633	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052282633
1052294164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052294164
1052297895	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052297895
1052298108	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052298108
1052334535	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052334535
1052339348	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052339348
1052339548	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052339548
1052353066	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052353066
1052353269	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052353269
1052358603	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1052358603
1052358803	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1052358803
1052444999	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052444999
1052445203	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052445203
1052449212	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052449212
1052449414	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052449414
1052466720	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052466720
1052466925	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052466925
1052470810	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052470810
1052471012	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052471012
1052483506	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052483506
1052483708	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052483708
1052488262	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052488262
1052488464	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052488464
1052499870	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052499870
1052500074	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052500074
1052504082	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052504082
1052504284	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052504284
1052521891	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052521891
1052522094	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052522094
1052526463	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052526463
1052526665	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052526665
1052540422	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052540422
1052540624	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052540624
1052544573	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052544573
1052544773	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052544773
1052560818	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052560818
1052561020	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052561020
1052564789	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052564789
1052564990	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052564990
1052574717	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052574717
1052574922	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052574922
1052580371	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052580371
1052580573	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052580573
1052591383	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052591383
1052591586	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052591586
1052595293	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052595293
1052595494	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052595494
1052607988	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052607988
1052608192	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052608192
1052612139	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052612139
1052612340	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052612340
1052623992	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052623992
1052624197	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052624197
1052627843	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052627843
1052628045	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052628045
1052650164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052650164
1052650367	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052650367
1052657024	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052657024
1052657225	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052657225
1052674652	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052674652
1052674855	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1052674855
1052679105	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052679105
1052679306	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052679306
1052689814	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052689814
1052690031	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1052690031
1052694086	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1052694086
1052694287	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1052694287
1052705458	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1052705458
1052705660	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1052705660
1052710210	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1052710210
1052710411	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1052710411
