Ver1.3	490290846	StartFile	11/16/2020	10:42:07 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\111620\SoundData.txt	490290846
490562547	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490562547
490562748	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	490562748
490587139	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490587139
490596897	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490596897
490597110	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	490597110
490612749	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490612749
490617424	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490617424
490617627	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	490617627
490633059	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490633059
490638566	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490638566
490638770	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	490638770
490654652	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490654652
490654854	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	490654854
490658474	Triggered	4,42,43,44,45,46,	 NoSound	40	2	490658474
490658676	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	490658676
490683725	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490683725
490688738	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490688738
490688939	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	490688939
490698229	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490698229
490702793	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490702793
490702995	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	490702995
490711129	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490711129
490716876	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490716876
490717077	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	490717077
490724297	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490724297
490724499	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	490724499
490729108	Triggered	2,37,38,39,40,41,	 NoSound	40	2	490729108
490729310	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	490729310
490740740	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490740740
490740940	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	490740940
490754641	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490754641
490754846	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	490754846
490775831	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490775831
490778839	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490778839
490779040	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	490779040
490791071	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490791071
490793879	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490793879
490794080	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	490794080
490806110	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490806110
490806312	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	490806312
490809858	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490809858
490810059	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	490810059
490820213	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490820213
490820414	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	490820414
490834116	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490834116
490837336	Triggered	2,37,38,39,40,41,	 NoSound	40	2	490837336
490837537	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	490837537
490851628	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490851628
490856174	Triggered	2,37,38,39,40,41,	 NoSound	40	2	490856174
490856375	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	490856375
490863994	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490863994
490868205	Triggered	2,37,38,39,40,41,	 NoSound	40	2	490868205
490868405	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	490868405
490879168	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490879168
490879370	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	490879370
490882375	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490882375
490882578	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	490882578
490894272	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490894272
490894473	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	490894473
490909245	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490909245
490909449	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	490909449
490916075	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490916075
490919138	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490919138
490919339	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	490919339
490926291	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490926291
490929633	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490929633
490929834	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	490929834
490949216	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490949216
490949417	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	490949417
490952625	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490952625
490952826	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	490952826
490960714	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490960714
490960914	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	490960914
490974683	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490974683
490974887	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	490974887
490985244	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490985244
490988726	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490988726
490988929	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	490988929
490996343	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490996343
491003892	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491003892
491004093	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	491004093
491012715	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491012715
491012917	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	491012917
491016406	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491016406
491016608	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	491016608
491023410	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491023410
491023611	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	491023611
491059371	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491059371
491062254	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491062254
491062465	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	491062465
491075144	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491075144
491078286	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491078286
491078489	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	491078489
491090585	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491090585
491093059	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491093059
491093262	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	491093262
491108632	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491108632
491108834	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	491108834
491111839	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491111839
491112042	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	491112042
491133636	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491133636
491133838	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	491133838
491158569	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491158569
491162372	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491162372
491167318	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491167318
