Wednesday, February 3, 2021	1:55:00 PM	Game1.txt	1866267819
Cued	Now	1866286905
9	BlinkStart	1866286981
9	BlinkEnd	1866477485
23,5	BlinkStart	1866477582
23,5	BlinkEnd	1866491015
5	0DropFeed	1866491095
23	NoFeedAbort	1866491175
1	BlinkStart	1866501191
1	BlinkEnd	1866501460
1	NoFeedLowProb	1866501540
6,49	BlinkStart	1866501554
6,49	BlinkEnd	1866505719
6	Feed	1866505801
49	Feed	1866505881
1	BlinkStart	1866505980
1	BlinkEnd	1866518487
1	NoFeedLowProb	1866518567
6,49	BlinkStart	1866518583
6,49	BlinkEnd	1866521895
6	Feed	1866521975
49	Feed	1866522055
1	BlinkStart	1866522153
1	BlinkEnd	1866531654
1	NoFeedLowProb	1866531734
6,49	BlinkStart	1866531753
6,49	BlinkEnd	1866534863
6	Feed	1866534944
49	Feed	1866535024
22,1	BlinkStart	1866535127
22,1	BlinkEnd	1866545624
1	0DropFeed	1866545704
22	Feed	1866545784
6,49,4,43	BlinkStart	1866545872
6,49,4,43	BlinkEnd	1866549166
4	Feed	1866549246
43	Feed	1866549326
22,1	BlinkStart	1866549412
22,1	BlinkEnd	1866555649
1	0DropFeed	1866555729
22	Feed	1866555809
6,49,4,43	BlinkStart	1866555897
6,49,4,43	BlinkEnd	1866558991
6	Feed	1866559071
49	Feed	1866559152
22,1	BlinkStart	1866559255
22,1	BlinkEnd	1866568817
1	0DropFeed	1866568897
22	Feed	1866568977
6,49,4,43	BlinkStart	1866569082
6,49,4,43	BlinkEnd	1866572092
6	Feed	1866572172
49	Feed	1866572252
22,1	BlinkStart	1866572347
22,1	BlinkEnd	1866581516
1	0DropFeed	1866581596
22	Feed	1866581676
6,49,4,43	BlinkStart	1866581770
6,49,4,43	BlinkEnd	1866585259
4	Feed	1866585339
43	Feed	1866585419
22,1	BlinkStart	1866585523
22,1	BlinkEnd	1866592546
1	0DropFeed	1866592626
22	Feed	1866592706
6,49,4,43	BlinkStart	1866592809
6,49,4,43	BlinkEnd	1866595821
6	Feed	1866595901
49	Feed	1866595981
22,1	BlinkStart	1866596071
22,1	BlinkEnd	1866605914
1	0DropFeed	1866605994
22	Feed	1866606074
6,49,4,43	BlinkStart	1866606178
6,49,4,43	BlinkEnd	1866609194
6	Feed	1866609274
49	Feed	1866609354
22,1	BlinkStart	1866609445
22,1	BlinkEnd	1866619014
1	0DropFeed	1866619094
22	Feed	1866619175
6,49,4,43	BlinkStart	1866619287
6,49,4,43	BlinkEnd	1866622357
6	Feed	1866622437
49	Feed	1866622517
22,1	BlinkStart	1866622606
22,1	BlinkEnd	1866631448
1	0DropFeed	1866631528
22	Feed	1866631608
6,49,4,43	BlinkStart	1866631723
6,49,4,43	BlinkEnd	1866634253
6	Feed	1866634333
49	Feed	1866634414
22,1	BlinkStart	1866634503
22,1	BlinkEnd	1866668009
1	0DropFeed	1866668089
22	Feed	1866668170
6,49,4,43	BlinkStart	1866668288
6,49,4,43	BlinkEnd	1866671217
4	Feed	1866671297
43	Feed	1866671377
21,1	BlinkStart	1866671468
21,1	BlinkEnd	1866679572
1	0DropFeed	1866679652
21	Feed	1866679732
6,49,4,43	BlinkStart	1866679828
6,49,4,43	BlinkEnd	1866682781
6	Feed	1866682861
49	Feed	1866682941
20,1	BlinkStart	1866683030
20,1	BlinkEnd	1866692472
1	0DropFeed	1866692552
20	Feed	1866692632
