Ver1.2	375307640	StartFile	2/19/2020	10:56:00 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\021920\SoundData.txt	375307640
375585137	Triggered	8	 NoSound	50	2	375585137
375637490	Triggered	1	 Modulated Tone	25	2	375637490
375651869	Triggered	4	 NoSound	50	2	375651869
375679605	Triggered	6	 NoSound	50	2	375679605
375711615	Triggered	1	 Modulated Tone	25	2	375711615
375798132	Triggered	4	 NoSound	50	2	375798132
375814016	Triggered	1	 Modulated Tone	25	2	375814016
375820455	Triggered	6	 NoSound	50	2	375820455
375828576	Triggered	1	 Modulated Tone	25	2	375828576
375840970	Triggered	1	 Modulated Tone	25	2	375840970
375848673	Triggered	6	 NoSound	50	2	375848673
375856131	Triggered	1	 Modulated Tone	25	2	375856131
375860284	Triggered	4	 NoSound	50	2	375860284
375872861	Triggered	1	 Modulated Tone	25	2	375872861
375899028	Triggered	4	 NoSound	50	2	375899028
375914252	Triggered	1	 Modulated Tone	25	2	375914252
375921351	Triggered	4	 NoSound	50	2	375921351
375933143	Triggered	1	 Modulated Tone	25	2	375933143
375943736	Triggered	6	 NoSound	50	2	375943736
375951915	Triggered	1	 Modulated Tone	25	2	375951915
375957512	Triggered	4	 NoSound	50	2	375957512
375974898	Triggered	1	 Modulated Tone	25	2	375974898
375980800	Triggered	4	 NoSound	50	2	375980800
375990964	Triggered	1	 Modulated Tone	25	2	375990964
376015874	Triggered	4	 NoSound	50	2	376015874
376032899	Triggered	1	 Modulated Tone	25	2	376032899
376037892	Triggered	4	 NoSound	50	2	376037892
376049991	Triggered	1	 Modulated Tone	25	2	376049991
376056244	Triggered	5	 Modulated Tone	25	2	376056244
376060039	Triggered	2	 NoSound	50	2	376060039
376068458	Triggered	5	 Modulated Tone	25	2	376068458
376073030	Triggered	2	 NoSound	50	2	376073030
376077962	Triggered	5	 Modulated Tone	25	2	376077962
376081091	Triggered	8	 NoSound	50	2	376081091
376091740	Triggered	5	 Modulated Tone	25	2	376091740
376095470	Triggered	8	 NoSound	50	2	376095470
376104917	Triggered	5	 Modulated Tone	25	2	376104917
376108769	Triggered	2	 NoSound	50	2	376108769
376113279	Triggered	5	 Modulated Tone	25	2	376113279
376116408	Triggered	8	 NoSound	50	2	376116408
376125855	Triggered	5	 Modulated Tone	25	2	376125855
376131210	Triggered	8	 NoSound	50	2	376131210
376140355	Triggered	5	 Modulated Tone	25	2	376140355
376146792	Triggered	8	 NoSound	50	2	376146792
376155877	Triggered	5	 Modulated Tone	25	2	376155877
376162256	Triggered	8	 NoSound	50	2	376162256
376172423	Triggered	5	 Modulated Tone	25	2	376172423
376178560	Triggered	8	 NoSound	50	2	376178560
376187587	Triggered	5	 Modulated Tone	25	2	376187587
376193847	Triggered	8	 NoSound	50	2	376193847
376201908	Triggered	5	 Modulated Tone	25	2	376201908
376207982	Triggered	8	 NoSound	50	2	376207982
376217668	Triggered	5	 Modulated Tone	25	2	376217668
376236378	Triggered	1	 Modulated Tone	25	2	376236378
376240351	Triggered	4	 NoSound	50	2	376240351
376246849	Triggered	1	 Modulated Tone	25	2	376246849
376251123	Triggered	4	 NoSound	50	2	376251123
376256775	Triggered	1	 Modulated Tone	25	2	376256775
376260205	Triggered	6	 NoSound	50	2	376260205
376281146	Triggered	1	 Modulated Tone	25	2	376281146
376285060	Triggered	4	 NoSound	50	2	376285060
376290047	Triggered	1	 Modulated Tone	25	2	376290047
376295643	Triggered	6	 NoSound	50	2	376295643
376306953	Triggered	1	 Modulated Tone	25	2	376306953
376311587	Triggered	6	 NoSound	50	2	376311587
376322837	Triggered	1	 Modulated Tone	25	2	376322837
376327651	Triggered	6	 NoSound	50	2	376327651
376339264	Triggered	1	 Modulated Tone	25	2	376339264
376346545	Triggered	6	 NoSound	50	2	376346545
376356351	Triggered	1	 Modulated Tone	25	2	376356351
376361103	Triggered	6	 NoSound	50	2	376361103
376373738	Triggered	1	 Modulated Tone	25	2	376373738
376377889	Triggered	6	 NoSound	50	2	376377889
376388357	Triggered	1	 Modulated Tone	25	2	376388357
376392689	Triggered	6	 NoSound	50	2	376392689
376401956	Triggered	1	 Modulated Tone	25	2	376401956
376406649	Triggered	6	 NoSound	50	2	376406649
376416095	Triggered	1	 Modulated Tone	25	2	376416095
376422774	Triggered	5	 Modulated Tone	25	2	376422774
376425962	Triggered	2	 NoSound	50	2	376425962
376434986	Triggered	5	 Modulated Tone	25	2	376434986
376440160	Triggered	2	 NoSound	50	2	376440160
376451954	Triggered	5	 Modulated Tone	25	2	376451954
376455503	Triggered	2	 NoSound	50	2	376455503
376464530	Triggered	5	 Modulated Tone	25	2	376464530
376468078	Triggered	8	 NoSound	50	2	376468078
376474936	Triggered	5	 Modulated Tone	25	2	376474936
376479389	Triggered	8	 NoSound	50	2	376479389
376483181	Triggered	5	 Modulated Tone	25	2	376483181
376487691	Triggered	8	 NoSound	50	2	376487692
376492817	Triggered	5	 Modulated Tone	25	2	376492817
376496055	Triggered	2	 NoSound	50	2	376496055
376504298	Triggered	5	 Modulated Tone	25	2	376504298
376508930	Triggered	2	 NoSound	50	2	376508930
376517173	Triggered	5	 Modulated Tone	25	2	376517173
376521565	Triggered	2	 NoSound	50	2	376521565
376530047	Triggered	5	 Modulated Tone	25	2	376530047
376534320	Triggered	2	 NoSound	50	2	376534320
376543526	Triggered	5	 Modulated Tone	25	2	376543526
376548880	Triggered	2	 NoSound	50	2	376548880
376558987	Triggered	5	 Modulated Tone	25	2	376558987
376565667	Triggered	2	 NoSound	50	2	376565667
376575354	Triggered	5	 Modulated Tone	25	2	376575354
376594005	Triggered	1	 Modulated Tone	25	2	376594005
376597614	Triggered	6	 NoSound	50	2	376597614
376602488	Triggered	1	 Modulated Tone	25	2	376602488
376606760	Triggered	6	 NoSound	50	2	376606760
376612116	Triggered	1	 Modulated Tone	25	2	376612116
376615485	Triggered	4	 NoSound	50	2	376615485
376624569	Triggered	1	 Modulated Tone	25	2	376624569
376631007	Triggered	4	 NoSound	50	2	376631007
376639550	Triggered	1	 Modulated Tone	25	2	376639550
376645145	Triggered	6	 NoSound	50	2	376645145
376649719	Triggered	1	 Modulated Tone	25	2	376649719
376653028	Triggered	4	 NoSound	50	2	376653028
376663857	Triggered	1	 Modulated Tone	25	2	376663857
376671078	Triggered	4	 NoSound	50	2	376671078
376680522	Triggered	1	 Modulated Tone	25	2	376680522
376688767	Triggered	4	 NoSound	50	2	376688767
376698092	Triggered	1	 Modulated Tone	25	2	376698092
376739193	Triggered	4	 NoSound	50	2	376739193
376757055	Triggered	1	 Modulated Tone	25	2	376757055
376766861	Triggered	4	 NoSound	50	2	376766861
376781484	Triggered	1	 Modulated Tone	25	2	376781484
376791588	Triggered	4	 NoSound	50	2	376791588
376806330	Triggered	1	 Modulated Tone	25	2	376806330
376813250	Triggered	4	 NoSound	50	2	376813250
376847243	Triggered	1	 Modulated Tone	25	2	376847243
376852959	Triggered	5	 Modulated Tone	25	2	376852959
376856388	Triggered	2	 NoSound	50	2	376856388
376861140	Triggered	5	 Modulated Tone	25	2	376861140
376864455	Triggered	8	 NoSound	50	2	376864455
376875158	Triggered	5	 Modulated Tone	25	2	376875158
376879859	Triggered	8	 NoSound	50	2	376879859
376891169	Triggered	5	 Modulated Tone	25	2	376891169
376895435	Triggered	2	 NoSound	50	2	376895435
376900068	Triggered	5	 Modulated Tone	25	2	376900068
376903196	Triggered	8	 NoSound	50	2	376903196
376914028	Triggered	5	 Modulated Tone	25	2	376914028
376926361	Triggered	8	 NoSound	50	2	376926361
376938093	Triggered	1	 Modulated Tone	25	2	376938093
376947781	Triggered	2	 NoSound	50	2	376947781
376953615	Triggered	5	 Modulated Tone	25	2	376953615
376958068	Triggered	8	 NoSound	50	2	376958068
376968477	Triggered	5	 Modulated Tone	25	2	376968477
376975095	Triggered	8	 NoSound	50	2	376975095
376987849	Triggered	5	 Modulated Tone	25	2	376987849
376997839	Triggered	8	 NoSound	50	2	376997839
377014503	Triggered	5	 Modulated Tone	25	2	377014503
377022926	Triggered	8	 NoSound	50	2	377022926
377035561	Triggered	5	 Modulated Tone	25	2	377035561
377041698	Triggered	8	 NoSound	50	2	377041698
377056385	Triggered	5	 Modulated Tone	25	2	377056385
377064261	Triggered	8	 NoSound	50	2	377064261
377080205	Triggered	5	 Modulated Tone	25	2	377080205
377111143	Triggered	1	 Modulated Tone	25	2	377111143
377114920	Triggered	6	 NoSound	50	2	377114920
377136882	Triggered	1	 Modulated Tone	25	2	377136882
377145247	Triggered	6	 NoSound	50	2	377145247
377163058	Triggered	1	 Modulated Tone	25	2	377163058
377169610	Triggered	4	 NoSound	50	2	377169610
