Ver1.2	1030454248	StartFile	3/25/2020	4:48:29 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\032520\SoundData.txt	1030454248
1030739347	Triggered	1	 Modulated Tone	25	2	1030739347
1030981044	Triggered	4	 NoSound	50	2	1030981044
1030989934	Triggered	3	 NoSound	50	2	1030989934
1030991806	Triggered	2	 NoSound	50	2	1030991806
1031041074	Triggered	4	 NoSound	50	2	1031041074
1031062194	Triggered	6	 NoSound	50	2	1031062194
1031071279	Triggered	1	 Modulated Tone	25	2	1031071279
1031135924	Triggered	4	 NoSound	50	2	1031135924
1031144611	Triggered	1	 Modulated Tone	25	2	1031144611
1031160048	Triggered	8	 NoSound	50	2	1031160048
1031173747	Triggered	5	 Modulated Tone	25	2	1031173747
1031205697	Triggered	2	 NoSound	50	2	1031205697
1031215590	Triggered	4	 NoSound	50	2	1031215590
1031229164	Triggered	1	 Modulated Tone	25	2	1031229164
1031234640	Triggered	6	 NoSound	50	2	1031234640
1031258303	Triggered	1	 Modulated Tone	25	2	1031258303
1031262853	Triggered	6	 NoSound	50	2	1031262853
1031273272	Triggered	1	 Modulated Tone	25	2	1031273272
1031277951	Triggered	6	 NoSound	50	2	1031277951
1031287777	Triggered	1	 Modulated Tone	25	2	1031287777
1031294594	Triggered	6	 NoSound	50	2	1031294594
1031305824	Triggered	1	 Modulated Tone	25	2	1031305824
1031311438	Triggered	6	 NoSound	50	2	1031311438
1031321866	Triggered	8	 NoSound	50	2	1031321866
1031327220	Triggered	1	 Modulated Tone	25	2	1031327220
1031337172	Triggered	6	 NoSound	50	2	1031337172
1031346598	Triggered	1	 Modulated Tone	25	2	1031346598
1031369590	Triggered	5	 Modulated Tone	25	2	1031369590
1031374402	Triggered	2	 NoSound	50	2	1031374402
1031384504	Triggered	5	 Modulated Tone	25	2	1031384504
1031388974	Triggered	2	 NoSound	50	2	1031388974
1031397934	Triggered	5	 Modulated Tone	25	2	1031397934
1031402342	Triggered	2	 NoSound	50	2	1031402342
1031410299	Triggered	5	 Modulated Tone	25	2	1031410299
1031414173	Triggered	8	 NoSound	50	2	1031414173
1031421391	Triggered	5	 Modulated Tone	25	2	1031421391
1031425603	Triggered	2	 NoSound	50	2	1031425603
1031432822	Triggered	5	 Modulated Tone	25	2	1031432822
1031436638	Triggered	8	 NoSound	50	2	1031436638
1031442514	Triggered	5	 Modulated Tone	25	2	1031442514
1031447467	Triggered	2	 NoSound	50	2	1031447467
1031454417	Triggered	4	 NoSound	50	2	1031454417
1031460693	Triggered	5	 Modulated Tone	25	2	1031460693
1031465440	Triggered	2	 NoSound	50	2	1031465440
1031474607	Triggered	5	 Modulated Tone	25	2	1031474607
1031498392	Triggered	2	 NoSound	50	2	1031498392
1031509219	Triggered	5	 Modulated Tone	25	2	1031509219
1031513903	Triggered	6	 NoSound	50	2	1031513903
1031518713	Triggered	1	 Modulated Tone	25	2	1031518713
1031522055	Triggered	4	 NoSound	50	2	1031522055
1031528403	Triggered	1	 Modulated Tone	25	2	1031528403
1031534023	Triggered	4	 NoSound	50	2	1031534023
1031539632	Triggered	2	 NoSound	50	2	1031539632
1031547387	Triggered	5	 Modulated Tone	25	2	1031547387
1031552601	Triggered	1	 Modulated Tone	25	2	1031552601
1031557952	Triggered	4	 NoSound	50	2	1031557952
1031565842	Triggered	1	 Modulated Tone	25	2	1031565842
1031570514	Triggered	6	 NoSound	50	2	1031570514
1031579336	Triggered	1	 Modulated Tone	25	2	1031579336
1031583885	Triggered	6	 NoSound	50	2	1031583885
1031591902	Triggered	1	 Modulated Tone	25	2	1031591902
1031596454	Triggered	6	 NoSound	50	2	1031596454
1031605344	Triggered	1	 Modulated Tone	25	2	1031605344
1031609550	Triggered	6	 NoSound	50	2	1031609550
1031619311	Triggered	1	 Modulated Tone	25	2	1031619311
1031623384	Triggered	6	 NoSound	50	2	1031623384
1031632611	Triggered	1	 Modulated Tone	25	2	1031632611
1031637153	Triggered	6	 NoSound	50	2	1031637153
1031646512	Triggered	1	 Modulated Tone	25	2	1031646512
1031658949	Triggered	5	 Modulated Tone	25	2	1031658949
1031662363	Triggered	8	 NoSound	50	2	1031662363
1031671978	Triggered	5	 Modulated Tone	25	2	1031671978
1031675529	Triggered	8	 NoSound	50	2	1031675529
1031684483	Triggered	5	 Modulated Tone	25	2	1031684483
1031688086	Triggered	8	 NoSound	50	2	1031688086
1031696913	Triggered	5	 Modulated Tone	25	2	1031696913
1031701255	Triggered	8	 NoSound	50	2	1031701255
1031708139	Triggered	5	 Modulated Tone	25	2	1031708139
1031713420	Triggered	2	 NoSound	50	2	1031713420
1031730466	Triggered	5	 Modulated Tone	25	2	1031730466
1031734473	Triggered	2	 NoSound	50	2	1031734473
1031749649	Triggered	5	 Modulated Tone	25	2	1031749649
1031753056	Triggered	2	 NoSound	50	2	1031753056
1031766224	Triggered	5	 Modulated Tone	25	2	1031766224
1031770168	Triggered	2	 NoSound	50	2	1031770168
1031784138	Triggered	5	 Modulated Tone	25	2	1031784138
1031787479	Triggered	8	 NoSound	50	2	1031787479
1031795032	Triggered	5	 Modulated Tone	25	2	1031795032
1031801517	Triggered	1	 Modulated Tone	25	2	1031801517
1031804736	Triggered	6	 NoSound	50	2	1031804736
1031810272	Triggered	1	 Modulated Tone	25	2	1031810272
1031814689	Triggered	6	 NoSound	50	2	1031814689
1031820833	Triggered	2	 NoSound	50	2	1031820833
1031824513	Triggered	4	 NoSound	50	2	1031824513
1031832395	Triggered	1	 Modulated Tone	25	2	1031832395
1031836877	Triggered	6	 NoSound	50	2	1031836877
1031843359	Triggered	8	 NoSound	50	2	1031843359
1031848841	Triggered	2	 NoSound	50	2	1031848841
1031852657	Triggered	4	 NoSound	50	2	1031852657
1031860676	Triggered	1	 Modulated Tone	25	2	1031860676
1031864748	Triggered	6	 NoSound	50	2	1031864748
1031870562	Triggered	1	 Modulated Tone	25	2	1031870562
1031874776	Triggered	4	 NoSound	50	2	1031874776
1031882661	Triggered	1	 Modulated Tone	25	2	1031882661
1031887006	Triggered	6	 NoSound	50	2	1031887006
1031891821	Triggered	1	 Modulated Tone	25	2	1031891821
1031897366	Triggered	4	 NoSound	50	2	1031897366
1031905653	Triggered	1	 Modulated Tone	25	2	1031905653
1031911138	Triggered	4	 NoSound	50	2	1031911138
1031919624	Triggered	1	 Modulated Tone	25	2	1031919624
1031945961	Triggered	4	 NoSound	50	2	1031945961
1031954253	Triggered	1	 Modulated Tone	25	2	1031954253
1031958993	Triggered	5	 Modulated Tone	25	2	1031958993
1031962133	Triggered	8	 NoSound	50	2	1031962133
