Ver1.2	1776932946	StartFile	3/6/2020	4:16:25 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\030620\SoundData.txt	1776932946
1777766932	Triggered	1	 Modulated Tone	25	2	1777766932
1777770074	Triggered	4	 NoSound	50	2	1777770074
1777782572	Triggered	1	 Modulated Tone	25	2	1777782572
1777785783	Triggered	4	 NoSound	50	2	1777785783
1777798350	Triggered	1	 Modulated Tone	25	2	1777798350
1777801623	Triggered	4	 NoSound	50	2	1777801623
1777814390	Triggered	1	 Modulated Tone	25	2	1777814390
1777817733	Triggered	4	 NoSound	50	2	1777817733
1777831035	Triggered	1	 Modulated Tone	25	2	1777831035
1777834240	Triggered	4	 NoSound	50	2	1777834240
1777847676	Triggered	1	 Modulated Tone	25	2	1777847676
1777851151	Triggered	4	 NoSound	50	2	1777851151
1777866059	Triggered	1	 Modulated Tone	25	2	1777866059
1777869734	Triggered	4	 NoSound	50	2	1777869734
1777882701	Triggered	1	 Modulated Tone	25	2	1777882701
1777886512	Triggered	4	 NoSound	50	2	1777886512
1777899479	Triggered	1	 Modulated Tone	25	2	1777899479
1777903890	Triggered	5	 Modulated Tone	25	2	1777903890
1777906899	Triggered	8	 NoSound	50	2	1777906899
1777919869	Triggered	5	 Modulated Tone	25	2	1777919869
1777923075	Triggered	8	 NoSound	50	2	1777923075
1777938380	Triggered	5	 Modulated Tone	25	2	1777938380
1777941726	Triggered	8	 NoSound	50	2	1777941726
1777954956	Triggered	5	 Modulated Tone	25	2	1777954956
1777958030	Triggered	8	 NoSound	50	2	1777958030
1777971333	Triggered	5	 Modulated Tone	25	2	1777971334
1777974673	Triggered	8	 NoSound	50	2	1777974673
1777989914	Triggered	5	 Modulated Tone	25	2	1777989914
1777993192	Triggered	8	 NoSound	50	2	1777993192
1778008967	Triggered	5	 Modulated Tone	25	2	1778008967
1778012507	Triggered	2	 NoSound	50	2	1778012507
1778020597	Triggered	5	 Modulated Tone	25	2	1778020597
1778024805	Triggered	2	 NoSound	50	2	1778024805
1778032695	Triggered	5	 Modulated Tone	25	2	1778032695
1778036369	Triggered	2	 NoSound	50	2	1778036369
1778042851	Triggered	5	 Modulated Tone	25	2	1778042851
1778047264	Triggered	8	 NoSound	50	2	1778047264
1778061567	Triggered	5	 Modulated Tone	25	2	1778061567
1778065043	Triggered	8	 NoSound	50	2	1778065043
1778079880	Triggered	5	 Modulated Tone	25	2	1778079880
1778083022	Triggered	8	 NoSound	50	2	1778083022
1778097861	Triggered	5	 Modulated Tone	25	2	1778097861
1778102276	Triggered	1	 Modulated Tone	25	2	1778102276
1778105884	Triggered	4	 NoSound	50	2	1778105884
1778114504	Triggered	1	 Modulated Tone	25	2	1778114504
1778118923	Triggered	4	 NoSound	50	2	1778118923
1778127541	Triggered	1	 Modulated Tone	25	2	1778127541
1778132218	Triggered	4	 NoSound	50	2	1778132218
1778140038	Triggered	1	 Modulated Tone	25	2	1778140038
1778145319	Triggered	4	 NoSound	50	2	1778145319
1778155613	Triggered	1	 Modulated Tone	25	2	1778155613
1778160490	Triggered	4	 NoSound	50	2	1778160490
1778170184	Triggered	1	 Modulated Tone	25	2	1778170184
1778174862	Triggered	6	 NoSound	50	2	1778174862
1778180277	Triggered	1	 Modulated Tone	25	2	1778180277
1778196121	Triggered	6	 NoSound	50	2	1778196121
1778202868	Triggered	1	 Modulated Tone	25	2	1778202868
1778212094	Triggered	5	 Modulated Tone	25	2	1778212094
1778222519	Triggered	6	 NoSound	50	2	1778222519
1778235823	Triggered	8	 NoSound	50	2	1778235823
1778250259	Triggered	1	 Modulated Tone	25	2	1778250259
1778254744	Triggered	6	 NoSound	50	2	1778254744
1778260686	Triggered	1	 Modulated Tone	25	2	1778260686
1778265097	Triggered	4	 NoSound	50	2	1778265097
1778273653	Triggered	1	 Modulated Tone	25	2	1778273653
1778278197	Triggered	4	 NoSound	50	2	1778278197
1778289762	Triggered	1	 Modulated Tone	25	2	1778289762
1778294106	Triggered	4	 NoSound	50	2	1778294106
1778304340	Triggered	1	 Modulated Tone	25	2	1778304340
1778311618	Triggered	5	 Modulated Tone	25	2	1778311618
1778314831	Triggered	8	 NoSound	50	2	1778314831
1778322313	Triggered	5	 Modulated Tone	25	2	1778322313
1778327059	Triggered	8	 NoSound	50	2	1778327059
1778332539	Triggered	5	 Modulated Tone	25	2	1778332539
1778338824	Triggered	1	 Modulated Tone	25	2	1778338824
1778716005	Triggered	8	 NoSound	50	2	1778716005
1778726969	Triggered	5	 Modulated Tone	25	2	1778726969
1778731380	Triggered	2	 NoSound	50	2	1778731380
1778743343	Triggered	5	 Modulated Tone	25	2	1778743343
1778748358	Triggered	2	 NoSound	50	2	1778748358
1778762126	Triggered	5	 Modulated Tone	25	2	1778762126
1778766670	Triggered	2	 NoSound	50	2	1778766670
1778778568	Triggered	5	 Modulated Tone	25	2	1778778568
1778782856	Triggered	2	 NoSound	50	2	1778782856
1778792939	Triggered	5	 Modulated Tone	25	2	1778792939
1778797084	Triggered	2	 NoSound	50	2	1778797084
1778807511	Triggered	5	 Modulated Tone	25	2	1778807511
1778811388	Triggered	2	 NoSound	50	2	1778811388
1778824824	Triggered	5	 Modulated Tone	25	2	1778824824
1778829368	Triggered	2	 NoSound	50	2	1778829368
1778839527	Triggered	5	 Modulated Tone	25	2	1778839527
1778844206	Triggered	2	 NoSound	50	2	1778844206
1778854366	Triggered	5	 Modulated Tone	25	2	1778854366
1778858914	Triggered	8	 NoSound	50	2	1778858914
1778867536	Triggered	5	 Modulated Tone	25	2	1778867536
1778873015	Triggered	1	 Modulated Tone	25	2	1778873015
1778877033	Triggered	4	 NoSound	50	2	1778877033
1778889456	Triggered	1	 Modulated Tone	25	2	1778889456
1778893602	Triggered	4	 NoSound	50	2	1778893602
1778904831	Triggered	1	 Modulated Tone	25	2	1778904831
1778908975	Triggered	4	 NoSound	50	2	1778908975
1778922075	Triggered	1	 Modulated Tone	25	2	1778922075
1778926288	Triggered	4	 NoSound	50	2	1778926288
1778937918	Triggered	1	 Modulated Tone	25	2	1778937918
1778941995	Triggered	4	 NoSound	50	2	1778941995
1778952223	Triggered	1	 Modulated Tone	25	2	1778952223
1778957501	Triggered	4	 NoSound	50	2	1778957501
1778968262	Triggered	1	 Modulated Tone	25	2	1778968262
1778972341	Triggered	6	 NoSound	50	2	1778972341
1778998074	Triggered	1	 Modulated Tone	25	2	1778998074
1779002218	Triggered	6	 NoSound	50	2	1779002218
1779020138	Triggered	1	 Modulated Tone	25	2	1779020138
1779024275	Triggered	6	 NoSound	50	2	1779024275
1779040719	Triggered	1	 Modulated Tone	25	2	1779040719
1779045196	Triggered	6	 NoSound	50	2	1779045196
1779061372	Triggered	1	 Modulated Tone	25	2	1779061372
1779065918	Triggered	6	 NoSound	50	2	1779065918
1779081224	Triggered	1	 Modulated Tone	25	2	1779081224
1779086171	Triggered	6	 NoSound	50	2	1779086171
1779100942	Triggered	1	 Modulated Tone	25	2	1779100942
1779107226	Triggered	5	 Modulated Tone	25	2	1779107226
1779111108	Triggered	8	 NoSound	50	2	1779111108
1779122803	Triggered	5	 Modulated Tone	25	2	1779122803
1779126876	Triggered	8	 NoSound	50	2	1779126876
1779136302	Triggered	5	 Modulated Tone	25	2	1779136302
1779140646	Triggered	8	 NoSound	50	2	1779140646
1779151609	Triggered	5	 Modulated Tone	25	2	1779151609
1779156088	Triggered	2	 NoSound	50	2	1779156088
1779169254	Triggered	5	 Modulated Tone	25	2	1779169254
1779173866	Triggered	2	 NoSound	50	2	1779173866
1779189173	Triggered	5	 Modulated Tone	25	2	1779189173
1779194119	Triggered	2	 NoSound	50	2	1779194119
1779280878	Triggered	5	 Modulated Tone	25	2	1779280878
1779285356	Triggered	2	 NoSound	50	2	1779285356
1779298122	Triggered	1	 Modulated Tone	25	2	1779298122
