Ver1.2	1757125269	StartFile	3/6/2020	10:46:17 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\030620\SoundData.txt	1757125269
1757508955	Triggered	5	 Modulated Tone	25	2	1757508955
1757510969	Triggered	2	 NoSound	50	2	1757510969
1757513833	Triggered	3	 NoSound	50	2	1757513833
1757515303	Triggered	4	 NoSound	50	2	1757515303
1757520584	Triggered	8	 NoSound	50	2	1757520584
1757527871	Triggered	5	 Modulated Tone	25	2	1757527871
1757531812	Triggered	8	 NoSound	50	2	1757531812
1757537229	Triggered	6	 NoSound	50	2	1757537229
1757543443	Triggered	5	 Modulated Tone	25	2	1757543443
1757549124	Triggered	2	 NoSound	50	2	1757549124
1757555341	Triggered	1	 Modulated Tone	25	2	1757555341
1757561423	Triggered	8	 NoSound	50	2	1757561423
1757566839	Triggered	6	 NoSound	50	2	1757566839
1757571585	Triggered	5	 Modulated Tone	25	2	1757571585
1757575465	Triggered	2	 NoSound	50	2	1757575465
1757584683	Triggered	5	 Modulated Tone	25	2	1757584683
1757587693	Triggered	2	 NoSound	50	2	1757587693
1757595847	Triggered	5	 Modulated Tone	25	2	1757595847
1757599456	Triggered	2	 NoSound	50	2	1757599456
1757605540	Triggered	4	 NoSound	50	2	1757605540
1757609754	Triggered	5	 Modulated Tone	25	2	1757609754
1757612691	Triggered	2	 NoSound	50	2	1757612691
1757619576	Triggered	5	 Modulated Tone	25	2	1757619576
1757623252	Triggered	2	 NoSound	50	2	1757623252
1757630277	Triggered	5	 Modulated Tone	25	2	1757630277
1757633345	Triggered	2	 NoSound	50	2	1757633345
1757640697	Triggered	5	 Modulated Tone	25	2	1757640697
1757643839	Triggered	2	 NoSound	50	2	1757643839
1757650189	Triggered	5	 Modulated Tone	25	2	1757650189
1757653330	Triggered	8	 NoSound	50	2	1757653330
1757658944	Triggered	5	 Modulated Tone	25	2	1757658944
1757662287	Triggered	2	 NoSound	50	2	1757662287
1757669373	Triggered	5	 Modulated Tone	25	2	1757669373
1757672445	Triggered	2	 NoSound	50	2	1757672445
1757677125	Triggered	1	 Modulated Tone	25	2	1757677125
1757680337	Triggered	6	 NoSound	50	2	1757680337
1757688219	Triggered	1	 Modulated Tone	25	2	1757688219
1757691162	Triggered	6	 NoSound	50	2	1757691162
1757698047	Triggered	1	 Modulated Tone	25	2	1757698047
1757700790	Triggered	6	 NoSound	50	2	1757700790
1757707875	Triggered	1	 Modulated Tone	25	2	1757707875
1757711148	Triggered	6	 NoSound	50	2	1757711148
1757720238	Triggered	1	 Modulated Tone	25	2	1757720238
1757723714	Triggered	6	 NoSound	50	2	1757723714
1757729864	Triggered	8	 NoSound	50	2	1757729864
1757733605	Triggered	1	 Modulated Tone	25	2	1757733605
1757736346	Triggered	6	 NoSound	50	2	1757736346
1757743638	Triggered	5	 Modulated Tone	25	2	1757743638
1757747844	Triggered	1	 Modulated Tone	25	2	1757747844
1757750384	Triggered	4	 NoSound	50	2	1757750384
1757765154	Triggered	1	 Modulated Tone	25	2	1757765154
1757767966	Triggered	4	 NoSound	50	2	1757767966
1757781530	Triggered	1	 Modulated Tone	25	2	1757781530
1757784406	Triggered	4	 NoSound	50	2	1757784406
1757797842	Triggered	1	 Modulated Tone	25	2	1757797842
1757800514	Triggered	4	 NoSound	50	2	1757800514
1757812612	Triggered	1	 Modulated Tone	25	2	1757812612
1757815353	Triggered	4	 NoSound	50	2	1757815353
