Tuesday, October 20, 2020	11:12:23 AM	Game1.txt	662316171
Cued	Now	662336610
9	BlinkStart	662336712
9	BlinkEnd	662756114
23,5	BlinkStart	662756201
23,5	BlinkEnd	662763512
5	0DropFeed	662763592
23	NoFeedAbort	662763672
1	BlinkStart	662773691
1	BlinkEnd	662781314
1	NoFeedLowProb	662781394
4,46	BlinkStart	662781417
4,46	BlinkEnd	662785584
4	Feed	662785664
46	Feed	662785744
1	BlinkStart	662785852
1	BlinkEnd	662799844
1	NoFeedLowProb	662799924
4,46	BlinkStart	662799956
4,46	BlinkEnd	662802913
4	Feed	662802993
46	Feed	662803073
1	BlinkStart	662803167
1	BlinkEnd	662815079
1	NoFeedLowProb	662815160
4,46	BlinkStart	662815168
4,46	BlinkEnd	662817954
4	Feed	662818034
46	Feed	662818114
22,1	BlinkStart	662818210
22,1	BlinkEnd	662829746
1	0DropFeed	662829826
22	Feed	662829906
4,46,6	BlinkStart	662829996
4,46,6	BlinkEnd	662832454
4	Feed	662832534
46	Feed	662832614
22,1	BlinkStart	662832703
22,1	BlinkEnd	662844547
1	0DropFeed	662844627
22	Feed	662844707
4,46,6	BlinkStart	662844806
4,46,6	BlinkEnd	662847136
4	Feed	662847217
46	Feed	662847297
22,1	BlinkStart	662847390
22,1	BlinkEnd	662885219
1	0DropFeed	662885299
22	Feed	662885380
4,46,6	BlinkStart	662885485
4,46,6	BlinkEnd	662887943
4	Feed	662888023
46	Feed	662888103
22,1	BlinkStart	662888213
22,1	BlinkEnd	662900923
1	0DropFeed	662901003
22	Feed	662901084
4,46,6	BlinkStart	662901193
4,46,6	BlinkEnd	662903992
4	Feed	662904072
46	Feed	662904152
22,1	BlinkStart	662904259
22,1	BlinkEnd	662915844
1	0DropFeed	662915924
22	Feed	662916005
4,46,6	BlinkStart	662916111
4,46,6	BlinkEnd	662918310
4	Feed	662918390
46	Feed	662918471
22,1	BlinkStart	662918574
22,1	BlinkEnd	662930223
1	0DropFeed	662930303
22	Feed	662930383
4,46,6	BlinkStart	662930490
4,46,6	BlinkEnd	662932510
4	Feed	662932590
46	Feed	662932670
22,1	BlinkStart	662932782
22,1	BlinkEnd	662958141
1	0DropFeed	662958221
22	Feed	662958302
4,46,6	BlinkStart	662958422
4,46,6	BlinkEnd	662960727
4	Feed	662960808
46	Feed	662960888
22,1	BlinkStart	662960997
22,1	BlinkEnd	662971979
1	0DropFeed	662972059
22	Feed	662972139
4,46,6	BlinkStart	662972245
4,46,6	BlinkEnd	662974445
4	Feed	662974525
46	Feed	662974606
22,1	BlinkStart	662974713
22,1	BlinkEnd	662985817
1	0DropFeed	662985897
22	Feed	662985977
4,46,6	BlinkStart	662986080
4,46,6	BlinkEnd	662988162
4	Feed	662988242
46	Feed	662988322
21,1	BlinkStart	662988409
21,1	BlinkEnd	662998933
1	0DropFeed	662999013
21	Feed	662999093
4,46,6	BlinkStart	662999197
4,46,6	BlinkEnd	663001279
4	Feed	663001359
46	Feed	663001439
20,1	BlinkStart	663001535
20,1	BlinkEnd	663014275
1	0DropFeed	663014355
20	Feed	663014435
4,46,6	BlinkStart	663014587
4,46,6	BlinkEnd	663016801
4	Feed	663016882
46	Feed	663016962
19,1	BlinkStart	663017100
19,1	BlinkEnd	663026910
1	0DropFeed	663026990
19	Feed	663027070
4,46,6	BlinkStart	663027226
4,46,6	BlinkEnd	663029625
4	Feed	663029705
46	Feed	663029785
18,1	BlinkStart	663029938
18,1	BlinkEnd	663078111
1	0DropFeed	663078191
18	Feed	663078271
