Ver1.3	1260983373	StartFile	1/27/2021	1:46:56 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\012721\SoundData.txt	1260983373
1261324639	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1261324639
1261324840	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1261324840
1261342084	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261342084
1261347031	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261347031
1261347232	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261347232
1261361134	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261361134
1261365613	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261365613
1261365814	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261365814
1261377710	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261377710
1261381453	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261381453
1261381654	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261381654
1261393885	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261393885
1261394090	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1261394090
1261397763	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261397763
1261397964	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261397964
1261408656	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261408656
1261408861	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1261408861
1261412266	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261412266
1261412470	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261412470
1261422627	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261422627
1261422830	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1261422830
1261426102	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261426102
1261426303	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261426303
1261437332	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261437332
1261437534	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1261437534
1261440608	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1261440608
1261440810	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1261440810
1261451568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1261451568
