Wednesday, January 27, 2021	1:47:27 PM	Game1.txt	1261014307
Cued	Now	1261029965
9	BlinkStart	1261030046
9	BlinkEnd	1261297992
23,5	BlinkStart	1261298083
23,5	BlinkEnd	1261324638
5	0DropFeed	1261324718
23	NoFeedAbort	1261324798
1	BlinkStart	1261334807
1	BlinkEnd	1261342084
1	NoFeedLowProb	1261342164
6,48	BlinkStart	1261342191
6,48	BlinkEnd	1261347031
6	Feed	1261347112
48	Feed	1261347192
1	BlinkStart	1261347287
1	BlinkEnd	1261361133
1	NoFeedLowProb	1261361213
6,48	BlinkStart	1261361230
6,48	BlinkEnd	1261365612
6	Feed	1261365693
48	Feed	1261365773
1	BlinkStart	1261365865
1	BlinkEnd	1261377726
1	NoFeedLowProb	1261377806
6,48	BlinkStart	1261377837
6,48	BlinkEnd	1261381452
6	Feed	1261381532
48	Feed	1261381612
21,1	BlinkStart	1261381716
21,1	BlinkEnd	1261393884
1	0DropFeed	1261393964
21	Feed	1261394044
6,48,4,46	BlinkStart	1261394147
6,48,4,46	BlinkEnd	1261397762
6	Feed	1261397842
48	Feed	1261397922
20,1	BlinkStart	1261398011
20,1	BlinkEnd	1261408656
1	0DropFeed	1261408736
20	Feed	1261408817
6,48,4,46	BlinkStart	1261408907
6,48,4,46	BlinkEnd	1261412266
6	Feed	1261412346
48	Feed	1261412426
19,1	BlinkStart	1261412531
19,1	BlinkEnd	1261422626
1	0DropFeed	1261422706
19	Feed	1261422786
6,48,4,46	BlinkStart	1261422892
6,48,4,46	BlinkEnd	1261426102
6	Feed	1261426182
48	Feed	1261426263
18,1	BlinkStart	1261426359
18,1	BlinkEnd	1261437332
1	0DropFeed	1261437412
18	Feed	1261437493
6,48,4,46	BlinkStart	1261437589
6,48,4,46	BlinkEnd	1261440607
6	Feed	1261440687
48	Feed	1261440767
17,1	BlinkStart	1261440862
17,1	BlinkEnd	1261451568
1	0DropFeed	1261451648
17	Feed	1261451729
6,48,4,46	BlinkStart	1261451819
6,48,4,46	BlinkEnd	1261454711
6	Feed	1261454792
48	Feed	1261454872
16,1	BlinkStart	1261454962
16,1	BlinkEnd	1261464138
1	0DropFeed	1261464219
16	Feed	1261464299
6,48,4,46	BlinkStart	1261464412
6,48,4,46	BlinkEnd	1261467944
6	Feed	1261468025
48	Feed	1261468106
14,1	BlinkStart	1261468195
14,1	BlinkEnd	1261479507
1	0DropFeed	1261479587
14	NoFeedAbort	1261479667
5	BlinkStart	1261489682
5	BlinkEnd	1261495817
5	NoFeedLowProb	1261495897
8,52	BlinkStart	1261495911
8,52	BlinkEnd	1261499762
8	Feed	1261499842
52	Feed	1261499922
5	BlinkStart	1261500010
5	BlinkEnd	1261507392
5	NoFeedLowProb	1261507472
8,52	BlinkStart	1261507489
8,52	BlinkEnd	1261511859
8	Feed	1261511939
52	Feed	1261512019
5	BlinkStart	1261512116
5	BlinkEnd	1261518809
5	NoFeedLowProb	1261518889
8,52	BlinkStart	1261518902
8,52	BlinkEnd	1261523356
8	Feed	1261523436
52	Feed	1261523516
30,5	BlinkStart	1261523606
30,5	BlinkEnd	1261534116
5	0DropFeed	1261534196
30	Feed	1261534276
8,52,2,38	BlinkStart	1261534370
8,52,2,38	BlinkEnd	1261537732
2	Feed	1261537812
38	Feed	1261537892
29,5	BlinkStart	1261538050
29,5	BlinkEnd	1261545079
5	0DropFeed	1261545159
29	Feed	1261545239
8,52,2,38	BlinkStart	1261545390
8,52,2,38	BlinkEnd	1261548688
2	Feed	1261548768
38	Feed	1261548848
28,5	BlinkStart	1261549003
28,5	BlinkEnd	1261556040
5	0DropFeed	1261556120
28	Feed	1261556200
8,52,2,38	BlinkStart	1261556370
8,52,2,38	BlinkEnd	1261559917
2	Feed	1261559997
38	Feed	1261560077
27,5	BlinkStart	1261560253
27,5	BlinkEnd	1261567670
5	0DropFeed	1261567751
27	Feed	1261567832
8,52,2,38	BlinkStart	1261567990
8,52,2,38	BlinkEnd	1261571013
2	Feed	1261571093
38	Feed	1261571173
26,5	BlinkStart	1261571327
26,5	BlinkEnd	1261577564
5	0DropFeed	1261577644
26	Feed	1261577724
8,52,2,38	BlinkStart	1261577880
8,52,2,38	BlinkEnd	1261581306
2	Feed	1261581386
38	Feed	1261581466
25,5	BlinkStart	1261581610
25,5	BlinkEnd	1261588458
5	0DropFeed	1261588538
25	Feed	1261588618
8,52,2,38	BlinkStart	1261588776
8,52,2,38	BlinkEnd	1261591866
2	Feed	1261591946
38	Feed	1261592026
23,5	BlinkStart	1261592195
23,5	BlinkEnd	1261598885
5	0DropFeed	1261598965
23	NoFeedAbort	1261599046
1	BlinkStart	1261609108
1	BlinkEnd	1261610047
1	NoFeedLowProb	1261610127
6,51	BlinkStart	1261610211
6,51	BlinkEnd	1261612922
6	Feed	1261613002
51	Feed	1261613082
1	BlinkStart	1261613240
1	BlinkEnd	1261626557
1	NoFeedLowProb	1261626637
6,51	BlinkStart	1261626725
6,51	BlinkEnd	1261629233
6	Feed	1261629313
51	Feed	1261629393
1	BlinkStart	1261629565
1	BlinkEnd	1261643067
1	NoFeedLowProb	1261643147
6,51	BlinkStart	1261643233
6,51	BlinkEnd	1261646342
6	Feed	1261646423
51	Feed	1261646504
21,1	BlinkStart	1261646651
21,1	BlinkEnd	1261659644
1	0DropFeed	1261659724
21	Feed	1261659804
6,51,4,43	BlinkStart	1261659983
6,51,4,43	BlinkEnd	1261662117
6	Feed	1261662197
51	Feed	1261662277
20,1	BlinkStart	1261662452
20,1	BlinkEnd	1261675352
1	0DropFeed	1261675432
20	Feed	1261675512
6,51,4,43	BlinkStart	1261675674
6,51,4,43	BlinkEnd	1261677825
6	Feed	1261677906
51	Feed	1261677986
19,1	BlinkStart	1261678141
19,1	BlinkEnd	1261690122
1	0DropFeed	1261690203
19	Feed	1261690283
6,51,4,43	BlinkStart	1261690433
6,51,4,43	BlinkEnd	1261692730
6	Feed	1261692811
51	Feed	1261692891
18,1	BlinkStart	1261693033
18,1	BlinkEnd	1261705363
1	0DropFeed	1261705443
18	Feed	1261705523
6,51,4,43	BlinkStart	1261705678
6,51,4,43	BlinkEnd	1261707903
6	Feed	1261707984
51	Feed	1261708064
17,1	BlinkStart	1261708231
17,1	BlinkEnd	1261720201
1	0DropFeed	1261720281
17	Feed	1261720362
6,51,4,43	BlinkStart	1261720532
6,51,4,43	BlinkEnd	1261723211
6	Feed	1261723291
51	Feed	1261723372
16,1	BlinkStart	1261723533
16,1	BlinkEnd	1261735843
1	0DropFeed	1261735923
16	Feed	1261736003
6,51,4,43	BlinkStart	1261736172
6,51,4,43	BlinkEnd	1261739320
6	Feed	1261739400
51	Feed	1261739480
14,1	BlinkStart	1261739622
14,1	BlinkEnd	1261751482
1	0DropFeed	1261751562
14	NoFeedAbort	1261751642
5	BlinkStart	1261761709
5	BlinkEnd	1261763714
5	NoFeedLowProb	1261763794
2,39	BlinkStart	1261763866
2,39	BlinkEnd	1261766522
2	Feed	1261766602
39	Feed	1261766682
5	BlinkStart	1261766847
5	BlinkEnd	1261775144
5	NoFeedLowProb	1261775225
2,39	BlinkStart	1261775321
2,39	BlinkEnd	1261777830
2	Feed	1261777910
39	Feed	1261777991
5	BlinkStart	1261778154
5	BlinkEnd	1261786173
5	NoFeedLowProb	1261786253
2,39	BlinkStart	1261786353
2,39	BlinkEnd	1261788648
2	Feed	1261788729
39	Feed	1261788809
30,5	BlinkStart	1261788962
30,5	BlinkEnd	1261796266
5	0DropFeed	1261796346
30	Feed	1261796427
2,39,8,54	BlinkStart	1261796585
2,39,8,54	BlinkEnd	1261799006
2	Feed	1261799086
39	Feed	1261799167
29,5	BlinkStart	1261799314
29,5	BlinkEnd	1261806693
5	0DropFeed	1261806773
29	Feed	1261806853
2,39,8,54	BlinkStart	1261807004
2,39,8,54	BlinkEnd	1261809368
2	Feed	1261809449
39	Feed	1261809530
28,5	BlinkStart	1261809670
28,5	BlinkEnd	1261816787
5	0DropFeed	1261816867
28	Feed	1261816947
2,39,8,54	BlinkStart	1261817100
2,39,8,54	BlinkEnd	1261820328
8	Feed	1261820408
54	Feed	1261820488
27,5	BlinkStart	1261820649
27,5	BlinkEnd	1261827482
5	0DropFeed	1261827562
27	Feed	1261827642
2,39,8,54	BlinkStart	1261827794
