Ver1.3	230687452	StartFile	2/12/2021	10:39:05 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\021221\SoundData.txt	230687452
231022901	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	231022901
231023104	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	231023104
231037873	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231037873
231038080	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231038080
231047766	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231047766
231051175	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231051175
231051377	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231051377
231061602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231061602
231064881	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231064881
231065084	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231065084
231075973	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231075973
231076179	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231076179
231079048	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231079048
231079250	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231079250
231087937	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231087937
231088142	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231088142
231091013	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231091013
231091214	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231091214
231099768	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231099768
231099983	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231099983
231102912	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231102912
231103113	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231103113
231112335	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231112335
231112551	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231112551
231115610	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231115610
231115812	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231115812
231126237	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231126237
231126440	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231126440
231129312	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231129312
231129513	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231129513
231138335	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231138335
231138540	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231138540
231141544	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231141544
231141745	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231141745
231150568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231150568
231150771	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231150771
231153709	Triggered	6,47,48,49,50,51,	 NoSound	40	2	231153709
231153910	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	231153910
231162065	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	231162065
231162269	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	231162269
