Thursday, July 23, 2020	4:13:16 PM	Game1.txt	112615289
Cued	Now	112631896
9	BlinkStart	112631913
9	BlinkEnd	112850685
24,5	BlinkStart	112850784
24,5	BlinkEnd	112859656
5	0DropFeed	112859736
24	NoFeedAbort	112859816
1	BlinkStart	112869828
1	BlinkEnd	112870787
1	NoFeedLowProb	112870867
4	BlinkStart	112870880
4	BlinkEnd	112874889
4	0DropFeed	112874969
21,1	BlinkStart	112875055
21,1	BlinkEnd	112910134
1	0DropFeed	112910214
21	Feed	112910295
6,51,4	BlinkStart	112910381
6,51,4	BlinkEnd	112914948
4	0DropFeed	112915028
20,1	BlinkStart	112915120
20,1	BlinkEnd	112925597
1	0DropFeed	112925678
20	Feed	112925759
6,51,4	BlinkStart	112925866
6,51,4	BlinkEnd	112933540
6	Feed	112933620
51	Feed	112933700
19,1	BlinkStart	112933802
19,1	BlinkEnd	112949844
1	0DropFeed	112949924
19	Feed	112950004
6,51,4	BlinkStart	112950112
6,51,4	BlinkEnd	112954416
6	Feed	112954496
51	Feed	112954576
18,1	BlinkStart	112954685
18,1	BlinkEnd	112967473
1	0DropFeed	112967553
18	Feed	112967633
6,51,4	BlinkStart	112967730
6,51,4	BlinkEnd	112970842
4	0DropFeed	112970922
17,1	BlinkStart	112971021
17,1	BlinkEnd	112976678
1	0DropFeed	112976758
17	Feed	112976838
6,51,4	BlinkStart	112976924
6,51,4	BlinkEnd	112980709
6	Feed	112980789
51	Feed	112980869
16,1	BlinkStart	112980978
16,1	BlinkEnd	113000384
1	0DropFeed	113000464
16	Feed	113000544
6,51,4	BlinkStart	113000630
6,51,4	BlinkEnd	113004417
4	0DropFeed	113004497
14,1	BlinkStart	113004600
14,1	BlinkEnd	113009589
1	0DropFeed	113009669
14	NoFeedAbort	113009749
5	BlinkStart	113019762
5	BlinkEnd	113021380
5	NoFeedLowProb	113021460
8,56	BlinkStart	113021481
8,56	BlinkEnd	113024871
8	Feed	113024952
56	Feed	113025032
25,5	BlinkStart	113025134
25,5	BlinkEnd	113041777
5	0DropFeed	113041857
25	Feed	113041937
8,56,2,38	BlinkStart	113042051
8,56,2,38	BlinkEnd	113045327
8	Feed	113045407
56	Feed	113045488
24,5	BlinkStart	113045597
24,5	BlinkEnd	113060068
5	0DropFeed	113060148
24	NoFeedAbort	113060228
1	BlinkStart	113070265
1	BlinkEnd	113073605
1	NoFeedLowProb	113073686
4,45	BlinkStart	113073708
4,45	BlinkEnd	113076493
4	Feed	113076573
45	Feed	113076653
21,1	BlinkStart	113076745
21,1	BlinkEnd	113090397
1	0DropFeed	113090477
21	Feed	113090557
4,45,6,50	BlinkStart	113090669
4,45,6,50	BlinkEnd	113093701
6	Feed	113093781
50	Feed	113093861
20,1	BlinkStart	113093958
20,1	BlinkEnd	113105495
1	0DropFeed	113105575
20	Feed	113105655
4,45,6,50	BlinkStart	113105742
4,45,6,50	BlinkEnd	113108681
6	Feed	113108761
50	Feed	113108841
19,1	BlinkStart	113108949
19,1	BlinkEnd	113119392
1	0DropFeed	113119472
19	Feed	113119552
4,45,6,50	BlinkStart	113119725
4,45,6,50	BlinkEnd	113122700
6	Feed	113122780
50	Feed	113122860
18,1	BlinkStart	113123011
18,1	BlinkEnd	113134251
1	0DropFeed	113134331
18	Feed	113134411
4,45,6,50	BlinkStart	113134559
4,45,6,50	BlinkEnd	113137802
4	Feed	113137882
45	Feed	113137962
17,1	BlinkStart	113138114
17,1	BlinkEnd	113148874
1	0DropFeed	113148954
17	Feed	113149034
4,45,6,50	BlinkStart	113149182
