Ver1.3	489352540	StartFile	9/24/2020	10:21:22 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\092420\SoundData.txt	489352540
490412217	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490412217
490412418	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	490412418
490428060	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490428060
490434074	Triggered	4,42,43,44,45,46,	 NoSound	40	2	490434074
490434277	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	490434277
490455934	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490455934
490459609	Triggered	4,42,43,44,45,46,	 NoSound	40	2	490459609
490459811	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	490459811
490473109	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490473109
490486077	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490486077
490486278	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	490486278
490492160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490492160
490495835	Triggered	6,47,48,49,50,51,	 NoSound	40	2	490495835
490496037	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	490496037
490529323	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490529323
490529525	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	490529525
490532866	Triggered	4,42,43,44,45,46,	 NoSound	40	2	490532866
490533068	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	490533068
490543761	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	490543761
490543961	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	490543961
490558131	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490558131
490561673	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490561673
490561876	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	490561876
490573440	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490573440
490576780	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490576780
490576982	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	490576982
490616351	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	490616351
490620027	Triggered	8,52,53,54,55,56,	 NoSound	40	2	490620027
