Ver1.3	1181572121	StartFile	11/24/2020	10:43:28 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\112420\SoundData.txt	1181572121
1181952125	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1181952125
1181952327	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1181952327
1181962772	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1181962772
1181968971	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1181968971
1181969172	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1181969172
1181989849	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1181989849
1181994360	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1181994360
1181994562	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1181994562
1182013395	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182013395
1182017285	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182017285
1182017487	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182017487
1182036597	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182036597
1182036800	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1182036800
1182040627	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182040627
1182040831	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182040831
1182058798	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182058798
1182059002	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1182059002
1182062949	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182062949
1182063151	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182063151
1182079795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182079795
1182079998	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1182079998
1182083828	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182083828
1182084030	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182084030
1182100192	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182100192
1182100396	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1182100396
1182104464	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182104464
1182104666	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182104666
1182122092	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182122092
1182122295	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1182122295
1182126605	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182126605
1182126807	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182126807
1182143872	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182143872
1182144074	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1182144074
1182147548	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182147548
1182147751	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1182147751
1182164690	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182164690
1182164892	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1182164892
1182186349	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1182186349
1182191704	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1182191704
1182191905	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1182191905
1182201458	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1182201458
1182206264	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1182206264
1182206464	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1182206464
1182212943	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1182212943
1182218057	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1182218057
1182218257	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1182218257
1182227743	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1182227743
1182227946	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1182227946
1182232497	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1182232497
1182232698	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1182232698
1182242965	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1182242965
1182243166	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1182243166
1182262821	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182262821
1182265769	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182265769
1182265971	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1182265971
1182276357	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182276357
1182280630	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182280630
1182280830	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1182280830
1182293986	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182293986
1182297537	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182297537
1182297737	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1182297737
1182339471	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182339471
1182339676	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1182339676
1182343444	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1182343444
1182343645	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	1182343645
1182357160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182357160
1182357362	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1182357362
1182360469	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182360469
1182360670	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1182360670
1182368711	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182368711
1182368913	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1182368913
1182372442	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182372442
1182372643	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1182372643
1182386220	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1182386220
1182386423	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1182386423
1182389590	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1182389590
