Ver1.3	768815967	StartFile	8/3/2020	9:37:54 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\080320A\SoundData.txt	768815967
769494822	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769494822
769506256	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769506256
769506462	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769506462
769508656	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769508656
769508858	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769508858
769520621	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769520621
769520825	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769520825
769523094	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769523094
769523297	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769523297
769533721	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769533721
769533927	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769533927
769536074	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769536074
769536276	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769536276
769546088	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769546088
769546294	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769546294
769548361	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769548361
769548563	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769548563
769559991	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769559991
769560194	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769560194
769562469	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769562469
769562672	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769562672
769573566	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769573566
769573770	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769573770
769575965	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769575965
769576168	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769576168
769585791	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769585791
769585994	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769585994
769588398	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769588398
769588602	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769588602
769599292	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769599292
769599497	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769599497
769601766	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769601766
769601968	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769601968
769616538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769616538
769616741	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769616741
769619345	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769619345
769619548	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769619548
769631444	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769631444
769631649	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769631649
769633716	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769633716
769633920	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769633920
769643141	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769643141
769643356	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769643356
769645547	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769645547
769645748	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769645748
769656642	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769656642
769656848	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	769656848
769659052	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769659052
769659254	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769659254
769670546	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769670546
769670750	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	769670750
769672886	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769672886
769673088	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769673088
769685865	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769685865
769686069	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	769686069
769688268	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769688268
769688481	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769688481
769699292	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769699292
769699494	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	769699494
769701761	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769701761
769701962	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769701962
769715462	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769715462
769715663	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	769715663
769717936	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769717936
769718139	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769718139
769728164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769728164
769728366	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	769728366
769730371	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769730371
769730574	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769730574
769742001	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769742001
769742222	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	769742222
769744741	Triggered	8,52,53,54,55,56,	 NoSound	40	2	769744741
769744944	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	769744944
769755301	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	769755301
769755514	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	769755514
769769604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769769604
769773680	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769773680
769773883	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769773883
769781836	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769781836
769785717	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769785717
769785919	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769785919
769793332	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769793332
769796740	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769796740
769796955	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769796955
769804094	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769804094
769804298	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769804298
769807062	Triggered	6,47,48,49,50,51,	 NoSound	40	2	769807062
769807264	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	769807264
769813317	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769813317
769813521	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769813521
769817194	Triggered	6,47,48,49,50,51,	 NoSound	40	2	769817194
769817395	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	769817395
769823276	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769823276
769823479	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769823479
769827021	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769827021
769827223	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769827223
769835181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769835181
769835387	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769835387
769838120	Triggered	6,47,48,49,50,51,	 NoSound	40	2	769838120
769838321	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	769838321
769845672	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769845672
769845878	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769845878
769849546	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769849546
769849746	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769849746
769857500	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769857500
769857704	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769857704
769860908	Triggered	6,47,48,49,50,51,	 NoSound	40	2	769860908
769861109	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	769861109
769868797	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769868797
769869001	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769869001
769873139	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769873139
769873355	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769873355
769880961	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769880961
769881179	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769881179
769884169	Triggered	6,47,48,49,50,51,	 NoSound	40	2	769884169
769884370	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	769884370
769890319	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769890319
769890521	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769890521
769894134	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769894134
769894336	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769894336
769902349	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769902349
769902554	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769902554
769905493	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769905493
769905694	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769905694
769914054	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769914054
769914258	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769914258
769917456	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769917456
769917657	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769917657
769925008	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769925008
769925211	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769925211
769927682	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769927682
769927885	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769927885
769935435	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769935435
769935640	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769935640
769937976	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769937976
769938177	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769938177
769945262	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769945262
769945465	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	769945465
769947801	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769947801
769948002	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769948002
769955822	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769955822
769956028	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	769956028
769958428	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769958428
769958629	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769958629
769966650	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769966650
769966855	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	769966855
769969458	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769969459
769969660	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769969660
769976609	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769976609
769976811	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	769976811
769979685	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769979685
769979887	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769979887
769987371	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769987371
769987574	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	769987574
769990645	Triggered	4,42,43,44,45,46,	 NoSound	40	2	769990645
769990847	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	769990847
769997998	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	769997998
769998201	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	769998201
770000739	Triggered	4,42,43,44,45,46,	 NoSound	40	2	770000739
770000939	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	770000939
770008093	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	770008093
770008295	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	770008295
770010832	Triggered	4,42,43,44,45,46,	 NoSound	40	2	770010832
770011035	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	770011035
770018319	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	770018319
770018520	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	770018520
770035964	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770035964
770040250	Triggered	2,37,38,39,40,41,	 NoSound	40	2	770040250
770040450	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	770040450
770047278	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770047278
770051147	Triggered	2,37,38,39,40,41,	 NoSound	40	2	770051147
770051348	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	770051348
770056826	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770056826
770060637	Triggered	2,37,38,39,40,41,	 NoSound	40	2	770060637
770060838	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	770060838
770066517	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770066517
770066720	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770066720
770069320	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770069320
770069523	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770069523
770080617	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770080617
770080820	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770080820
770083153	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770083153
770083356	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770083356
770090440	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770090440
770090645	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770090645
770092912	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770092912
770093114	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770093114
770099462	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770099462
770099667	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770099667
770102270	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770102270
770102472	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770102472
770109957	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770109957
770110162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770110162
770112498	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770112498
770112701	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770112701
770119850	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770119850
770120055	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770120055
770122589	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770122589
770122790	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770122790
770129608	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770129608
770129824	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770129824
770132083	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770132083
770132284	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770132284
770139977	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770139977
770140181	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770140181
770142642	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770142642
770142842	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770142842
770149728	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770149728
770149947	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770149947
770152408	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770152408
770152622	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770152622
770161091	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770161091
770161295	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770161295
770163699	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770163699
770163913	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770163913
770170716	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770170716
770170921	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770170921
770173591	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770173591
770173791	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770173791
770180608	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770180608
770180811	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770180811
770183350	Triggered	8,52,53,54,55,56,	 NoSound	40	2	770183350
770183552	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	770183552
770190367	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	770190367
770190573	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	770190573
