Wednesday, July 24, 2019	5:15:12 PM	taskset_horizonv5_h10_20190724T165652.txt	1278703750
cued	now	1278964341
1	BlinkStart	1278964421
1	BlinkEnd	1278993092
1	Feed	1278993172
6	BlinkStart	1278993402
6	BlinkEnd	1279002423
6	Feed	1279002503
1	BlinkStart	1279002734
1	BlinkEnd	1279011505
1	Feed	1279011585
4	BlinkStart	1279011815
4	BlinkEnd	1279018119
4	Feed	1279018199
1	BlinkStart	1279018429
1	BlinkEnd	1279032027
1	Feed	1279032107
6	BlinkStart	1279032337
6	BlinkEnd	1279064513
6	Feed	1279064593
1	BlinkStart	1279064823
1	BlinkEnd	1279074078
1	Feed	1279074158
6	BlinkStart	1279074388
6	BlinkEnd	1279083170
6	Feed	1279083250
1	BlinkStart	1279083481
1	BlinkEnd	1279090451
1	Feed	1279090531
4	BlinkStart	1279090762
4	BlinkEnd	1279097668
4	Feed	1279097748
1	BlinkStart	1279097978
1	BlinkEnd	1279111264
1	Feed	1279111344
4	BlinkStart	1279111575
4	BlinkEnd	1279117461
4	Feed	1279117541
1	BlinkStart	1279117771
1	BlinkEnd	1279131590
1	Feed	1279131670
6	BlinkStart	1279131900
6	BlinkEnd	1279169030
6	Feed	1279169110
1	BlinkStart	1279169340
1	BlinkEnd	1279180337
1	Feed	1279180418
4	BlinkStart	1279180649
4	BlinkEnd	1279187136
4	Feed	1279187216
1	BlinkStart	1279187446
1	BlinkEnd	1279199291
1	Feed	1279199371
6	BlinkStart	1279199601
6	BlinkEnd	1279206149
6	Feed	1279206229
1	BlinkStart	1279206459
1	BlinkEnd	1279213306
1	Feed	1279213386
4	BlinkStart	1279213616
4	BlinkEnd	1279220108
4	Feed	1279220188
1	BlinkStart	1279220418
1	BlinkEnd	1279233461
1	Feed	1279233542
46	BlinkStart	1279233773
46	BlinkEnd	1279262286
6	Feed	1279262366
1	BlinkStart	1279262596
1	BlinkEnd	1279269738
1	Feed	1279269818
46	BlinkStart	1279270049
46	BlinkEnd	1279277566
6	Feed	1279277647
1	BlinkStart	1279277877
1	BlinkEnd	1279286338
1	Feed	1279286418
46	BlinkStart	1279286649
46	BlinkEnd	1279293030
6	Feed	1279293110
1	BlinkStart	1279293341
1	BlinkEnd	1279305838
1	Feed	1279305918
46	BlinkStart	1279306149
46	BlinkEnd	1279316483
6	Feed	1279316563
1	BlinkStart	1279316793
1	BlinkEnd	1279330445
1	Feed	1279330525
46	BlinkStart	1279330755
46	BlinkEnd	1279337361
6	Feed	1279337441
1	BlinkStart	1279337671
1	BlinkEnd	1279345666
1	Feed	1279345746
46	BlinkStart	1279345977
46	BlinkEnd	1279377007
4	Feed	1279377087
1	BlinkStart	1279377318
1	BlinkEnd	1279387368
1	Feed	1279387448
46	BlinkStart	1279387678
46	BlinkEnd	1279394104
6	Feed	1279394184
1	BlinkStart	1279394414
1	BlinkEnd	1279405655
1	Feed	1279405735
46	BlinkStart	1279405967
46	BlinkEnd	1279411916
4	Feed	1279411996
1	BlinkStart	1279412227
1	BlinkEnd	1279425392
1	Feed	1279425473
46	BlinkStart	1279425704
46	BlinkEnd	1279434295
6	Feed	1279434375
1	BlinkStart	1279434605
1	BlinkEnd	1279442000
1	Feed	1279442080
46	BlinkStart	1279442310
46	BlinkEnd	1279448792
6	Feed	1279448872
7	BlinkStart	1279449103
7	BlinkEnd	1279453732
7	Feed	1279453812
2	BlinkStart	1279454043
2	BlinkEnd	1279462037
2	Feed	1279462117
7	BlinkStart	1279462347
7	BlinkEnd	1279470457
7	Feed	1279470538
2	BlinkStart	1279470769
2	BlinkEnd	1279522796
2	Feed	1279522877
7	BlinkStart	1279523108
7	BlinkEnd	1279532545
7	Feed	1279532626
4	BlinkStart	1279532857
4	BlinkEnd	1279538085
4	Feed	1279538165
7	BlinkStart	1279538396
7	BlinkEnd	1279549147
7	Feed	1279549228
4	BlinkStart	1279549459
4	BlinkEnd	1279557935
4	Feed	1279558015
7	BlinkStart	1279558245
7	BlinkEnd	1279569124
7	Feed	1279569204
4	BlinkStart	1279569435
4	BlinkEnd	1279577727
4	Feed	1279577807
7	BlinkStart	1279578038
7	BlinkEnd	1279589285
7	Feed	1279589366
2	BlinkStart	1279589597
2	BlinkEnd	1279602283
2	Feed	1279602363
7	BlinkStart	1279602593
7	BlinkEnd	1279614910
7	Feed	1279614990
4	BlinkStart	1279615221
4	BlinkEnd	1279622921
4	Feed	1279623001
7	BlinkStart	1279623232
7	BlinkEnd	1279633197
7	Feed	1279633278
2	BlinkStart	1279633509
2	BlinkEnd	1279648606
2	Feed	1279648686
7	BlinkStart	1279648916
7	BlinkEnd	1279667369
7	Feed	1279667449
4	BlinkStart	1279667679
4	BlinkEnd	1279674662
4	Feed	1279674742
7	BlinkStart	1279674972
7	BlinkEnd	1279685071
7	Feed	1279685152
2	BlinkStart	1279685383
2	BlinkEnd	1279693914
2	Feed	1279693994
7	BlinkStart	1279694224
7	BlinkEnd	1279702695
7	Feed	1279702775
24	BlinkStart	1279703005
24	BlinkEnd	1279709495
4	Feed	1279709575
7	BlinkStart	1279709805
7	BlinkEnd	1279720323
7	Feed	1279720403
24	BlinkStart	1279720633
24	BlinkEnd	1279727420
4	Feed	1279727500
7	BlinkStart	1279727730
7	BlinkEnd	1279737714
7	Feed	1279737794
24	BlinkStart	1279738024
24	BlinkEnd	1279748303
4	Feed	1279748383
7	BlinkStart	1279748613
7	BlinkEnd	1279759059
7	Feed	1279759139
24	BlinkStart	1279759370
24	BlinkEnd	1279767068
4	Feed	1279767148
7	BlinkStart	1279767379
7	BlinkEnd	1279776998
7	Feed	1279777078
24	BlinkStart	1279777308
24	BlinkEnd	1279811409
4	Feed	1279811489
7	BlinkStart	1279811719
7	BlinkEnd	1279821335
7	Feed	1279821415
24	BlinkStart	1279821645
24	BlinkEnd	1279836026
