Ver1.2	160428772	StartFile	5/12/2020	1:44:50 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\051220\SoundData.txt	160428772
160522093	Triggered	1	 Modulated Tone	25	2	160522093
160526705	Triggered	6	 NoSound	25	2	160526705
160532320	Triggered	7	 Noisy Tone	25	2	160532320
160534994	Triggered	8	 NoSound	25	2	160534994
160538669	Triggered	1	 Modulated Tone	25	2	160538669
160543014	Triggered	6	 NoSound	25	2	160543014
160551771	Triggered	1	 Modulated Tone	25	2	160551771
160556188	Triggered	6	 NoSound	25	2	160556188
160565073	Triggered	1	 Modulated Tone	25	2	160565073
160568882	Triggered	4	 NoSound	25	2	160568882
160576034	Triggered	1	 Modulated Tone	25	2	160576034
160579843	Triggered	6	 NoSound	25	2	160579843
160586661	Triggered	1	 Modulated Tone	25	2	160586661
160589669	Triggered	4	 NoSound	25	2	160589669
160596153	Triggered	1	 Modulated Tone	25	2	160596153
160600698	Triggered	6	 NoSound	25	2	160600698
160605309	Triggered	7	 Noisy Tone	25	2	160605309
160609722	Triggered	1	 Modulated Tone	25	2	160609722
160613804	Triggered	6	 NoSound	25	2	160613804
160621155	Triggered	1	 Modulated Tone	25	2	160621155
160624160	Triggered	6	 NoSound	25	2	160624160
160631847	Triggered	1	 Modulated Tone	25	2	160631847
160635053	Triggered	5	 PureTone-5kHz	25	2	160635053
160639867	Triggered	2	 NoSound	25	2	160639867
160648020	Triggered	3	 Noisy Tone	25	2	160648020
160650963	Triggered	5	 PureTone-5kHz	25	2	160650963
160654705	Triggered	2	 NoSound	25	2	160654705
160664065	Triggered	5	 PureTone-5kHz	25	2	160664065
160667873	Triggered	2	 NoSound	25	2	160667873
160676563	Triggered	5	 PureTone-5kHz	25	2	160676563
160680706	Triggered	8	 NoSound	25	2	160680706
160689196	Triggered	5	 PureTone-5kHz	25	2	160689196
160697349	Triggered	1	 Modulated Tone	25	2	160697349
160700695	Triggered	6	 NoSound	25	2	160700695
160710383	Triggered	1	 Modulated Tone	25	2	160710383
160714728	Triggered	6	 NoSound	25	2	160714728
160725290	Triggered	1	 Modulated Tone	25	2	160725290
160728832	Triggered	6	 NoSound	25	2	160728832
160738189	Triggered	1	 Modulated Tone	25	2	160738189
160741665	Triggered	6	 NoSound	25	2	160741665
160750622	Triggered	1	 Modulated Tone	25	2	160750622
160753697	Triggered	4	 NoSound	25	2	160753697
160760714	Triggered	1	 Modulated Tone	25	2	160760714
160764326	Triggered	6	 NoSound	25	2	160764326
160772346	Triggered	1	 Modulated Tone	25	2	160772346
160775352	Triggered	4	 NoSound	25	2	160775352
160785652	Triggered	1	 Modulated Tone	25	2	160785652
160788788	Triggered	4	 NoSound	25	2	160788788
