Tuesday, May 12, 2020	1:45:22 PM	Game1.txt	160460577
cued	now	160482280
9	BlinkStart	160482360
9	BlinkEnd	160518532
0	NoFeedLowProb	160518612
1	BlinkStart	160518843
1	BlinkEnd	160522111
1	NoFeedLowProb	160522192
6	BlinkStart	160522422
6	BlinkEnd	160526722
6	Feed	160526802
1	BlinkStart	160527032
1	BlinkEnd	160538684
1	NoFeedLowProb	160538764
6	BlinkStart	160538994
6	BlinkEnd	160543030
6	Feed	160543111
1	BlinkStart	160543341
1	BlinkEnd	160551784
1	NoFeedLowProb	160551864
6	BlinkStart	160552095
6	BlinkEnd	160556204
6	Feed	160556284
1	BlinkStart	160556514
1	BlinkEnd	160565087
1	NoFeedLowProb	160565167
6,4,3	BlinkStart	160565398
6,4,3	BlinkEnd	160568894
4	Feed	160568975
1	BlinkStart	160569205
1	BlinkEnd	160576048
1	NoFeedLowProb	160576128
6,4	BlinkStart	160576359
6,4	BlinkEnd	160579859
6	Feed	160579939
1	BlinkStart	160580169
1	BlinkEnd	160586674
1	NoFeedLowProb	160586754
6,4	BlinkStart	160586984
6,4	BlinkEnd	160589685
4	Feed	160589765
1	BlinkStart	160589995
1	BlinkEnd	160596167
1	NoFeedLowProb	160596247
6,4	BlinkStart	160596477
6,4	BlinkEnd	160600710
6	Feed	160600790
1	BlinkStart	160601020
1	BlinkEnd	160609737
1	NoFeedLowProb	160609817
6,4	BlinkStart	160610047
6,4	BlinkEnd	160613812
6	Feed	160613892
1	BlinkStart	160614122
1	BlinkEnd	160621164
1	NoFeedLowProb	160621244
6,4	BlinkStart	160621474
6,4	BlinkEnd	160624180
6	Feed	160624261
1	BlinkStart	160624491
1	BlinkEnd	160631860
1	NoFeedLowProb	160631940
5	BlinkStart	160632171
5	BlinkEnd	160635072
5	NoFeedLowProb	160635152
2	BlinkStart	160635382
2	BlinkEnd	160639881
2	Feed	160639961
5	BlinkStart	160640191
5	BlinkEnd	160650975
5	NoFeedLowProb	160651056
2	BlinkStart	160651288
2	BlinkEnd	160654719
2	Feed	160654799
5	BlinkStart	160655029
5	BlinkEnd	160664077
5	NoFeedLowProb	160664157
2	BlinkStart	160664388
2	BlinkEnd	160667894
2	Feed	160667974
5	BlinkStart	160668204
5	BlinkEnd	160676579
5	NoFeedLowProb	160676659
8,2,7	BlinkStart	160676889
8,2,7	BlinkEnd	160680720
8	Feed	160680800
5	BlinkStart	160681030
5	BlinkEnd	160689207
5	NoFeedLowProb	160689287
1	BlinkStart	160689517
1	BlinkEnd	160697363
1	NoFeedLowProb	160697443
6	BlinkStart	160697673
6	BlinkEnd	160700704
6	Feed	160700784
1	BlinkStart	160701014
1	BlinkEnd	160710394
1	NoFeedLowProb	160710474
6	BlinkStart	160710704
6	BlinkEnd	160714748
6	Feed	160714828
1	BlinkStart	160715058
1	BlinkEnd	160725308
1	NoFeedLowProb	160725389
6	BlinkStart	160725619
6	BlinkEnd	160728848
6	Feed	160728928
1	BlinkStart	160729159
1	BlinkEnd	160738206
1	NoFeedLowProb	160738286
4,6,3	BlinkStart	160738516
4,6,3	BlinkEnd	160741682
6	Feed	160741763
1	BlinkStart	160741993
1	BlinkEnd	160750637
1	NoFeedLowProb	160750717
4,6	BlinkStart	160750947
4,6	BlinkEnd	160753712
4	Feed	160753792
1	BlinkStart	160754022
1	BlinkEnd	160760730
1	NoFeedLowProb	160760810
4,6	BlinkStart	160761040
4,6	BlinkEnd	160764337
6	Feed	160764417
1	BlinkStart	160764647
1	BlinkEnd	160772359
1	NoFeedLowProb	160772439
4,6	BlinkStart	160772669
4,6	BlinkEnd	160775365
4	Feed	160775445
1	BlinkStart	160775676
1	BlinkEnd	160785660
1	NoFeedLowProb	160785740
4,6	BlinkStart	160785970
4,6	BlinkEnd	160788802
4	Feed	160788882
1	BlinkStart	160789112
1	BlinkEnd	160798504
1	NoFeedLowProb	160798584
4,6	BlinkStart	160798814
4,6	BlinkEnd	160801569
4	Feed	160801649
1	BlinkStart	160801881
1	BlinkEnd	160810064
1	NoFeedLowProb	160810145
5	BlinkStart	160810375
5	BlinkEnd	160813400
5	NoFeedLowProb	160813480
2	BlinkStart	160813710
2	BlinkEnd	160816608
2	Feed	160816688
5	BlinkStart	160816918
5	BlinkEnd	160825699
5	NoFeedLowProb	160825779
2	BlinkStart	160826010
2	BlinkEnd	160829306
2	Feed	160829386
5	BlinkStart	160829616
5	BlinkEnd	160838602
5	NoFeedLowProb	160838682
2	BlinkStart	160838912
2	BlinkEnd	160841872
2	Feed	160841952
5	BlinkStart	160842182
5	BlinkEnd	160850701
5	NoFeedLowProb	160850781
8,2,3	BlinkStart	160851011
8,2,3	BlinkEnd	160854104
3	Feed	160854184
5	BlinkStart	160854414
5	BlinkEnd	160861857
5	NoFeedLowProb	160861937
1	BlinkStart	160862168
1	BlinkEnd	160865545
1	NoFeedLowProb	160865625
6	BlinkStart	160865855
6	BlinkEnd	160869414
6	Feed	160869494
1	BlinkStart	160869724
1	BlinkEnd	160877098
1	NoFeedLowProb	160877178
6	BlinkStart	160877408
6	BlinkEnd	160880438
6	Feed	160880519
1	BlinkStart	160880749
1	BlinkEnd	160889195
1	NoFeedLowProb	160889275
6	BlinkStart	160889505
6	BlinkEnd	160892207
6	Feed	160892287
1	BlinkStart	160892517
1	BlinkEnd	160900359
1	NoFeedLowProb	160900439
6,4,7	BlinkStart	160900669
6,4,7	BlinkEnd	160903370
6	Feed	160903450
1	BlinkStart	160903680
1	BlinkEnd	160911120
1	NoFeedLowProb	160911200
6,4	BlinkStart	160911430
6,4	BlinkEnd	160914195
4	Feed	160914275
1	BlinkStart	160914506
1	BlinkEnd	160925358
1	NoFeedLowProb	160925438
6,4	BlinkStart	160925669
6,4	BlinkEnd	160928102
4	Feed	160928182
1	BlinkStart	160928413
1	BlinkEnd	160940130
1	NoFeedLowProb	160940214
6,4	BlinkStart	160940444
6,4	BlinkEnd	160942738
4	Feed	160942819
1	BlinkStart	160943049
1	BlinkEnd	160954904
1	NoFeedLowProb	160954984
6,4	BlinkStart	160955215
6,4	BlinkEnd	160957907
4	Feed	160957987
1	BlinkStart	160958218
1	BlinkEnd	160970548
1	NoFeedLowProb	160970628
6,4	BlinkStart	160970858
6,4	BlinkEnd	160973286
4	Feed	160973366
1	BlinkStart	160973597
1	BlinkEnd	160984984
1	NoFeedLowProb	160985065
5	BlinkStart	160985295
5	BlinkEnd	160988655
5	NoFeedLowProb	160988735
8	BlinkStart	160988966
8	BlinkEnd	160991734
8	Feed	160991815
5	BlinkStart	160992046
5	BlinkEnd	161000225
5	NoFeedLowProb	161000305
8	BlinkStart	161000536
8	BlinkEnd	161003427
8	Feed	161003507
5	BlinkStart	161003738
5	BlinkEnd	161010445
5	NoFeedLowProb	161010526
8	BlinkStart	161010756
8	BlinkEnd	161014594
8	Feed	161014674
5	BlinkStart	161014904
5	BlinkEnd	161023277
5	NoFeedLowProb	161023357
8,2	BlinkStart	161023588
8,2	BlinkEnd	161026822
2	Feed	161026902
5	BlinkStart	161027133
5	BlinkEnd	161036044
5	NoFeedLowProb	161036124
1	BlinkStart	161036354
1	BlinkEnd	161039856
1	NoFeedLowProb	161039936
6	BlinkStart	161040166
6	BlinkEnd	161043195
6	Feed	161043275
1	BlinkStart	161043505
1	BlinkEnd	161049549
1	NoFeedLowProb	161049629
6	BlinkStart	161049859
6	BlinkEnd	161053093
6	Feed	161053173
1	BlinkStart	161053403
1	BlinkEnd	161060910
1	NoFeedLowProb	161060991
6	BlinkStart	161061221
6	BlinkEnd	161063853
6	Feed	161063933
1	BlinkStart	161064164
1	BlinkEnd	161070071
1	NoFeedLowProb	161070151
4,6,3	BlinkStart	161070381
4,6,3	BlinkEnd	161072880
4	Feed	161072960
1	BlinkStart	161073190
1	BlinkEnd	161083440
1	NoFeedLowProb	161083521
4,6	BlinkStart	161083752
4,6	BlinkEnd	161086107
4	Feed	161086187
1	BlinkStart	161086417
1	BlinkEnd	161095940
1	NoFeedLowProb	161096020
4,6	BlinkStart	161096250
4,6	BlinkEnd	161098610
4	Feed	161098690
1	BlinkStart	161098921
1	BlinkEnd	161107571
1	NoFeedLowProb	161107651
4,6	BlinkStart	161107881
4,6	BlinkEnd	161110242
4	Feed	161110322
1	BlinkStart	161110552
1	BlinkEnd	161120932
1	NoFeedLowProb	161121012
4,6	BlinkStart	161121242
4,6	BlinkEnd	161123475
4	Feed	161123555
1	BlinkStart	161123785
1	BlinkEnd	161132499
1	NoFeedLowProb	161132579
4,6	BlinkStart	161132810
