Ver1.3	926550372	StartFile	7/9/2020	4:41:34 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\070920\SoundData.txt	926550372
927913113	Triggered	4,42,43,44,45,46,	 NoSound	40	2	927913113
927921072	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	927921072
927926013	Triggered	4,42,43,44,45,46,	 NoSound	40	2	927926013
927932830	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	927932830
927939916	Triggered	4,42,43,44,45,46,	 NoSound	40	2	927939916
927947267	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	927947267
927947469	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	927947469
927950812	Triggered	6,47,48,49,50,51,	 NoSound	40	2	927950812
927951012	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	927951012
927963912	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	927963912
927964113	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	927964113
927977881	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	927977881
927982360	Triggered	8,52,53,54,55,56,	 NoSound	40	2	927982360
927982560	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	927982560
927993588	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	927993588
927997739	Triggered	8,52,53,54,55,56,	 NoSound	40	2	927997739
927997941	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	927997941
928007425	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928007425
928011836	Triggered	8,52,53,54,55,56,	 NoSound	40	2	928011836
928012037	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	928012037
928021796	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928021796
928022001	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	928022001
928025137	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928025137
928025352	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928025352
928041112	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928041112
928041330	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	928041330
928043920	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928043920
928044123	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928044123
928058758	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928058758
928058962	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	928058962
928061499	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928061499
928061703	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928061703
928075139	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928075139
928075342	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	928075342
928077875	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928077875
928078077	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928078077
928092246	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928092246
928092448	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	928092448
928095320	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928095320
928095524	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928095524
928111630	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928111630
928111833	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	928111833
928115573	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928115573
928115776	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928115776
928131080	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928131080
928131281	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	928131281
928168319	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928168319
928171653	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928171653
928171867	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	928171867
928187694	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928187694
928190636	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928190636
928190838	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	928190838
928206878	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928206878
928209820	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928209820
928210023	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	928210023
928226603	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928226603
928226806	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	928226806
928229403	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928229403
928229606	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	928229606
928246522	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928246522
928246724	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	928246724
928257009	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928257009
928260617	Triggered	8,52,53,54,55,56,	 NoSound	40	2	928260617
928260819	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	928260819
928268573	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928268573
928285622	Triggered	8,52,53,54,55,56,	 NoSound	40	2	928285622
928285823	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	928285823
928294974	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928294974
928299457	Triggered	8,52,53,54,55,56,	 NoSound	40	2	928299457
928299659	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	928299659
928307073	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928307073
928307276	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	928307276
928310549	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928310549
928310751	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928310751
928323517	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928323517
928323722	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	928323722
928326326	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928326326
928326528	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928326528
928339494	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928339494
928339695	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	928339695
928342632	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928342632
928342835	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928342835
928357271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928357271
928357474	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	928357474
928360412	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928360412
928360615	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928360615
928374782	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928374782
928374985	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	928374985
928377727	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928377727
928377942	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928377942
928391694	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928391694
928391895	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	928391895
928395849	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928395849
928396052	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928396052
928414621	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928414621
928414822	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	928414822
928454457	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928454457
928457866	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928457866
928458067	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	928458067
928471915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928471915
928475111	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928475111
928475312	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	928475312
928492763	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928492763
928496500	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928496500
928496701	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	928496701
928510403	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928510403
928510605	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	928510605
928514415	Triggered	4,42,43,44,45,46,	 NoSound	40	2	928514415
928514616	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	928514616
928529653	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928529653
928529855	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	928529855
928554920	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928554920
928558529	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928558529
928558731	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928558731
928572098	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928572098
928575172	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928575172
928575375	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928575375
928589877	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928589877
928592752	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928592752
928592955	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928592955
928606987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928606987
928607191	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	928607191
928610063	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928610063
928610265	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928610265
928625502	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928625502
928625706	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	928625706
928629113	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928629113
928629317	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928629317
928644752	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928644752
928644955	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	928644955
928648230	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928648230
928648433	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928648433
928663536	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928663536
928663739	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	928663739
928667078	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928667078
928667292	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928667292
928682050	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928682050
928682252	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	928682252
928686261	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928686261
928686464	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928686464
928702303	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928702303
928702505	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	928702505
928707190	Triggered	2,37,38,39,40,41,	 NoSound	40	2	928707190
928707393	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	928707393
928722490	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	928722490
928722690	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	928722690
928742074	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	928742074
928746085	Triggered	6,47,48,49,50,51,	 NoSound	40	2	928746085
929564886	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	929564886
929570768	Triggered	6,47,48,49,50,51,	 NoSound	40	2	929570768
929596101	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	929596101
929618960	Triggered	6,47,48,49,50,51,	 NoSound	40	2	929618960
929631260	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	929631260
929631461	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	929631461
929637478	Triggered	4,42,43,44,45,46,	 NoSound	40	2	929637478
929637679	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	929637679
929656203	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	929656203
929656405	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	929656405
929676779	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929676779
929682459	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929682459
929682661	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929682661
929707393	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929707393
929825030	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929825030
929825233	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929825233
929844352	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929844352
929868344	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929868344
929868547	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929868547
929885189	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929885189
929885391	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	929885391
929889467	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929889467
929889669	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929889669
929904775	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929904775
929904979	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	929904979
929908984	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929908984
929909186	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929909186
929924690	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929924690
929924893	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	929924893
929928975	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929928975
929929177	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929929177
929943874	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929943874
929944077	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	929944077
929948222	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929948223
929948425	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929948425
929962798	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929962798
929963000	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	929963000
929967268	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929967268
929967470	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929967470
929982375	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	929982375
929982577	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	929982577
929986919	Triggered	2,37,38,39,40,41,	 NoSound	40	2	929986919
929987122	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	929987122
930001025	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	930001025
930001226	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	930001226
930043870	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	930043870
930048815	Triggered	6,47,48,49,50,51,	 NoSound	40	2	930048815
930049017	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	930049017
