Ver1.3	269760621	StartFile	7/28/2020	3:00:19 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\072820B\SoundData.txt	269760621
270545195	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270545195
270545397	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	270545397
270548004	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270548004
270548206	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270548206
270560837	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270560837
270561041	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	270561041
270563647	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270563647
270563851	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270563851
270576811	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270576811
270577013	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	270577013
270579494	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270579494
270579698	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270579698
270594056	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270594056
270594258	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	270594258
270596663	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270596663
270596865	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270596865
270609161	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270609161
270609364	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	270609364
270611702	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270611702
270611903	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270611903
270626474	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270626474
270626676	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	270626676
270629215	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270629215
270629430	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270629430
270641850	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270641850
270642053	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	270642053
270644387	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270644387
270644589	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270644589
270656899	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270656899
270657103	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	270657103
270659570	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270659570
270659774	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270659774
270673194	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270673194
270673396	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	270673396
270675938	Triggered	8,52,53,54,55,56,	 NoSound	40	2	270675938
270676141	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	270676141
270691246	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	270691246
270691448	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	270691448
270703340	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270703340
270706349	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270706349
270706552	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270706552
270717517	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270717517
270717719	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270717719
270720786	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270720786
270720988	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270720988
270731881	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270731881
270732086	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270732086
270734755	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270734755
270734957	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270734957
270745316	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270745316
270745520	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270745520
270748524	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270748524
270748727	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270748727
270759087	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270759087
270759291	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270759291
270762494	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270762494
270762697	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270762697
270772587	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270772587
270772790	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270772790
270776598	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270776598
270776799	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270776799
270787359	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270787359
270787564	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270787564
270791903	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270791903
270792105	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270792105
270807812	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270807812
270808015	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270808015
270811823	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270811823
270812025	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270812025
270824328	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270824328
270824534	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270824534
270829341	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270829341
270829544	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270829544
270843504	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270843504
270843708	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270843708
270869574	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270869574
270869776	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270869776
270881538	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270881538
270881741	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270881741
270887821	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270887821
270888024	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270888024
270922711	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270922711
270922915	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270922915
270930800	Triggered	6,47,48,49,50,51,	 NoSound	40	2	270930800
270931001	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	270931001
270943166	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270943166
270943369	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270943369
270947311	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270947311
270947512	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270947512
270959007	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270959007
270959210	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270959210
270963486	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270963486
270963687	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270963687
270974314	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270974314
270974516	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	270974516
270978190	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270978190
270978392	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270978392
270991291	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	270991291
270991494	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	270991494
270999580	Triggered	4,42,43,44,45,46,	 NoSound	40	2	270999580
270999781	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	270999781
271016825	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271016825
271017027	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	271017027
271023508	Triggered	4,42,43,44,45,46,	 NoSound	40	2	271023508
271023709	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	271023709
271037211	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271037211
271037412	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	271037412
271045432	Triggered	4,42,43,44,45,46,	 NoSound	40	2	271045432
271045635	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	271045635
271058005	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271058005
271058208	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	271058208
271062076	Triggered	4,42,43,44,45,46,	 NoSound	40	2	271062076
271062278	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	271062278
271075445	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271075445
271075647	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	271075647
271079521	Triggered	4,42,43,44,45,46,	 NoSound	40	2	271079521
271079723	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	271079723
271092221	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271092221
271092437	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	271092437
271096774	Triggered	4,42,43,44,45,46,	 NoSound	40	2	271096774
271096975	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	271096975
271110001	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	271110001
271110201	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	271110201
271129718	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271129718
271133061	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271133061
271133262	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271133262
271142753	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271142753
271142956	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271142956
271151643	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271151643
271151844	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271151844
271272423	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271272423
271272628	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271272628
271277972	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271277972
271278173	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271278173
271307384	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271307384
271307589	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271307589
271313932	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271313932
271314133	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271314133
271324493	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271324493
271324695	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271324695
271331645	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271331645
271331859	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271331859
271342473	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271342473
271342677	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271342677
271348154	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271348154
271348355	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271348355
271357111	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271357111
271357314	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271357314
271362526	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271362526
271362727	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271362727
271373421	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271373421
271373624	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271373624
271377898	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271377898
271378099	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271378099
271386322	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271386322
271386525	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271386525
271391601	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271391601
271391802	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271391802
271401426	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271401426
271401628	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271401628
271407977	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271407977
271408179	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271408179
271421947	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271421947
271422150	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271422150
271428096	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271428096
271428297	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271428297
271438723	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271438723
271438926	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271438926
271456236	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271456236
271456437	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271456437
271464993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271464993
271465196	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271465196
271480901	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271480901
271481102	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271481102
271493065	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271493065
271493267	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271493267
271497344	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271497344
271497545	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271497545
271507378	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271507378
271507582	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	271507582
271513317	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271513317
271513518	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271513518
271527153	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271527153
271527369	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	271527369
271531432	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271531432
271531632	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271531632
271543130	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271543130
271543332	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	271543332
271549346	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271549346
271549559	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271549559
271597136	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271597136
271597351	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	271597351
271601348	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271601348
271601548	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271601548
271644272	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271644272
271644475	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	271644475
271649474	Triggered	2,37,38,39,40,41,	 NoSound	40	2	271649474
271649689	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	271649689
271659098	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271659099
271659315	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	271659315
271664712	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271664712
271664913	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271664913
271678148	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	271678148
271678350	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	271678350
271685701	Triggered	8,52,53,54,55,56,	 NoSound	40	2	271685701
271685902	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	271685902
