Ver1.3	320076394	StartFile	10/2/2020	12:05:37 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\100220\SoundData.txt	320076394
320191680	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320191680
320191881	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	320191881
320222725	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320222725
320238856	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320238856
320239058	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320239058
320250282	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320250282
320254373	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320254373
320254586	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320254586
320265865	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320265865
320269902	Triggered	4,42,43,44,45,46,	 NoSound	40	2	320269902
320270103	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	320270103
320284816	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320284816
320288668	Triggered	4,42,43,44,45,46,	 NoSound	40	2	320288668
320288870	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	320288870
320299751	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320299751
320299956	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	320299956
320303656	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320303656
320303857	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320303857
320311892	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320311892
320312095	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	320312095
320315862	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320315862
320316064	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320316064
320327715	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320327715
320327918	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	320327918
320342936	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320342936
320343137	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320343137
320350460	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320350460
320350663	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	320350663
320354188	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320354188
320354390	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320354390
320370493	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320370493
320370696	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	320370696
320375068	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320375068
320375270	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320375270
320384151	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320384151
320384352	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	320384352
320388362	Triggered	4,42,43,44,45,46,	 NoSound	40	2	320388362
320388563	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	320388563
320399372	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320399372
320399573	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	320399573
320413872	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320413872
320414075	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	320414075
320428251	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320428251
320431861	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320431861
320432064	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	320432064
320442873	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320442873
320446181	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320446181
320446382	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	320446382
320456964	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320456964
320460501	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320460501
320460702	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	320460702
320477527	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320477527
320477729	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	320477729
320481438	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320481438
320481640	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	320481640
320491907	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320491907
320492108	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	320492108
320518800	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320518800
320522953	Triggered	4,42,43,44,45,46,	 NoSound	40	2	320522953
320523155	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	320523155
320532338	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320532338
320535715	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320535715
320535915	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320535915
320544071	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320544071
320547380	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320547380
320547581	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320547581
320555563	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320555563
320559172	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320559172
320559373	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320559373
320567175	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320567175
320567380	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	320567380
320570910	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320570910
320571111	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320571111
320579757	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320579757
320579961	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	320579961
320583492	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320583492
320583692	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320583692
320591963	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320591963
320592165	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	320592165
320595816	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320595816
320596032	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320596032
320602433	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320602433
320602635	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	320602635
320606043	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320606043
320606244	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320606244
320613382	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320613382
320613585	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	320613585
320617173	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320617173
320617373	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320617373
320631732	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320631732
320631934	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	320631934
320635282	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320635282
320635483	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	320635483
320645149	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320645149
320645350	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	320645350
320656100	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320656100
320659288	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320659288
320659489	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	320659489
320672344	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320672344
320675655	Triggered	8,52,53,54,55,56,	 NoSound	40	2	320675655
320675856	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	320675856
320687386	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320687386
320690936	Triggered	8,52,53,54,55,56,	 NoSound	40	2	320690936
320691136	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	320691136
320701404	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320701404
320704895	Triggered	2,37,38,39,40,41,	 NoSound	40	2	320704895
320705110	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	320705110
320715182	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320715182
320715383	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	320715383
320718808	Triggered	8,52,53,54,55,56,	 NoSound	40	2	320718808
320719010	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	320719010
320729682	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	320729682
320729883	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	320729883
320740512	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320740512
320743640	Triggered	6,47,48,49,50,51,	 NoSound	40	2	320743640
320743842	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	320743842
320753267	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	320753267
