Wednesday, June 10, 2020	9:24:58 AM	Game1.txt	50857039
Cued	Now	50878445
9	BlinkStart	50878451
9	BlinkEnd	51036461
23,5	BlinkStart	51036548
23,5	BlinkEnd	51365147
5	Manual0DropFeed	51365227
17,1	BlinkStart	51365316
17,1	BlinkEnd	51367649
1	0DropFeed	51367730
17	Feed	51367810
6,4	BlinkStart	51367898
6,4	BlinkEnd	51371593
4	Feed	51371673
16,1	BlinkStart	51371771
16,1	BlinkEnd	51399533
1	0DropFeed	51399613
16	Feed	51399693
6,4	BlinkStart	51399793
6,4	BlinkEnd	51404614
4	Feed	51404694
15,1	BlinkStart	51404795
15,1	BlinkEnd	51426202
1	0DropFeed	51426283
15	NoFeedAbort	51426363
31,5	BlinkStart	51436381
31,5	BlinkEnd	51445588
5	0DropFeed	51445669
31	Feed	51445749
2,8	BlinkStart	51445851
2,8	BlinkEnd	51448795
2	Feed	51448876
30,5	BlinkStart	51448970
30,5	BlinkEnd	51455619
5	0DropFeed	51455700
30	Feed	51455780
2,8	BlinkStart	51455878
2,8	BlinkEnd	51458621
2	Feed	51458701
29,5	BlinkStart	51458797
29,5	BlinkEnd	51465987
5	0DropFeed	51466067
29	Feed	51466147
2,8	BlinkStart	51466235
2,8	BlinkEnd	51469716
8	Feed	51469796
28,5	BlinkStart	51469897
28,5	BlinkEnd	51479809
5	0DropFeed	51479889
28	Feed	51479969
2,8	BlinkStart	51480067
2,8	BlinkEnd	51483218
8	Feed	51483298
27,5	BlinkStart	51483379
27,5	BlinkEnd	51491710
5	0DropFeed	51491790
27	Feed	51491870
2,8	BlinkStart	51491952
2,8	BlinkEnd	51494781
8	Feed	51494861
26,5	BlinkStart	51494943
26,5	BlinkEnd	51503404
5	0DropFeed	51503484
26	Feed	51503565
2,8	BlinkStart	51503647
2,8	BlinkEnd	51506278
8	Feed	51506358
25,5	BlinkStart	51506439
25,5	BlinkEnd	51515836
5	0DropFeed	51515916
25	Feed	51515996
2,8	BlinkStart	51516077
2,8	BlinkEnd	51518911
8	Feed	51518991
23,5	BlinkStart	51519079
23,5	BlinkEnd	51528402
5	0DropFeed	51528482
23	NoFeedAbort	51528562
17,1	BlinkStart	51538566
17,1	BlinkEnd	51540502
1	0DropFeed	51540582
17	Feed	51540662
4,6	BlinkStart	51540743
4,6	BlinkEnd	51544780
4	Feed	51544860
16,1	BlinkStart	51544946
16,1	BlinkEnd	51552666
1	0DropFeed	51552746
16	Feed	51552826
4,6	BlinkStart	51552908
4,6	BlinkEnd	51556543
4	Feed	51556623
15,1	BlinkStart	51556705
15,1	BlinkEnd	51565031
1	0DropFeed	51565112
15	NoFeedAbort	51565192
31,5	BlinkStart	51575196
31,5	BlinkEnd	51580413
5	0DropFeed	51580493
31	Feed	51580573
2,8	BlinkStart	51580655
2,8	BlinkEnd	51583680
2	Feed	51583760
30,5	BlinkStart	51583873
30,5	BlinkEnd	51592970
5	0DropFeed	51593050
30	Feed	51593130
2,8	BlinkStart	51593253
2,8	BlinkEnd	51595978
2	Feed	51596058
29,5	BlinkStart	51596192
29,5	BlinkEnd	51604401
5	0DropFeed	51604481
29	Feed	51604561
2,8	BlinkStart	51604696
2,8	BlinkEnd	51607141
2	Feed	51607221
28,5	BlinkStart	51607336
28,5	BlinkEnd	51616432
5	0DropFeed	51616512
28	Feed	51616592
2,8	BlinkStart	51616731
2,8	BlinkEnd	51619172
2	Feed	51619252
27,5	BlinkStart	51619396
27,5	BlinkEnd	51628932
5	0DropFeed	51629012
27	Feed	51629093
2,8	BlinkStart	51629199
2,8	BlinkEnd	51631472
2	Feed	51631553
26,5	BlinkStart	51631658
26,5	BlinkEnd	51642766
5	0DropFeed	51642847
26	Feed	51642927
2,8	BlinkStart	51643059
2,8	BlinkEnd	51645976
