Ver1.3	738366169	StartFile	1/21/2021	12:36:39 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\012121\SoundData.txt	738366169
738625266	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738625266
738625468	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	738625468
738635760	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738635760
738640172	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738640172
738640375	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738640375
738650732	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738650732
738653206	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738653206
738653408	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738653408
738664236	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738664236
738667109	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738667109
738667311	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738667311
738677003	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738677003
738677218	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	738677218
738679814	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738679814
738680016	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738680016
738690504	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738690504
738690708	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	738690708
738693644	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738693644
738693846	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738693846
738704012	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738704012
738704214	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	738704214
738706814	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738706814
738707016	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738707016
738716436	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738716436
738716638	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	738716638
738720047	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738720047
738720258	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	738720258
738728871	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738728871
738729073	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	738729073
738731945	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738731945
738732147	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	738732147
738742043	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738742043
738742245	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	738742245
738744846	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738744846
738745047	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	738745047
738755540	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738755540
738755741	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	738755741
738770049	Triggered	2,37,38,39,40,41,	 NoSound	40	2	738770049
738770254	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	738770254
738779669	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738779669
738782810	Triggered	2,37,38,39,40,41,	 NoSound	40	2	738782810
738783022	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	738783022
738792703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738792703
738795443	Triggered	2,37,38,39,40,41,	 NoSound	40	2	738795443
738795645	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	738795645
738806806	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738806806
738807011	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	738807011
738810017	Triggered	2,37,38,39,40,41,	 NoSound	40	2	738810017
738810219	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	738810219
738820584	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738820584
738820788	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	738820788
738823384	Triggered	8,52,53,54,55,56,	 NoSound	40	2	738823384
738823586	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	738823586
738830334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738830334
738830538	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	738830538
738841899	Triggered	8,52,53,54,55,56,	 NoSound	40	2	738841899
738842101	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	738842101
738847112	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738847112
738847315	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	738847315
738850455	Triggered	8,52,53,54,55,56,	 NoSound	40	2	738850455
738850655	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	738850655
738856068	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738856068
738856269	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	738856269
738859276	Triggered	2,37,38,39,40,41,	 NoSound	40	2	738859276
738859478	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	738859478
738873648	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738873648
738873850	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	738873850
738876388	Triggered	8,52,53,54,55,56,	 NoSound	40	2	738876388
738876588	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	738876588
738882002	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	738882002
738882202	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	738882202
738896306	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738896306
738903995	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738903995
738908606	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738908606
738914421	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738914421
738919700	Triggered	6,47,48,49,50,51,	 NoSound	40	2	738919700
738924446	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738924446
738924649	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	738924649
738927922	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738927922
738928124	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	738928124
738944231	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738944231
738944434	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	738944434
738946904	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738946904
738947105	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	738947105
738958602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738958602
738958805	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	738958805
738961144	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738961144
738961346	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	738961346
738972641	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738972641
738972843	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	738972843
738975112	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738975112
738975315	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	738975315
738986541	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	738986541
738986754	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	738986754
738989749	Triggered	4,42,43,44,45,46,	 NoSound	40	2	738989749
738989952	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	738989952
739001648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739001648
739001849	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	739001849
739004722	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739004722
739004934	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	739004934
739018025	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739018025
739018226	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	739018226
739028593	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739028593
739031792	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739031792
739031993	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	739031993
739038143	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739038143
739051510	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739051510
739051711	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	739051711
739057193	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739057193
739060734	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739060734
739060935	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	739060935
739067285	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739067285
739067489	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	739067489
739070226	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739070226
739070428	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739070428
739079316	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739079316
739079519	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	739079519
739082324	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739082324
739082526	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739082526
739092017	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739092017
739092221	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	739092221
739094692	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739094692
739094893	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	739094893
739099838	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739099838
739100040	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	739100040
739103512	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739103512
739103713	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739103713
739113271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739113271
739113474	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	739113474
739115946	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739115946
739116146	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	739116146
739121760	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739121760
739121962	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	739121962
739125304	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739125304
739125507	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739125507
739134727	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739134727
739134928	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	739134928
739150369	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739150369
739152974	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739152974
739153176	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739153176
739165540	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739165540
739168013	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739168013
739168217	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739168217
739179845	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739179845
739181927	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739181927
739182130	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739182130
739193146	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739193146
739193350	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	739193350
739195551	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739195551
739195753	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739195753
739206648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739206648
739206851	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	739206851
739209321	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739209321
739209524	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739209524
739220552	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739220552
739220755	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	739220755
739223358	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739223358
739223560	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739223560
739235724	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739235724
739235926	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	739235926
739238331	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739238331
739238533	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739238533
739251431	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739251431
739251633	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	739251633
739254038	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739254038
739254241	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739254241
739267941	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739267941
739268143	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	739268143
739270614	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739270614
739270817	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	739270817
739283581	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739283581
739283783	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	739283783
739298755	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739298755
739298960	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739298960
739309984	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739309984
739312792	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739312792
739312994	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739312994
739324891	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739324891
739327898	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739327898
739328100	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739328100
739339596	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739339596
739339800	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	739339800
739342870	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739342870
739343073	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739343073
739354099	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739354099
739354302	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	739354302
739357174	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739357174
739357375	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739357375
739369073	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739369073
739369277	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	739369277
739372480	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739372480
739372682	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739372682
739383843	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739383843
739384046	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	739384046
739390533	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739390533
739390736	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739390736
739402235	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739402235
739402438	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	739402438
739407037	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739407037
739407239	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	739407239
739417731	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739417731
739417934	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	739417934
739421675	Triggered	8,52,53,54,55,56,	 NoSound	40	2	739421675
739421877	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	739421877
739449615	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739449615
739449816	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	739449816
739462047	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739462047
739464587	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739464587
739464790	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739464790
739478357	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739478357
739481035	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739481035
739481237	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739481237
739494331	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739494331
739497005	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739497005
739497207	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739497207
739512378	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739512378
739512581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	739512581
739515320	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739515320
739515522	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	739515522
739526549	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739526549
739526753	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	739526753
739529834	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739529834
739530036	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739530036
739542591	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739542591
739542795	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	739542795
739545742	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739545742
739545943	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739545943
739560972	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739560972
739561175	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	739561175
739564046	Triggered	4,42,43,44,45,46,	 NoSound	40	2	739564046
739564246	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	739564246
739575142	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739575142
739575345	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	739575345
739579086	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739579086
739579289	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739579289
739593723	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739593723
739593925	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	739593925
739596864	Triggered	6,47,48,49,50,51,	 NoSound	40	2	739596864
739597067	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	739597067
739611838	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	739611838
739612039	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	739612039
739626876	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739626876
739627080	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	739627080
739636300	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	739636300
739639844	Triggered	2,37,38,39,40,41,	 NoSound	40	2	739639844
