Thursday, January 7, 2021	12:20:44 PM	Game1.txt	1205048832
Cued	Now	1205067193
9	BlinkStart	1205067216
9	BlinkEnd	1205290160
23,5	BlinkStart	1205290247
23,5	BlinkEnd	1205304334
5	0DropFeed	1205304414
23	NoFeedAbort	1205304494
1	BlinkStart	1205314506
1	BlinkEnd	1205316225
1	NoFeedLowProb	1205316306
6	BlinkStart	1205316325
6	BlinkEnd	1205320771
6	0DropFeed	1205320851
1	BlinkStart	1205320954
1	BlinkEnd	1205342427
1	NoFeedLowProb	1205342507
6	BlinkStart	1205342536
6	BlinkEnd	1205349785
6	0DropFeed	1205349865
1	BlinkStart	1205349970
1	BlinkEnd	1205365354
1	NoFeedLowProb	1205365434
6	BlinkStart	1205365458
6	BlinkEnd	1205372372
6	0DropFeed	1205372452
21,1	BlinkStart	1205372538
21,1	BlinkEnd	1205383868
1	0DropFeed	1205383948
21	Feed	1205384028
4,44,6	BlinkStart	1205384121
4,44,6	BlinkEnd	1205387145
4	Feed	1205387225
44	Feed	1205387305
20,1	BlinkStart	1205387392
20,1	BlinkEnd	1205397504
1	0DropFeed	1205397584
20	Feed	1205397664
4,44,6	BlinkStart	1205397763
4,44,6	BlinkEnd	1205400513
4	Feed	1205400593
44	Feed	1205400673
19,1	BlinkStart	1205400765
19,1	BlinkEnd	1205411209
1	0DropFeed	1205411289
19	Feed	1205411369
4,44,6	BlinkStart	1205411470
4,44,6	BlinkEnd	1205413884
4	Feed	1205413964
44	Feed	1205414044
18,1	BlinkStart	1205414138
18,1	BlinkEnd	1205426179
1	0DropFeed	1205426259
18	Feed	1205426339
4,44,6	BlinkStart	1205426433
4,44,6	BlinkEnd	1205429187
4	Feed	1205429267
44	Feed	1205429347
17,1	BlinkStart	1205429449
17,1	BlinkEnd	1205448771
1	0DropFeed	1205448851
17	Feed	1205448931
4,44,6	BlinkStart	1205449039
4,44,6	BlinkEnd	1205451985
4	Feed	1205452065
44	Feed	1205452145
16,1	BlinkStart	1205452240
16,1	BlinkEnd	1205463211
1	0DropFeed	1205463291
16	Feed	1205463372
4,44,6	BlinkStart	1205463475
4,44,6	BlinkEnd	1205465816
4	Feed	1205465896
44	Feed	1205465976
14,1	BlinkStart	1205466069
14,1	BlinkEnd	1205477056
1	0DropFeed	1205477136
14	NoFeedAbort	1205477216
5	BlinkStart	1205487228
5	BlinkEnd	1205489479
5	NoFeedLowProb	1205489559
2,38	BlinkStart	1205489571
2,38	BlinkEnd	1205492686
2	Feed	1205492766
38	Feed	1205492846
5	BlinkStart	1205492948
5	BlinkEnd	1205502990
5	NoFeedLowProb	1205503070
2,38	BlinkStart	1205503078
2,38	BlinkEnd	1205505986
2	Feed	1205506067
38	Feed	1205506147
5	BlinkStart	1205506241
5	BlinkEnd	1205513809
5	NoFeedLowProb	1205513889
2,38	BlinkStart	1205513908
2,38	BlinkEnd	1205516816
2	Feed	1205516898
38	Feed	1205516978
30,5	BlinkStart	1205517080
30,5	BlinkEnd	1205526707
5	0DropFeed	1205526787
30	Feed	1205526867
2,38,8,56	BlinkStart	1205526970
2,38,8,56	BlinkEnd	1205530050
8	Feed	1205530130
56	Feed	1205530210
29,5	BlinkStart	1205530360
29,5	BlinkEnd	1205540010
5	0DropFeed	1205540091
29	Feed	1205540171
2,38,8,56	BlinkStart	1205540331
