Thursday, January 7, 2021	9:33:37 AM	Game1.txt	1195021748
Cued	Now	1195038529
9	BlinkStart	1195038549
9	BlinkEnd	1195360774
9	NoFeedLowProb	1195360854
2	BlinkStart	1195360867
2	BlinkEnd	1196658108
2	Feed	1196658188
8	BlinkStart	1196658277
8	BlinkEnd	1196714124
8	Feed	1196714205
6	BlinkStart	1196714305
6	BlinkEnd	1197368633
6	Feed	1197368713
2	BlinkStart	1197368812
2	BlinkEnd	1197389425
2	Feed	1197389505
6	BlinkStart	1197389592
6	BlinkEnd	1197437140
6	Feed	1197437220
2	BlinkStart	1197437322
2	BlinkEnd	1197474770
2	Feed	1197474850
4	BlinkStart	1197474941
4	BlinkEnd	1197489743
4	Feed	1197489823
6	BlinkStart	1197489923
6	BlinkEnd	1197511265
6	Feed	1197511346
4	BlinkStart	1197511433
4	BlinkEnd	1197526839
4	Feed	1197526919
6	BlinkStart	1197527021
6	BlinkEnd	1197541813
6	Feed	1197541894
4	BlinkStart	1197541981
4	BlinkEnd	1197556264
4	Feed	1197556344
2	BlinkStart	1197556445
2	BlinkEnd	1197567278
2	Feed	1197567358
6	BlinkStart	1197567445
6	BlinkEnd	1197579912
6	Feed	1197579992
4	BlinkStart	1197580079
4	BlinkEnd	1197601434
4	Feed	1197601514
8	BlinkStart	1197601612
8	BlinkEnd	1197619281
8	Feed	1197619361
6	BlinkStart	1197619461
6	BlinkEnd	1197712055
6	Feed	1197712135
4	BlinkStart	1197712234
4	BlinkEnd	1197726292
4	Feed	1197726372
8	BlinkStart	1197726471
8	BlinkEnd	1197742268
8	Feed	1197742349
4	BlinkStart	1197742451
4	BlinkEnd	1197775821
4	Feed	1197775901
6	BlinkStart	1197775998
6	BlinkEnd	1197807771
6	Feed	1197807851
2	BlinkStart	1197807948
2	BlinkEnd	1197823078
2	Feed	1197823158
8	BlinkStart	1197823252
8	BlinkEnd	1197838785
8	Feed	1197838865
4	BlinkStart	1197838966
4	BlinkEnd	1197855497
4	Feed	1197855577
8	BlinkStart	1197855674
8	BlinkEnd	1197877153
8	Feed	1197877234
4	BlinkStart	1197877334
4	BlinkEnd	1197898007
4	Feed	1197898087
8	BlinkStart	1197898181
8	BlinkEnd	1197910907
8	Feed	1197910988
4	BlinkStart	1197911090
4	BlinkEnd	1197952153
4	Feed	1197952233
6	BlinkStart	1197952329
6	BlinkEnd	1197966988
6	Feed	1197967068
8	BlinkStart	1197967262
8	BlinkEnd	1197996597
8	Feed	1197996678
4	BlinkStart	1197996841
4	BlinkEnd	1199186297
4	Feed	1199186377
2	BlinkStart	1199186538
2	BlinkEnd	1199203342
2	Feed	1199203422
8	BlinkStart	1199203581
8	BlinkEnd	1199213635
8	Feed	1199213715
6	BlinkStart	1199213928
6	BlinkEnd	1199227271
6	Feed	1199227351
2	BlinkStart	1199227530
2	BlinkEnd	1199246521
2	Feed	1199246601
6	BlinkStart	1199246766
6	BlinkEnd	1199263900
6	Feed	1199263981
8	BlinkStart	1199264144
8	BlinkEnd	1199282615
8	Feed	1199282695
4	BlinkStart	1199282871
4	BlinkEnd	1199297788
4	Feed	1199297868
8	BlinkStart	1199298051
8	BlinkEnd	1199311498
8	Feed	1199311578
4	BlinkStart	1199311757
4	BlinkEnd	1199328133
4	Feed	1199328214
2	BlinkStart	1199328371
2	BlinkEnd	1199338633
2	Feed	1199338714
6	BlinkStart	1199338868
6	BlinkEnd	1199354007
6	Feed	1199354087
8	BlinkStart	1199354240
8	BlinkEnd	1199369920
8	Feed	1199370000
6	BlinkStart	1199370181
6	BlinkEnd	1199426859
6	Feed	1199426939
4	BlinkStart	1199427116
4	BlinkEnd	1199447110
4	Feed	1199447190
8	BlinkStart	1199447336
8	BlinkEnd	1199460145
8	Feed	1199460226
2	BlinkStart	1199460440
2	BlinkEnd	1199488486
2	Feed	1199488566
4	BlinkStart	1199488739
4	BlinkEnd	1199504794
4	Feed	1199504874
6	BlinkStart	1199505027
6	BlinkEnd	1199516424
6	Feed	1199516505
2	BlinkStart	1199516690
2	BlinkEnd	1199530395
2	Feed	1199530476
6	BlinkStart	1199530641
6	BlinkEnd	1199545244
6	Feed	1199545324
2	BlinkStart	1199545474
2	BlinkEnd	1199559805
2	Feed	1199559885
4	BlinkStart	1199560052
4	BlinkEnd	1199571970
4	Feed	1199572050
2	BlinkStart	1199572197
2	BlinkEnd	1199581395
2	Feed	1199581475
6	BlinkStart	1199581647
6	BlinkEnd	1199593694
6	Feed	1199593774
4	BlinkStart	1199593936
4	BlinkEnd	1199607662
4	Feed	1199607742
6	BlinkStart	1199607917
6	BlinkEnd	1199621030
6	Feed	1199621110
2	BlinkStart	1199621250
2	BlinkEnd	1199633262
2	Feed	1199633342
8	BlinkStart	1199633483
8	BlinkEnd	1199645227
8	Feed	1199645307
6	BlinkStart	1199645476
6	BlinkEnd	1199677053
6	Feed	1199677133
2	BlinkStart	1199677286
2	BlinkEnd	1199701318
2	Feed	1199701398
6	BlinkStart	1199701558
6	BlinkEnd	1199713137
6	Feed	1199713217
4	BlinkStart	1199713389
4	BlinkEnd	1199725369
4	Feed	1199725450
6	BlinkStart	1199725640
6	BlinkEnd	1199736465
6	Feed	1199736545
2	BlinkStart	1199736702
2	BlinkEnd	1199750837
2	Feed	1199750918
6	BlinkStart	1199751066
6	BlinkEnd	1199766684
6	Feed	1199766764
8	BlinkStart	1199766926
8	BlinkEnd	1199782384
8	Feed	1199782465
4	BlinkStart	1199782616
4	BlinkEnd	1200077617
0	StopTraining	1200077698
0	StopTraining	1200077698
0	StopTraining	1200077699
0	StopTraining	1200077700
0	StopTraining	1200077700
0	StopTraining	1200077701
