Wednesday, July 17, 2019	3:24:55 PM	taskset_random130_20190717T151633.txt	667287265
cued	now	667318203
6	BlinkStart	667318283
6	BlinkEnd	667627898
6	Feed	667627978
2	BlinkStart	667628208
2	BlinkEnd	667786373
2	Feed	667786453
3	BlinkStart	667786683
3	BlinkEnd	667993443
3	Feed	667993524
6	BlinkStart	667993755
6	BlinkEnd	668005218
6	Feed	668005298
3	BlinkStart	668005528
3	BlinkEnd	668026534
3	Feed	668026614
5	BlinkStart	668026845
5	BlinkEnd	668049599
5	Feed	668049679
1	BlinkStart	668049909
1	BlinkEnd	668112160
1	Feed	668112240
7	BlinkStart	668112470
7	BlinkEnd	668136226
7	Feed	668136307
2	BlinkStart	668136538
2	BlinkEnd	668178939
2	Feed	668179020
3	BlinkStart	668179251
3	BlinkEnd	668200593
3	Feed	668200673
4	BlinkStart	668200904
4	BlinkEnd	668217426
4	Feed	668217506
2	BlinkStart	668217736
2	BlinkEnd	668232006
2	Feed	668232086
8	BlinkStart	668232317
8	BlinkEnd	668265894
8	Feed	668265974
7	BlinkStart	668266205
7	BlinkEnd	668284677
7	Feed	668284757
1	BlinkStart	668284988
1	BlinkEnd	668307266
1	Feed	668307346
6	BlinkStart	668307577
6	BlinkEnd	668370974
6	Feed	668371055
1	BlinkStart	668371286
1	BlinkEnd	668444693
1	Feed	668444773
3	BlinkStart	668445003
3	BlinkEnd	668543286
3	Feed	668543366
8	BlinkStart	668543596
8	BlinkEnd	668592349
8	Feed	668592429
1	BlinkStart	668592659
1	BlinkEnd	668673226
1	Feed	668673306
4	BlinkStart	668673536
4	BlinkEnd	668745342
4	Feed	668745422
7	BlinkStart	668745653
7	BlinkEnd	669400652
7	Feed	669400732
3	BlinkStart	669400962
3	BlinkEnd	669420577
3	Feed	669420657
2	BlinkStart	669420887
2	BlinkEnd	669444970
2	Feed	669445050
5	BlinkStart	669445281
5	BlinkEnd	669525041
5	Feed	669525121
7	BlinkStart	669525351
7	BlinkEnd	669581661
7	Feed	669581742
8	BlinkStart	669581973
8	BlinkEnd	669729980
8	Feed	669730060
4	BlinkStart	669730290
4	BlinkEnd	669759312
4	Feed	669759392
5	BlinkStart	669759622
5	BlinkEnd	669775555
5	Feed	669775636
1	BlinkStart	669775866
1	BlinkEnd	669827095
1	Feed	669827175
4	BlinkStart	669827406
4	BlinkEnd	669892473
4	Feed	669892553
6	BlinkStart	669892783
6	BlinkEnd	669931906
6	Feed	669931986
7	BlinkStart	669932216
7	BlinkEnd	669956372
7	Feed	669956452
2	BlinkStart	669956683
2	BlinkEnd	670047265
2	Feed	670047345
5	BlinkStart	670047576
5	BlinkEnd	670066925
5	Feed	670067005
4	BlinkStart	670067236
4	BlinkEnd	670076550
4	Feed	670076630
5	BlinkStart	670076861
5	BlinkEnd	670132429
5	Feed	670132509
2	BlinkStart	670132739
2	BlinkEnd	670161772
2	Feed	670161852
3	BlinkStart	670162082
3	BlinkEnd	670173338
3	Feed	670173418
2	BlinkStart	670173649
2	BlinkEnd	670190919
2	Feed	670190999
1	BlinkStart	670191230
1	BlinkEnd	670236233
1	Feed	670236313
6	BlinkStart	670236544
6	BlinkEnd	670257820
6	Feed	670257901
5	BlinkStart	670258131
5	BlinkEnd	670266248
5	Feed	670266328
1	BlinkStart	670266558
1	BlinkEnd	670313838
1	Feed	670313919
2	BlinkStart	670314150
2	BlinkEnd	670323926
2	Feed	670324006
6	BlinkStart	670324236
6	BlinkEnd	670363837
6	Feed	670363918
2	BlinkStart	670364148
2	BlinkEnd	670400732
2	Feed	670400812
5	BlinkStart	670401042
5	BlinkEnd	670416105
5	Feed	670416185
8	BlinkStart	670416415
8	BlinkEnd	670508146
8	Feed	670508226
7	BlinkStart	670508456
7	BlinkEnd	670524384
7	Feed	670524464
5	BlinkStart	670524694
5	BlinkEnd	670539624
5	Feed	670539704
6	BlinkStart	670539935
6	BlinkEnd	670585076
6	Feed	670585156
5	BlinkStart	670585386
5	BlinkEnd	670657325
5	Feed	670657405
8	BlinkStart	670657635
8	BlinkEnd	670671910
0	NoFeed	670671990
1	BlinkStart	670672221
1	BlinkEnd	670672492
0	NoFeed	670672572
