Ver1.3	759011262	StartFile	11/19/2020	1:20:48 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\111920\SoundData.txt	759011262
759285692	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759285692
759285894	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759285894
759299795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759299795
759306486	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759306486
759306689	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	759306689
759321920	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759321920
759325465	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759325465
759325667	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	759325667
759354471	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759354471
759357480	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759357480
759357694	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	759357694
759373255	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759373255
759373456	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759373456
759376530	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759376530
759376742	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	759376742
759383213	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759383213
759383414	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759383414
759394242	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759394242
759397719	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759397719
759397919	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759397919
759404535	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759404535
759410618	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759410618
759410818	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759410818
759416840	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759416840
759420511	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759420511
759420711	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759420711
759427730	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759427730
759427932	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759427932
759432073	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759432073
759432284	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	759432284
759440563	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759440563
759440763	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759440763
759453469	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759453469
759456403	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759456403
759456606	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759456606
759465628	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759465628
759468970	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759468970
759469172	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759469172
759481135	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759481135
759484210	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759484210
759484412	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759484412
759494235	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759494235
759494438	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759494438
759497713	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759497713
759497915	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	759497915
759530597	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759530597
759530798	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759530798
759542094	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759542094
759545169	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759545169
759545371	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	759545371
759556330	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759556330
759558804	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759558804
759559007	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	759559007
759568899	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759568899
759572106	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759572106
759572308	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	759572308
759583871	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759583871
759584073	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759584073
759587011	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759587011
759587213	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	759587213
759598642	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759598642
759598843	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759598843
759620899	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759620899
759623909	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759623909
759624110	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759624110
759634602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759634602
759637545	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759637545
759637757	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759637757
759645296	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759645296
759648110	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759648110
759648312	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759648312
759657594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759657594
759657797	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759657797
759660803	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759660803
759661006	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	759661006
759669493	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759669493
759669693	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759669693
759685069	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759685069
759685273	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759685273
759696963	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759696963
759700373	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759700373
759700574	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759700574
759706724	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759706724
759709797	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759709797
759709999	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	759709999
759716349	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759716349
759716551	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759716551
759719288	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759719288
759719489	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	759719489
759725839	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759725839
759726040	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759726040
759740090	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759740090
759740294	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759740294
759749300	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759749300
759752175	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759752175
759752376	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759752376
759761534	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759761534
759764139	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759764139
759764340	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759764340
759775442	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759775442
759775644	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759775644
759778577	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759778577
759778778	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	759778778
759785796	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759785796
759785996	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759785996
759796959	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759796959
759799965	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759799965
759800167	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759800167
759808388	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759808388
759811730	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759811730
759811931	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759811931
759821434	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759821434
759824363	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759824363
759824565	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759824565
759846971	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759846971
759847174	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759847174
