Thursday, August 6, 2020	9:57:09 AM	Game1.txt	1029170704
Cued	Now	1029183786
9	BlinkStart	1029183827
9	BlinkEnd	1029292244
23,5	BlinkStart	1029292345
23,5	BlinkEnd	1029330259
5	0DropFeed	1029330339
23	NoFeedAbort	1029330419
1	BlinkStart	1029340436
1	BlinkEnd	1029341691
1	NoFeedLowProb	1029341771
6,47	BlinkStart	1029341778
6,47	BlinkEnd	1029347408
6	Feed	1029347488
47	Feed	1029347568
1	BlinkStart	1029347662
1	BlinkEnd	1029356491
1	NoFeedLowProb	1029356571
6,47	BlinkStart	1029356584
6,47	BlinkEnd	1029360523
6	Feed	1029360603
47	Feed	1029360683
1	BlinkStart	1029360776
1	BlinkEnd	1029367200
1	NoFeedLowProb	1029367280
6,47	BlinkStart	1029367304
6,47	BlinkEnd	1029370992
6	Feed	1029371072
47	Feed	1029371152
22,1	BlinkStart	1029371244
22,1	BlinkEnd	1029378091
1	0DropFeed	1029378171
22	Feed	1029378251
6,47,4,42	BlinkStart	1029378362
6,47,4,42	BlinkEnd	1029381581
4	Feed	1029381661
42	Feed	1029381741
22,1	BlinkStart	1029381850
22,1	BlinkEnd	1029392049
1	0DropFeed	1029392129
22	Feed	1029392209
6,47,4,42	BlinkStart	1029392318
6,47,4,42	BlinkEnd	1029396020
4	Feed	1029396100
42	Feed	1029396180
22,1	BlinkStart	1029396289
22,1	BlinkEnd	1029403543
1	0DropFeed	1029403623
22	Feed	1029403703
6,47,4,42	BlinkStart	1029403812
6,47,4,42	BlinkEnd	1029407332
4	Feed	1029407412
42	Feed	1029407493
22,1	BlinkStart	1029407602
22,1	BlinkEnd	1029414446
1	0DropFeed	1029414526
22	Feed	1029414606
6,47,4,42	BlinkStart	1029414696
6,47,4,42	BlinkEnd	1029417920
6	Feed	1029418000
47	Feed	1029418080
22,1	BlinkStart	1029418188
22,1	BlinkEnd	1029424538
1	0DropFeed	1029424618
22	Feed	1029424698
6,47,4,42	BlinkStart	1029424785
6,47,4,42	BlinkEnd	1029428028
6	Feed	1029428108
47	Feed	1029428188
22,1	BlinkStart	1029428295
22,1	BlinkEnd	1029434046
1	0DropFeed	1029434126
22	Feed	1029434207
6,47,4,42	BlinkStart	1029434295
6,47,4,42	BlinkEnd	1029438677
4	Feed	1029438757
42	Feed	1029438837
22,1	BlinkStart	1029438942
22,1	BlinkEnd	1029446800
1	0DropFeed	1029446880
22	Feed	1029446960
6,47,4,42	BlinkStart	1029447086
6,47,4,42	BlinkEnd	1029450470
4	Feed	1029450550
42	Feed	1029450630
22,1	BlinkStart	1029450722
22,1	BlinkEnd	1029457088
1	0DropFeed	1029457168
22	Feed	1029457248
6,47,4,42	BlinkStart	1029457366
6,47,4,42	BlinkEnd	1029461120
6	Feed	1029461200
47	Feed	1029461280
22,1	BlinkStart	1029461385
22,1	BlinkEnd	1029466895
1	0DropFeed	1029466975
22	Feed	1029467055
6,47,4,42	BlinkStart	1029467169
6,47,4,42	BlinkEnd	1029470204
4	Feed	1029470284
42	Feed	1029470364
22,1	BlinkStart	1029470461
22,1	BlinkEnd	1029508294
1	0DropFeed	1029508375
22	Feed	1029508455
6,47,4,42	BlinkStart	1029508544
6,47,4,42	BlinkEnd	1029512081
6	Feed	1029512161
47	Feed	1029512241
22,1	BlinkStart	1029512327
22,1	BlinkEnd	1029519963
1	0DropFeed	1029520043
22	Feed	1029520123
6,47,4,42	BlinkStart	1029520287
6,47,4,42	BlinkEnd	1029524235
6	Feed	1029524315
47	Feed	1029524395
22,1	BlinkStart	1029524543
22,1	BlinkEnd	1029530190
1	0DropFeed	1029530270
22	Feed	1029530350
6,47,4,42	BlinkStart	1029530550
6,47,4,42	BlinkEnd	1029533860
4	Feed	1029533940
42	Feed	1029534020
22,1	BlinkStart	1029534177
22,1	BlinkEnd	1029541622
1	0DropFeed	1029541702
22	Feed	1029541783
6,47,4,42	BlinkStart	1029541949
6,47,4,42	BlinkEnd	1029546556
4	Feed	1029546636
42	Feed	1029546716
22,1	BlinkStart	1029546872
22,1	BlinkEnd	1029556430
1	0DropFeed	1029556510
22	Feed	1029556590
6,47,4,42	BlinkStart	1029556751
6,47,4,42	BlinkEnd	1029560934
4	Feed	1029561014
42	Feed	1029561094
21,1	BlinkStart	1029561284
21,1	BlinkEnd	1029569358
1	0DropFeed	1029569438
21	Feed	1029569518
6,47,4,42	BlinkStart	1029569679
6,47,4,42	BlinkEnd	1029573509
6	Feed	1029573590
47	Feed	1029573671
20,1	BlinkStart	1029573839
20,1	BlinkEnd	1029579466
1	0DropFeed	1029579546
20	Feed	1029579626
6,47,4,42	BlinkStart	1029579786
6,47,4,42	BlinkEnd	1029582715
4	Feed	1029582795
42	Feed	1029582875
19,1	BlinkStart	1029583028
19,1	BlinkEnd	1029591137
1	0DropFeed	1029591217
19	Feed	1029591297
6,47,4,42	BlinkStart	1029591484
6,47,4,42	BlinkEnd	1029594451
4	Feed	1029594531
42	Feed	1029594612
18,1	BlinkStart	1029594789
18,1	BlinkEnd	1029601972
1	0DropFeed	1029602052
18	Feed	1029602132
6,47,4,42	BlinkStart	1029602295
6,47,4,42	BlinkEnd	1029606601
6	Feed	1029606681
47	Feed	1029606761
17,1	BlinkStart	1029606941
17,1	BlinkEnd	1029612919
1	0DropFeed	1029612999
17	Feed	1029613079
6,47,4,42	BlinkStart	1029613232
6,47,4,42	BlinkEnd	1029616890
6	Feed	1029616970
47	Feed	1029617050
16,1	BlinkStart	1029617206
16,1	BlinkEnd	1029623207
1	0DropFeed	1029623287
16	Feed	1029623367
6,47,4,42	BlinkStart	1029623533
6,47,4,42	BlinkEnd	1029627237
4	Feed	1029627318
42	Feed	1029627399
14,1	BlinkStart	1029627575
14,1	BlinkEnd	1029635119
1	0DropFeed	1029635199
14	NoFeedAbort	1029635279
5	BlinkStart	1029645358
5	BlinkEnd	1029649921
5	NoFeedLowProb	1029650001
2	BlinkStart	1029650095
2	BlinkEnd	1029653653
2	0DropFeed	1029653733
5	BlinkStart	1029653899
5	BlinkEnd	1029659005
5	NoFeedLowProb	1029659086
2	BlinkStart	1029659175
2	BlinkEnd	1029708881
2	0DropFeed	1029708961
5	BlinkStart	1029709148
5	BlinkEnd	1029728556
5	NoFeedLowProb	1029728636
2	BlinkStart	1029728730
2	BlinkEnd	1029813691
2	0DropFeed	1029813771
31,5	BlinkStart	1029813940
31,5	BlinkEnd	1029864719
5	0DropFeed	1029864799
31	Feed	1029864879
8,55,2	BlinkStart	1029865055
8,55,2	BlinkEnd	1029872113
8	Feed	1029872193
55	Feed	1029872273
31,5	BlinkStart	1029872429
31,5	BlinkEnd	1029883845
5	0DropFeed	1029883925
31	Feed	1029884005
8,55,2	BlinkStart	1029884157
8,55,2	BlinkEnd	1029887695
8	Feed	1029887775
55	Feed	1029887855
31,5	BlinkStart	1029888000
31,5	BlinkEnd	1029900157
5	0DropFeed	1029900237
31	Feed	1029900318
8,55,2	BlinkStart	1029900486
8,55,2	BlinkEnd	1029903880
8	Feed	1029903960
55	Feed	1029904040
31,5	BlinkStart	1029904204
31,5	BlinkEnd	1029916574
5	0DropFeed	1029916655
31	Feed	1029916735
8,55,2	BlinkStart	1029916888
8,55,2	BlinkEnd	1029919765
8	Feed	1029919845
55	Feed	1029919925
31,5	BlinkStart	1029920086
31,5	BlinkEnd	1029931918
5	0DropFeed	1029931998
31	Feed	1029932078
8,55,2	BlinkStart	1029932237
8,55,2	BlinkEnd	1029935407
8	Feed	1029935487
55	Feed	1029935567
31,5	BlinkStart	1029935722
31,5	BlinkEnd	1029951050
5	0DropFeed	1029951130
31	Feed	1029951210
8,55,2	BlinkStart	1029951372
8,55,2	BlinkEnd	1029953999
8	Feed	1029954080
55	Feed	1029954160
31,5	BlinkStart	1029954304
31,5	BlinkEnd	1029966693
5	0DropFeed	1029966773
31	Feed	1029966853
8,55,2	BlinkStart	1029967012
8,55,2	BlinkEnd	1029970003
8	Feed	1029970083
55	Feed	1029970163
31,5	BlinkStart	1029970309
31,5	BlinkEnd	1029981495
5	0DropFeed	1029981575
31	Feed	1029981655
8,55,2	BlinkStart	1029981816
8,55,2	BlinkEnd	1029984684
8	Feed	1029984764
55	Feed	1029984844
31,5	BlinkStart	1029985003
31,5	BlinkEnd	1029994791
5	0DropFeed	1029994871
31	Feed	1029994951
8,55,2	BlinkStart	1029995107
8,55,2	BlinkEnd	1029998039
8	Feed	1029998119
55	Feed	1029998199
31,5	BlinkStart	1029998337
31,5	BlinkEnd	1030008267
5	0DropFeed	1030008347
31	Feed	1030008427
8,55,2	BlinkStart	1030008585
8,55,2	BlinkEnd	1030011396
8	Feed	1030011476
55	Feed	1030011556
31,5	BlinkStart	1030011700
31,5	BlinkEnd	1030023369
5	0DropFeed	1030023449
31	Feed	1030023529
8,55,2	BlinkStart	1030023673
8,55,2	BlinkEnd	1030026438
8	Feed	1030026518
55	Feed	1030026598
31,5	BlinkStart	1030026767
31,5	BlinkEnd	1030035281
5	0DropFeed	1030035361
31	Feed	1030035441
8,55,2	BlinkStart	1030035618
8,55,2	BlinkEnd	1030038290
8	Feed	1030038371
55	Feed	1030038451
31,5	BlinkStart	1030038589
31,5	BlinkEnd	1030047796
5	0DropFeed	1030047876
31	Feed	1030047956
8,55,2	BlinkStart	1030048128
8,55,2	BlinkEnd	1030050864
8	Feed	1030050944
55	Feed	1030051025
31,5	BlinkStart	1030051169
31,5	BlinkEnd	1030060505
5	0DropFeed	1030060585
31	Feed	1030060665
8,55,2	BlinkStart	1030060821
8,55,2	BlinkEnd	1030063499
8	Feed	1030063579
55	Feed	1030063659
30,5	BlinkStart	1030063813
30,5	BlinkEnd	1030073366
5	0DropFeed	1030073446
30	Feed	1030073526
8,55,2	BlinkStart	1030073672
8,55,2	BlinkEnd	1030076677
8	Feed	1030076757
55	Feed	1030076837
29,5	BlinkStart	1030077002
29,5	BlinkEnd	1030087326
5	0DropFeed	1030087406
29	Feed	1030087486
8,55,2	BlinkStart	1030087652
8,55,2	BlinkEnd	1030090697
8	Feed	1030090778
55	Feed	1030090858
28,5	BlinkStart	1030091015
28,5	BlinkEnd	1030101765
5	0DropFeed	1030101845
28	Feed	1030101925
8,55,2	BlinkStart	1030102101
8,55,2	BlinkEnd	1030104954
8	Feed	1030105035
55	Feed	1030105115
27,5	BlinkStart	1030105273
27,5	BlinkEnd	1030117166
5	0DropFeed	1030117246
27	Feed	1030117326
8,55,2	BlinkStart	1030117474
8,55,2	BlinkEnd	1030120235
8	Feed	1030120315
55	Feed	1030120395
26,5	BlinkStart	1030120544
26,5	BlinkEnd	1030131907
5	0DropFeed	1030131987
26	Feed	1030132067
8,55,2	BlinkStart	1030132238
8,55,2	BlinkEnd	1030134856
8	Feed	1030134936
55	Feed	1030135017
25,5	BlinkStart	1030135221
25,5	BlinkEnd	1030147189
5	0DropFeed	1030147269
25	Feed	1030147349
8,55,2	BlinkStart	1030147498
8,55,2	BlinkEnd	1030150198
8	Feed	1030150278
55	Feed	1030150359
23,5	BlinkStart	1030150518
23,5	BlinkEnd	1030161330
5	0DropFeed	1030161410
23	NoFeedAbort	1030161490
1	BlinkStart	1030171555
1	BlinkEnd	1030182147
1	NoFeedLowProb	1030182227
4,44	BlinkStart	1030182313
4,44	BlinkEnd	1030185515
4	Feed	1030185595
44	Feed	1030185676
1	BlinkStart	1030185820
1	BlinkEnd	1030198090
1	NoFeedLowProb	1030198170
4,44	BlinkStart	1030198255
4,44	BlinkEnd	1030201099
4	Feed	1030201179
44	Feed	1030201259
1	BlinkStart	1030201406
1	BlinkEnd	1030211266
1	NoFeedLowProb	1030211346
4,44	BlinkStart	1030211430
4,44	BlinkEnd	1030214395
4	Feed	1030214475
44	Feed	1030214555
22,1	BlinkStart	1030214730
22,1	BlinkEnd	1030225705
1	0DropFeed	1030225785
22	Feed	1030225865
4,44,6	BlinkStart	1030226016
4,44,6	BlinkEnd	1030228774
4	Feed	1030228854
44	Feed	1030228934
22,1	BlinkStart	1030229120
22,1	BlinkEnd	1030238642
1	0DropFeed	1030238722
22	Feed	1030238803
4,44,6	BlinkStart	1030238953
4,44,6	BlinkEnd	1030241710
4	Feed	1030241790
44	Feed	1030241870
22,1	BlinkStart	1030242070
22,1	BlinkEnd	1030252299
1	0DropFeed	1030252379
22	Feed	1030252460
4,44,6	BlinkStart	1030252613
4,44,6	BlinkEnd	1030255367
4	Feed	1030255447
44	Feed	1030255527
22,1	BlinkStart	1030255689
22,1	BlinkEnd	1030264693
1	0DropFeed	1030264773
22	Feed	1030264853
4,44,6	BlinkStart	1030265023
4,44,6	BlinkEnd	1030267822
4	Feed	1030267902
44	Feed	1030267983
22,1	BlinkStart	1030268132
22,1	BlinkEnd	1030280769
1	0DropFeed	1030280849
22	Feed	1030280929
4,44,6	BlinkStart	1030281076
4,44,6	BlinkEnd	1030284247
4	Feed	1030284328
44	Feed	1030284409
22,1	BlinkStart	1030284566
22,1	BlinkEnd	1030293573
1	0DropFeed	1030293653
22	Feed	1030293733
4,44,6	BlinkStart	1030293887
4,44,6	BlinkEnd	1030296883
4	Feed	1030296963
44	Feed	1030297043
22,1	BlinkStart	1030297223
22,1	BlinkEnd	1030310479
1	0DropFeed	1030310559
22	Feed	1030310639
4,44,6	BlinkStart	1030310818
4,44,6	BlinkEnd	1030313909
4	Feed	1030313989
44	Feed	1030314069
22,1	BlinkStart	1030314217
22,1	BlinkEnd	1030324920
1	0DropFeed	1030325000
22	Feed	1030325080
4,44,6	BlinkStart	1030325240
4,44,6	BlinkEnd	1030328289
4	Feed	1030328369
44	Feed	1030328449
22,1	BlinkStart	1030328627
22,1	BlinkEnd	1030337615
1	0DropFeed	1030337695
22	Feed	1030337775
4,44,6	BlinkStart	1030337932
4,44,6	BlinkEnd	1030340804
4	Feed	1030340885
44	Feed	1030340965
22,1	BlinkStart	1030341147
22,1	BlinkEnd	1030352535
1	0DropFeed	1030352615
22	Feed	1030352695
4,44,6	BlinkStart	1030352858
4,44,6	BlinkEnd	1030355905
4	Feed	1030355985
44	Feed	1030356065
22,1	BlinkStart	1030356204
22,1	BlinkEnd	1030366554
1	0DropFeed	1030366634
22	Feed	1030366715
4,44,6	BlinkStart	1030366878
4,44,6	BlinkEnd	1030369744
4	Feed	1030369824
44	Feed	1030369904
22,1	BlinkStart	1030370062
22,1	BlinkEnd	1030378647
1	0DropFeed	1030378727
22	Feed	1030378807
4,44,6	BlinkStart	1030378961
4,44,6	BlinkEnd	1030382438
4	Feed	1030382518
44	Feed	1030382598
22,1	BlinkStart	1030382758
22,1	BlinkEnd	1030393871
1	0DropFeed	1030393951
22	Feed	1030394031
4,44,6	BlinkStart	1030394187
4,44,6	BlinkEnd	1030397539
4	Feed	1030397619
44	Feed	1030397699
22,1	BlinkStart	1030397878
22,1	BlinkEnd	1030406323
1	0DropFeed	1030406403
22	Feed	1030406483
4,44,6	BlinkStart	1030406641
4,44,6	BlinkEnd	1030409814
4	Feed	1030409894
44	Feed	1030409974
21,1	BlinkStart	1030410126
21,1	BlinkEnd	1030419439
1	0DropFeed	1030419520
21	Feed	1030419601
4,44,6	BlinkStart	1030419762
4,44,6	BlinkEnd	1030426180
4	Feed	1030426260
44	Feed	1030426340
20,1	BlinkStart	1030426500
20,1	BlinkEnd	1030435384
1	0DropFeed	1030435464
20	Feed	1030435544
4,44,6	BlinkStart	1030435694
4,44,6	BlinkEnd	1030438572
4	Feed	1030438652
44	Feed	1030438732
19,1	BlinkStart	1030438890
19,1	BlinkEnd	1030451689
1	0DropFeed	1030451769
19	Feed	1030451850
4,44,6	BlinkStart	1030452024
4,44,6	BlinkEnd	1030454818
4	Feed	1030454898
44	Feed	1030454979
18,1	BlinkStart	1030455131
18,1	BlinkEnd	1030464203
1	0DropFeed	1030464283
18	Feed	1030464364
4,44,6	BlinkStart	1030464537
4,44,6	BlinkEnd	1030467392
4	Feed	1030467472
44	Feed	1030467552
17,1	BlinkStart	1030467713
17,1	BlinkEnd	1030476236
1	0DropFeed	1030476316
17	Feed	1030476396
4,44,6	BlinkStart	1030476544
4,44,6	BlinkEnd	1030479787
4	Feed	1030479868
44	Feed	1030479948
16,1	BlinkStart	1030480105
16,1	BlinkEnd	1030492120
1	0DropFeed	1030492200
16	Feed	1030492280
4,44,6	BlinkStart	1030492426
4,44,6	BlinkEnd	1030495671
4	Feed	1030495751
44	Feed	1030495831
14,1	BlinkStart	1030495978
14,1	BlinkEnd	1030507102
1	0DropFeed	1030507182
14	NoFeedAbort	1030507262
5	BlinkStart	1030517322
5	BlinkEnd	1030521360
5	NoFeedLowProb	1030521440
2,41	BlinkStart	1030521509
2,41	BlinkEnd	1030525572
2	Feed	1030525652
41	Feed	1030525732
5	BlinkStart	1030525884
5	BlinkEnd	1030537425
5	NoFeedLowProb	1030537505
2,41	BlinkStart	1030537609
2,41	BlinkEnd	1030541216
2	Feed	1030541296
41	Feed	1030541376
5	BlinkStart	1030541514
5	BlinkEnd	1030554753
