Ver1.3	1519507253	StartFile	7/16/2020	1:24:10 PM	E:\BehavioralExperiments\Twenty\RawData\071620\SoundData.txt	1519507253
1519904919	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1519904919
1520008164	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520008164
1520032049	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520032049
1520175365	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520175365
1520191849	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520191849
1520199731	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520199731
1520226145	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520226145
1520233438	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520233438
1520244266	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520244266
1520251414	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520251414
1520259117	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520259117
1520270125	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520270125
1520278067	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520278067
1520287573	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520287573
1520297080	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520297080
1520306707	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520306707
1520313626	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520313626
1520320849	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520320849
1520327644	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520327644
1520335241	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520335241
1520343949	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520343949
1520351350	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520351350
1520359600	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520359600
1520368925	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520368925
1520378967	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520378967
1520387749	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520387749
1520393766	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520393766
1520400265	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520400265
1520407726	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520407726
1520415848	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520415848
1520425053	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520425053
1520436303	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520436303
1520446712	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520446712
1520453692	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520453692
1520463259	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520463259
1520471381	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520471381
1520494785	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520494785
1520500861	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520500861
1520509707	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520509707
1520519453	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520519453
1520594600	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520594600
1520603444	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520603444
1520612469	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520612469
1520626669	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520626669
1520633888	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520633888
1520646285	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520646285
1520653568	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520653568
1520661748	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520661748
1520672876	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520672876
1520680096	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520680096
1520690565	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520690565
1520697905	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520697905
1520707352	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520707352
1520714209	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520714209
1520722513	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520722513
1520731479	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520731479
1520740262	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520740262
1520750672	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520750672
1520763186	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520763186
1520769203	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520769203
1520778167	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520778167
1520790682	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520790682
1520797961	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520797961
1520810896	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520810896
1520817516	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520817516
1520825097	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520825097
1520830392	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520830392
1520837430	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520837430
1520846756	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520846756
1520852353	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520852353
1520859450	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520859450
1520866611	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520866611
1520872688	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520872688
1520881350	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520881350
1520888643	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520888643
1520895971	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520895971
1520903191	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520903191
1520910352	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520910352
1520918835	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520918835
1520925453	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520925453
1520931469	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520931469
1520938990	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1520938990
1520954391	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520954391
1520961130	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1520961130
1520967809	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520967809
1520978458	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520978458
1520986280	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1520986280
1520996508	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1520996508
1521003192	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1521003192
1521020935	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1521020935
1521026892	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1521026892
1521034834	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1521034834
