Sunday, May 24, 2020	4:48:18 PM	Game1.txt	1004602946
Cued	Now	1004611215
9	BlinkStart	1004611265
9	BlinkEnd	1004903751
1	BlinkStart	1004904031
1	BlinkEnd	1004918559
1	NoFeedLowProb	1004918640
4	BlinkStart	1004918840
4	BlinkEnd	1004937945
4	Feed	1004938025
1	BlinkStart	1004938225
1	BlinkEnd	1004959393
1	NoFeedLowProb	1004959474
4,6	BlinkStart	1004959674
4,6	BlinkEnd	1004992951
4	Feed	1004993031
1	BlinkStart	1004993231
1	BlinkEnd	1005008260
1	NoFeedLowProb	1005008340
4,6	BlinkStart	1005008540
4,6	BlinkEnd	1005013536
6	Feed	1005013616
1	BlinkStart	1005013816
1	BlinkEnd	1005027169
1	NoFeedLowProb	1005027250
4,6	BlinkStart	1005027450
4,6	BlinkEnd	1005030648
4	Feed	1005030728
1	BlinkStart	1005030929
1	BlinkEnd	1005045022
1	NoFeedLowProb	1005045102
4,6	BlinkStart	1005045303
4,6	BlinkEnd	1005048095
4	Feed	1005048175
1	BlinkStart	1005048375
1	BlinkEnd	1005061524
1	NoFeedLowProb	1005061604
4,6	BlinkStart	1005061805
4,6	BlinkEnd	1005064531
4	Feed	1005064611
1	BlinkStart	1005064812
1	BlinkEnd	1005075965
1	NoFeedLowProb	1005076045
4,6	BlinkStart	1005076246
4,6	BlinkEnd	1005078971
4	Feed	1005079051
1	BlinkStart	1005079251
1	BlinkEnd	1005094152
1	NoFeedLowProb	1005094232
5	BlinkStart	1005094433
5	BlinkEnd	1005098896
5	NoFeedLowProb	1005098976
8	BlinkStart	1005099176
8	BlinkEnd	1005102899
8	Feed	1005102979
5	BlinkStart	1005103180
5	BlinkEnd	1005113060
5	NoFeedLowProb	1005113140
2,8	BlinkStart	1005113341
2,8	BlinkEnd	1005117003
2	Feed	1005117083
5	BlinkStart	1005117283
5	BlinkEnd	1005124829
5	NoFeedLowProb	1005124909
1	BlinkStart	1005125109
1	BlinkEnd	1005132311
1	NoFeedLowProb	1005132391
6	BlinkStart	1005132592
6	BlinkEnd	1005136723
6	Feed	1005136803
1	BlinkStart	1005137004
1	BlinkEnd	1005151701
1	NoFeedLowProb	1005151781
6	BlinkStart	1005151981
6	BlinkEnd	1005155435
6	Feed	1005155515
1	BlinkStart	1005155716
1	BlinkEnd	1005171545
1	NoFeedLowProb	1005171625
6	BlinkStart	1005171825
6	BlinkEnd	1005175086
6	Feed	1005175166
1	BlinkStart	1005175366
1	BlinkEnd	1005194344
1	NoFeedLowProb	1005194425
6,4	BlinkStart	1005194625
6,4	BlinkEnd	1005197613
4	Feed	1005197693
1	BlinkStart	1005197928
1	BlinkEnd	1005207240
1	NoFeedLowProb	1005207320
6,4	BlinkStart	1005207579
6,4	BlinkEnd	1005209913
4	Feed	1005209993
1	BlinkStart	1005210201
1	BlinkEnd	1005223619
1	NoFeedLowProb	1005223699
6,4	BlinkStart	1005223936
6,4	BlinkEnd	1005227496
4	Feed	1005227576
1	BlinkStart	1005227784
1	BlinkEnd	1005236518
1	NoFeedLowProb	1005236598
6,4	BlinkStart	1005236806
6,4	BlinkEnd	1005239927
4	Feed	1005240007
1	BlinkStart	1005240230
1	BlinkEnd	1005249086
1	NoFeedLowProb	1005249166
6,4	BlinkStart	1005249408
6,4	BlinkEnd	1005252162
4	Feed	1005252242
1	BlinkStart	1005252497
1	BlinkEnd	1005263323
1	NoFeedLowProb	1005263403
6,4	BlinkStart	1005263632
6,4	BlinkEnd	1005266256
4	Feed	1005266336
1	BlinkStart	1005266552
1	BlinkEnd	1005277754
1	NoFeedLowProb	1005277834
5	BlinkStart	1005278048
5	BlinkEnd	1005286188
5	NoFeedLowProb	1005286268
2	BlinkStart	1005286514
2	BlinkEnd	1005289922
2	Feed	1005290002
5	BlinkStart	1005290222
5	BlinkEnd	1005304229
5	NoFeedLowProb	1005304309
2	BlinkStart	1005304549
2	BlinkEnd	1005307636
2	Feed	1005307716
5	BlinkStart	1005307924
5	BlinkEnd	1005326083
5	NoFeedLowProb	1005326163
8,2	BlinkStart	1005326414
8,2	BlinkEnd	1005329829
8	Feed	1005329909
5	BlinkStart	1005330116
5	BlinkEnd	1005337652
5	NoFeedLowProb	1005337732
1	BlinkStart	1005337996
1	BlinkEnd	1005343861
1	NoFeedLowProb	1005343941
6	BlinkStart	1005344159
6	BlinkEnd	1005347677
6	Feed	1005347757
1	BlinkStart	1005347968
1	BlinkEnd	1005354228
1	NoFeedLowProb	1005354308
6	BlinkStart	1005354535
6	BlinkEnd	1005390451
6	Feed	1005390531
1	BlinkStart	1005390739
1	BlinkEnd	1005395333
1	NoFeedLowProb	1005395413
6	BlinkStart	1005395657
6	BlinkEnd	1005412781
6	Feed	1005412861
1	BlinkStart	1005413070
1	BlinkEnd	1005417257
1	NoFeedLowProb	1005417337
4,6	BlinkStart	1005417582
4,6	BlinkEnd	1005420458
4	Feed	1005420538
1	BlinkStart	1005420745
1	BlinkEnd	1005431359
1	NoFeedLowProb	1005431439
4,6	BlinkStart	1005431678
4,6	BlinkEnd	1005434500
4	Feed	1005434580
1	BlinkStart	1005434798
1	BlinkEnd	1005442254
1	NoFeedLowProb	1005442335
4,6	BlinkStart	1005442554
4,6	BlinkEnd	1005445661
4	Feed	1005445741
1	BlinkStart	1005445952
1	BlinkEnd	1005453284
1	NoFeedLowProb	1005453364
4,6	BlinkStart	1005453593
4,6	BlinkEnd	1005457696
6	Feed	1005457776
1	BlinkStart	1005458014
1	BlinkEnd	1005465178
1	NoFeedLowProb	1005465259
4,6	BlinkStart	1005465491
4,6	BlinkEnd	1005468526
4	Feed	1005468606
1	BlinkStart	1005468817
1	BlinkEnd	1005476343
1	NoFeedLowProb	1005476423
4,6	BlinkStart	1005476631
4,6	BlinkEnd	1005479888
6	Feed	1005479968
1	BlinkStart	1005480174
1	BlinkEnd	1005486570
1	NoFeedLowProb	1005486650
5	BlinkStart	1005486859
5	BlinkEnd	1005491513
5	NoFeedLowProb	1005491593
2,8	BlinkStart	1005491834
2,8	BlinkEnd	1005495262
8	Feed	1005495342
5	BlinkStart	1005495551
5	BlinkEnd	1005505554
5	NoFeedLowProb	1005505634
2,8	BlinkStart	1005505876
2,8	BlinkEnd	1005509228
8	Feed	1005509308
5	BlinkStart	1005509517
5	BlinkEnd	1005519855
5	NoFeedLowProb	1005519935
1	BlinkStart	1005520178
1	BlinkEnd	1005527010
1	NoFeedLowProb	1005527090
4	BlinkStart	1005527330
4	BlinkEnd	1005529814
4	Feed	1005529894
1	BlinkStart	1005530102
1	BlinkEnd	1005544049
1	NoFeedLowProb	1005544129
4	BlinkStart	1005544367
4	BlinkEnd	1005546658
4	Feed	1005546738
1	BlinkStart	1005546961
1	BlinkEnd	1005557884
1	NoFeedLowProb	1005557964
4	BlinkStart	1005558194
4	BlinkEnd	1005560092
4	Feed	1005560172
1	BlinkStart	1005560382
1	BlinkEnd	1005571788
1	NoFeedLowProb	1005571868
6,4	BlinkStart	1005572103
6,4	BlinkEnd	1005574600
4	Feed	1005574680
1	BlinkStart	1005574906
1	BlinkEnd	1005588297
1	NoFeedLowProb	1005588377
6,4	BlinkStart	1005588613
6,4	BlinkEnd	1005592373
4	Feed	1005592453
1	BlinkStart	1005592682
1	BlinkEnd	1005605808
1	NoFeedLowProb	1005605889
6,4	BlinkStart	1005606113
6,4	BlinkEnd	1005608426
4	Feed	1005608506
1	BlinkStart	1005608713
1	BlinkEnd	1005620383
1	NoFeedLowProb	1005620463
6,4	BlinkStart	1005620682
6,4	BlinkEnd	1005623392
4	Feed	1005623472
1	BlinkStart	1005623682
1	BlinkEnd	1005635423
1	NoFeedLowProb	1005635503
6,4	BlinkStart	1005635711
6,4	BlinkEnd	1005638633
4	Feed	1005638713
1	BlinkStart	1005638938
1	BlinkEnd	1005650330
1	NoFeedLowProb	1005650410
6,4	BlinkStart	1005650649
6,4	BlinkEnd	1005653474
4	Feed	1005653554
1	BlinkStart	1005653763
1	BlinkEnd	1005665767
1	NoFeedLowProb	1005665847
5	BlinkStart	1005666093
5	BlinkEnd	1005672183
5	NoFeedLowProb	1005672264
8	BlinkStart	1005672540
8	BlinkEnd	1005675332
8	Feed	1005675412
5	BlinkStart	1005675618
5	BlinkEnd	1005689168
5	NoFeedLowProb	1005689248
8,2	BlinkStart	1005689483
8,2	BlinkEnd	1005692305
8	Feed	1005692385
5	BlinkStart	1005692601
5	BlinkEnd	1005704673
5	NoFeedLowProb	1005704754
1	BlinkStart	1005705003
1	BlinkEnd	1005713356
1	NoFeedLowProb	1005713436
6,4	BlinkStart	1005713689
6,4	BlinkEnd	1005717100
4	Feed	1005717180
1	BlinkStart	1005717409
1	BlinkEnd	1005723783
1	NoFeedLowProb	1005723863
6,4	BlinkStart	1005724095
6,4	BlinkEnd	1005758876
4	Feed	1005758956
1	BlinkStart	1005759199
1	BlinkEnd	1005765029
1	NoFeedLowProb	1005765109
6,4	BlinkStart	1005765351
6,4	BlinkEnd	1005801859
4	Feed	1005801939
1	BlinkStart	1005802167
1	BlinkEnd	1005811345
1	NoFeedLowProb	1005811425
6,4	BlinkStart	1005811642
6,4	BlinkEnd	1005826191
6	Feed	1005826271
1	BlinkStart	1005826491
1	BlinkEnd	1005842031
1	NoFeedLowProb	1005842111
6,4	BlinkStart	1005842355
6,4	BlinkEnd	1005906869
6	Feed	1005906950
1	BlinkStart	1005907158
1	BlinkEnd	1005926715
1	NoFeedLowProb	1005926795
6,4	BlinkStart	1005927020
6,4	BlinkEnd	1005930126
4	Feed	1005930206
1	BlinkStart	1005930432
1	BlinkEnd	1005946970
1	NoFeedLowProb	1005947050
6,4	BlinkStart	1005947289
6,4	BlinkEnd	1005986008
6	Feed	1005986089
1	BlinkStart	1005986340
1	BlinkEnd	1005997365
1	NoFeedLowProb	1005997445
5	BlinkStart	1005997681
5	BlinkEnd	1006002311
5	NoFeedLowProb	1006002391
8	BlinkStart	1006002638
8	BlinkEnd	1006005659
8	Feed	1006005740
5	BlinkStart	1006005963
5	BlinkEnd	1006021966
5	NoFeedLowProb	1006022046
8	BlinkStart	1006022274
8	BlinkEnd	1006025105
8	Feed	1006025185
5	BlinkStart	1006025405
5	BlinkEnd	1006042348
5	NoFeedLowProb	1006042428
8	BlinkStart	1006042660
8	BlinkEnd	1006045354
8	Feed	1006045434
5	BlinkStart	1006045641
5	BlinkEnd	1006081855
5	NoFeedLowProb	1006081935
8,2	BlinkStart	1006082178
8,2	BlinkEnd	1006085061
8	Feed	1006085142
5	BlinkStart	1006085361
5	BlinkEnd	1006106118
5	NoFeedLowProb	1006106198
1	BlinkStart	1006106443
1	BlinkEnd	1006116208
1	NoFeedLowProb	1006116288
6,4	BlinkStart	1006116554
6,4	BlinkEnd	1006119616
4	Feed	1006119697
1	BlinkStart	1006119909
1	BlinkEnd	1006134921
1	NoFeedLowProb	1006135001
6,4	BlinkStart	1006135267
6,4	BlinkEnd	1006138267
4	Feed	1006138347
1	BlinkStart	1006138581
1	BlinkEnd	1006152708
1	NoFeedLowProb	1006152788
6,4	BlinkStart	1006153012
6,4	BlinkEnd	1006155982
4	Feed	1006156062
1	BlinkStart	1006156280
1	BlinkEnd	1006170823
1	NoFeedLowProb	1006170904
6,4	BlinkStart	1006171122
6,4	BlinkEnd	1006174294
4	Feed	1006174374
1	BlinkStart	1006174601
1	BlinkEnd	1006189197
1	NoFeedLowProb	1006189277
6,4	BlinkStart	1006189517
6,4	BlinkEnd	1006192608
4	Feed	1006192688
1	BlinkStart	1006192908
1	BlinkEnd	1006208185
1	NoFeedLowProb	1006208265
6,4	BlinkStart	1006208500
6,4	BlinkEnd	1006211189
4	Feed	1006211269
1	BlinkStart	1006211481
1	BlinkEnd	1006224425
1	NoFeedLowProb	1006224505
6,4	BlinkStart	1006224741
6,4	BlinkEnd	1006227566
4	Feed	1006227646
1	BlinkStart	1006227861
1	BlinkEnd	1006246015
1	NoFeedLowProb	1006246095
5	BlinkStart	1006246339
5	BlinkEnd	1006251431
5	NoFeedLowProb	1006251511
8	BlinkStart	1006251760
8	BlinkEnd	1006254642
8	Feed	1006254722
5	BlinkStart	1006254931
5	BlinkEnd	1006265932
5	NoFeedLowProb	1006266013
8	BlinkStart	1006266238
8	BlinkEnd	1006270074
8	Feed	1006270155
5	BlinkStart	1006270362
5	BlinkEnd	1006284783
5	NoFeedLowProb	1006284863
8	BlinkStart	1006285116
8	BlinkEnd	1006290327
8	Feed	1006290407
5	BlinkStart	1006290626
5	BlinkEnd	1006305635
5	NoFeedLowProb	1006305715
2,8	BlinkStart	1006305952
2,8	BlinkEnd	1006321615
2	Feed	1006321695
5	BlinkStart	1006321911
5	BlinkEnd	1006339323
5	NoFeedLowProb	1006339403
1	BlinkStart	1006339648
1	BlinkEnd	1006345276
1	NoFeedLowProb	1006345356
4	BlinkStart	1006345600
4	BlinkEnd	1006348619
4	Feed	1006348699
1	BlinkStart	1006348935
1	BlinkEnd	1006357642
1	NoFeedLowProb	1006357722
4	BlinkStart	1006357977
4	BlinkEnd	1006579217
4	Feed	1006579297
1	BlinkStart	1006579506
1	BlinkEnd	1006607628
1	NoFeedLowProb	1006607708
4	BlinkStart	1006607946
4	BlinkEnd	1006611234
4	Feed	1006611314
1	BlinkStart	1006611522
1	BlinkEnd	1006650137
1	NoFeedLowProb	1006650217
6,4	BlinkStart	1006650465
6,4	BlinkEnd	1006679547
4	Feed	1006679627
1	BlinkStart	1006679851
1	BlinkEnd	1006691102
1	NoFeedLowProb	1006691182
6,4	BlinkStart	1006691430
6,4	BlinkEnd	1006782612
4	Feed	1006782692
1	BlinkStart	1006782902
1	BlinkEnd	1006809479
1	NoFeedLowProb	1006809559
6,4	BlinkStart	1006809796
6,4	BlinkEnd	1007101042
4	Feed	1007101122
1	BlinkStart	1007101328
1	BlinkEnd	1007117158
1	NoFeedLowProb	1007117238
6,4	BlinkStart	1007117498
6,4	BlinkEnd	1007131120
4	Feed	1007131201
1	BlinkStart	1007131411
1	BlinkEnd	1007140947
1	NoFeedLowProb	1007141027
6,4	BlinkStart	1007141243
6,4	BlinkEnd	1007157724
4	Feed	1007157804
1	BlinkStart	1007158023
1	BlinkEnd	1007166619
1	NoFeedLowProb	1007166699
6,4	BlinkStart	1007166946
6,4	BlinkEnd	1007184994
4	Feed	1007185075
1	BlinkStart	1007185282
1	BlinkEnd	1007196093
1	NoFeedLowProb	1007196173
5	BlinkStart	1007196398
5	BlinkEnd	1007474420
5	NoFeedLowProb	1007474500
8	BlinkStart	1007474732
8	BlinkEnd	1007479027
8	Feed	1007479107
5	BlinkStart	1007479317
5	BlinkEnd	1007515051
