Ver1.3	1004587627	StartFile	5/24/2020	4:48:03 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\052420\SoundData.txt	1004587627
1004918540	Triggered	1,	 Modulated Tone	25	2	1004918540
1004937924	Triggered	4,	 NoSound	25	2	1004937924
1004959380	Triggered	1,	 Modulated Tone	25	2	1004959380
1004992934	Triggered	4,	 NoSound	25	2	1004992934
1005008240	Triggered	1,	 Modulated Tone	25	2	1005008240
1005013521	Triggered	6,	 NoSound	25	2	1005013521
1005027157	Triggered	1,	 Modulated Tone	25	2	1005027157
1005030631	Triggered	4,	 NoSound	25	2	1005030631
1005045002	Triggered	1,	 Modulated Tone	25	2	1005045002
1005048077	Triggered	4,	 NoSound	25	2	1005048077
1005061517	Triggered	1,	 Modulated Tone	25	2	1005061517
1005064520	Triggered	4,	 NoSound	25	2	1005064520
1005075950	Triggered	1,	 Modulated Tone	25	2	1005075950
1005078958	Triggered	4,	 NoSound	25	2	1005078958
1005094133	Triggered	1,	 Modulated Tone	25	2	1005094133
1005098877	Triggered	5,	 PureTone-5kHz	25	2	1005098877
1005102887	Triggered	8,	 NoSound	25	2	1005102887
1005113047	Triggered	5,	 PureTone-5kHz	25	2	1005113047
1005116991	Triggered	2,	 NoSound	25	2	1005116991
1005124813	Triggered	5,	 PureTone-5kHz	25	2	1005124813
1005132297	Triggered	1,	 Modulated Tone	25	2	1005132297
1005136709	Triggered	6,	 NoSound	25	2	1005136709
1005151681	Triggered	1,	 Modulated Tone	25	2	1005151681
1005155424	Triggered	6,	 NoSound	25	2	1005155424
1005171533	Triggered	1,	 Modulated Tone	25	2	1005171533
1005175075	Triggered	6,	 NoSound	25	2	1005175075
1005194325	Triggered	1,	 Modulated Tone	25	2	1005194325
1005197601	Triggered	4,	 NoSound	25	2	1005197601
1005207225	Triggered	1,	 Modulated Tone	25	2	1005207225
1005209899	Triggered	4,	 NoSound	25	2	1005209899
1005223601	Triggered	1,	 Modulated Tone	25	2	1005223601
1005227478	Triggered	4,	 NoSound	25	2	1005227478
1005236502	Triggered	1,	 Modulated Tone	25	2	1005236502
1005239911	Triggered	4,	 NoSound	25	2	1005239911
1005249069	Triggered	1,	 Modulated Tone	25	2	1005249069
1005252148	Triggered	4,	 NoSound	25	2	1005252148
1005263304	Triggered	1,	 Modulated Tone	25	2	1005263304
1005266245	Triggered	4,	 NoSound	25	2	1005266245
1005277743	Triggered	1,	 Modulated Tone	25	2	1005277743
1005286166	Triggered	5,	 PureTone-5kHz	25	2	1005286166
1005289907	Triggered	2,	 NoSound	25	2	1005289907
1005304211	Triggered	5,	 PureTone-5kHz	25	2	1005304211
1005307621	Triggered	2,	 NoSound	25	2	1005307621
1005326069	Triggered	5,	 PureTone-5kHz	25	2	1005326069
1005329811	Triggered	8,	 NoSound	25	2	1005329811
1005337633	Triggered	5,	 PureTone-5kHz	25	2	1005337633
1005343848	Triggered	1,	 Modulated Tone	25	2	1005343848
1005347659	Triggered	6,	 NoSound	25	2	1005347659
1005354208	Triggered	1,	 Modulated Tone	25	2	1005354208
1005390436	Triggered	6,	 NoSound	25	2	1005390436
1005395317	Triggered	1,	 Modulated Tone	25	2	1005395317
1005400663	Triggered	1,	 Modulated Tone	25	2	1005400663
1005408483	Triggered	5,	 PureTone-5kHz	25	2	1005408483
1005412762	Triggered	6,	 NoSound	25	2	1005412762
1005417240	Triggered	1,	 Modulated Tone	25	2	1005417240
1005420447	Triggered	4,	 NoSound	25	2	1005420447
1005431343	Triggered	1,	 Modulated Tone	25	2	1005431343
1005434485	Triggered	4,	 NoSound	25	2	1005434485
1005442238	Triggered	1,	 Modulated Tone	25	2	1005442238
1005445647	Triggered	4,	 NoSound	25	2	1005445647
1005453266	Triggered	1,	 Modulated Tone	25	2	1005453266
1005457678	Triggered	6,	 NoSound	25	2	1005457678
1005465164	Triggered	1,	 Modulated Tone	25	2	1005465164
1005468507	Triggered	4,	 NoSound	25	2	1005468507
1005476326	Triggered	1,	 Modulated Tone	25	2	1005476326
1005479870	Triggered	6,	 NoSound	25	2	1005479870
1005486554	Triggered	1,	 Modulated Tone	25	2	1005486554
1005491500	Triggered	5,	 PureTone-5kHz	25	2	1005491500
1005495243	Triggered	8,	 NoSound	25	2	1005495243
1005505536	Triggered	5,	 PureTone-5kHz	25	2	1005505536
1005509212	Triggered	8,	 NoSound	25	2	1005509212
1005519840	Triggered	5,	 PureTone-5kHz	25	2	1005519840
1005526992	Triggered	1,	 Modulated Tone	25	2	1005526992
1005529800	Triggered	4,	 NoSound	25	2	1005529800
1005544036	Triggered	1,	 Modulated Tone	25	2	1005544036
1005546643	Triggered	4,	 NoSound	25	2	1005546643
1005557872	Triggered	1,	 Modulated Tone	25	2	1005557872
1005560085	Triggered	4,	 NoSound	25	2	1005560085
1005571775	Triggered	1,	 Modulated Tone	25	2	1005571775
1005574583	Triggered	4,	 NoSound	25	2	1005574583
1005588285	Triggered	1,	 Modulated Tone	25	2	1005588285
1005592362	Triggered	4,	 NoSound	25	2	1005592362
1005605797	Triggered	1,	 Modulated Tone	25	2	1005605797
1005608405	Triggered	4,	 NoSound	25	2	1005608405
1005620370	Triggered	1,	 Modulated Tone	25	2	1005620370
1005623377	Triggered	4,	 NoSound	25	2	1005623377
1005635408	Triggered	1,	 Modulated Tone	25	2	1005635408
1005638616	Triggered	4,	 NoSound	25	2	1005638616
1005650313	Triggered	1,	 Modulated Tone	25	2	1005650313
1005653455	Triggered	4,	 NoSound	25	2	1005653455
1005665753	Triggered	1,	 Modulated Tone	25	2	1005665753
1005672170	Triggered	5,	 PureTone-5kHz	25	2	1005672170
1005675312	Triggered	8,	 NoSound	25	2	1005675312
1005689148	Triggered	5,	 PureTone-5kHz	25	2	1005689148
1005692290	Triggered	8,	 NoSound	25	2	1005692290
1005704655	Triggered	5,	 PureTone-5kHz	25	2	1005704655
1005713344	Triggered	1,	 Modulated Tone	25	2	1005713344
1005717090	Triggered	4,	 NoSound	25	2	1005717090
1005723772	Triggered	1,	 Modulated Tone	25	2	1005723772
1005758863	Triggered	4,	 NoSound	25	2	1005758863
1005765013	Triggered	1,	 Modulated Tone	25	2	1005765013
1005801842	Triggered	4,	 NoSound	25	2	1005801842
1005811333	Triggered	1,	 Modulated Tone	25	2	1005811333
1005826172	Triggered	6,	 NoSound	25	2	1005826172
1005842013	Triggered	1,	 Modulated Tone	25	2	1005842013
1005850368	Triggered	5,	 PureTone-5kHz	25	2	1005850368
1005906849	Triggered	6,	 NoSound	25	2	1005906849
1005926700	Triggered	1,	 Modulated Tone	25	2	1005926700
1005930110	Triggered	4,	 NoSound	25	2	1005930110
1005946953	Triggered	1,	 Modulated Tone	25	2	1005946953
1005958115	Triggered	5,	 PureTone-5kHz	25	2	1005958115
1005985988	Triggered	6,	 NoSound	25	2	1005985988
1005997351	Triggered	1,	 Modulated Tone	25	2	1005997351
1006002297	Triggered	5,	 PureTone-5kHz	25	2	1006002297
1006005640	Triggered	8,	 NoSound	25	2	1006005640
1006021949	Triggered	5,	 PureTone-5kHz	25	2	1006021949
1006025089	Triggered	8,	 NoSound	25	2	1006025089
1006042335	Triggered	5,	 PureTone-5kHz	25	2	1006042335
1006045343	Triggered	8,	 NoSound	25	2	1006045343
1006081838	Triggered	5,	 PureTone-5kHz	25	2	1006081838
1006085046	Triggered	8,	 NoSound	25	2	1006085046
1006106104	Triggered	5,	 PureTone-5kHz	25	2	1006106104
1006110781	Triggered	5,	 PureTone-5kHz	25	2	1006110781
1006116194	Triggered	1,	 Modulated Tone	25	2	1006116194
1006119608	Triggered	4,	 NoSound	25	2	1006119608
