Ver1.2	325812179	StartFile	3/17/2020	1:04:27 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\031720\SoundData.txt	325812179
326850633	Triggered	8	 NoSound	50	2	326850633
326871949	Triggered	1	 Modulated Tone	25	2	326871949
326875426	Triggered	5	 Modulated Tone	25	2	326875426
326878365	Triggered	2	 NoSound	50	2	326878365
326886923	Triggered	5	 Modulated Tone	25	2	326886923
326889868	Triggered	2	 NoSound	50	2	326889868
326895216	Triggered	5	 Modulated Tone	25	2	326895216
326898418	Triggered	8	 NoSound	50	2	326898418
326903967	Triggered	2	 NoSound	50	2	326903967
326914061	Triggered	5	 Modulated Tone	25	2	326914061
326917266	Triggered	8	 NoSound	50	2	326917266
326937319	Triggered	5	 Modulated Tone	25	2	326937319
326940798	Triggered	8	 NoSound	50	2	326940798
326960585	Triggered	5	 Modulated Tone	25	2	326960585
326963654	Triggered	8	 NoSound	50	2	326963654
326980232	Triggered	5	 Modulated Tone	25	2	326980232
326983920	Triggered	1	 Modulated Tone	25	2	326983920
326987048	Triggered	6	 NoSound	50	2	326987048
326996675	Triggered	1	 Modulated Tone	25	2	326996675
327000022	Triggered	6	 NoSound	50	2	327000022
327010978	Triggered	1	 Modulated Tone	25	2	327010978
327014721	Triggered	6	 NoSound	50	2	327014721
327020941	Triggered	1	 Modulated Tone	25	2	327020941
327024548	Triggered	4	 NoSound	50	2	327024548
327037985	Triggered	1	 Modulated Tone	25	2	327037985
327041329	Triggered	4	 NoSound	50	2	327041329
327058174	Triggered	1	 Modulated Tone	25	2	327058174
327061648	Triggered	4	 NoSound	50	2	327061648
327076949	Triggered	1	 Modulated Tone	25	2	327076949
327080366	Triggered	4	 NoSound	50	2	327080366
327092926	Triggered	1	 Modulated Tone	25	2	327092926
327096202	Triggered	4	 NoSound	50	2	327096202
327110974	Triggered	1	 Modulated Tone	25	2	327110974
327114247	Triggered	4	 NoSound	50	2	327114247
327128151	Triggered	1	 Modulated Tone	25	2	327128151
327131499	Triggered	4	 NoSound	50	2	327131499
327145996	Triggered	1	 Modulated Tone	25	2	327145996
327149279	Triggered	4	 NoSound	50	2	327149279
327164043	Triggered	1	 Modulated Tone	25	2	327164043
327167186	Triggered	4	 NoSound	50	2	327167186
327179757	Triggered	1	 Modulated Tone	25	2	327179757
327188842	Triggered	1	 Modulated Tone	25	2	327188842
327225004	Triggered	5	 Modulated Tone	25	2	327225004
327228347	Triggered	8	 NoSound	50	2	327228347
327252874	Triggered	5	 Modulated Tone	25	2	327252874
327255949	Triggered	8	 NoSound	50	2	327255949
327278075	Triggered	1	 Modulated Tone	25	2	327278075
327282758	Triggered	5	 Modulated Tone	25	2	327282758
327285968	Triggered	8	 NoSound	50	2	327285968
327308760	Triggered	5	 Modulated Tone	25	2	327308760
327313967	Triggered	2	 NoSound	50	2	327313967
327324462	Triggered	1	 Modulated Tone	25	2	327324462
327328275	Triggered	5	 Modulated Tone	25	2	327328275
327331012	Triggered	8	 NoSound	50	2	327331012
327347590	Triggered	5	 Modulated Tone	25	2	327347590
327350930	Triggered	8	 NoSound	50	2	327350930
327375995	Triggered	1	 Modulated Tone	25	2	327375995
327384618	Triggered	8	 NoSound	50	2	327384618
327425391	Triggered	1	 Modulated Tone	25	2	327425391
327429336	Triggered	5	 Modulated Tone	25	2	327429336
327432477	Triggered	2	 NoSound	50	2	327432477
327444715	Triggered	5	 Modulated Tone	25	2	327444715
327448057	Triggered	2	 NoSound	50	2	327448057
327454269	Triggered	5	 Modulated Tone	25	2	327454269
327458344	Triggered	2	 NoSound	50	2	327458344
327463958	Triggered	4	 NoSound	50	2	327463958
327475662	Triggered	6	 NoSound	50	2	327475662
327497315	Triggered	1	 Modulated Tone	25	2	327497315
327572374	Triggered	5	 Modulated Tone	25	2	327572374
327577187	Triggered	8	 NoSound	50	2	327577187
327601585	Triggered	5	 Modulated Tone	25	2	327601585
327605799	Triggered	8	 NoSound	50	2	327605799
327625312	Triggered	5	 Modulated Tone	25	2	327625312
327629595	Triggered	8	 NoSound	50	2	327629595
327653794	Triggered	5	 Modulated Tone	25	2	327653794
327659404	Triggered	1	 Modulated Tone	25	2	327659404
327663347	Triggered	4	 NoSound	50	2	327663347
327672435	Triggered	1	 Modulated Tone	25	2	327672435
327675578	Triggered	4	 NoSound	50	2	327675578
327684603	Triggered	1	 Modulated Tone	25	2	327684603
327689413	Triggered	4	 NoSound	50	2	327689413
327700977	Triggered	1	 Modulated Tone	25	2	327700977
327704986	Triggered	4	 NoSound	50	2	327704986
327715013	Triggered	1	 Modulated Tone	25	2	327715013
327719024	Triggered	4	 NoSound	50	2	327719024
327729252	Triggered	1	 Modulated Tone	25	2	327729252
327733405	Triggered	4	 NoSound	50	2	327733405
327741815	Triggered	1	 Modulated Tone	25	2	327741815
327745830	Triggered	6	 NoSound	50	2	327745830
327764075	Triggered	1	 Modulated Tone	25	2	327764075
327768619	Triggered	6	 NoSound	50	2	327768619
327774969	Triggered	1	 Modulated Tone	25	2	327774969
327780056	Triggered	6	 NoSound	50	2	327780056
327788006	Triggered	1	 Modulated Tone	25	2	327788006
327792753	Triggered	4	 NoSound	50	2	327792753
327812551	Triggered	1	 Modulated Tone	25	2	327812551
327818082	Triggered	4	 NoSound	50	2	327818082
327830116	Triggered	1	 Modulated Tone	25	2	327830116
327835332	Triggered	4	 NoSound	50	2	327835332
327844618	Triggered	1	 Modulated Tone	25	2	327844618
