Ver1.2	1844775418	StartFile	3/7/2020	11:07:08 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\030720\SoundData.txt	1844775418
1845145648	Triggered	5	 Modulated Tone	25	2	1845145648
1845160811	Triggered	8	 NoSound	50	2	1845160811
1845173506	Triggered	5	 Modulated Tone	25	2	1845173506
1845199557	Triggered	8	 NoSound	50	2	1845199557
1845208763	Triggered	6	 NoSound	50	2	1845208763
1845222780	Triggered	4	 NoSound	50	2	1845222780
1845232527	Triggered	3	 NoSound	50	2	1845232527
1845234213	Triggered	2	 NoSound	50	2	1845234213
1845242034	Triggered	5	 Modulated Tone	25	2	1845242034
1845247748	Triggered	8	 NoSound	50	2	1845247748
1845258400	Triggered	5	 Modulated Tone	25	2	1845258400
1845269774	Triggered	2	 NoSound	50	2	1845269774
1845280119	Triggered	5	 Modulated Tone	25	2	1845280119
1845303224	Triggered	2	 NoSound	50	2	1845303224
1845313932	Triggered	5	 Modulated Tone	25	2	1845313932
1845323438	Triggered	2	 NoSound	50	2	1845323438
1845331263	Triggered	3	 NoSound	50	2	1845331263
1845335713	Triggered	4	 NoSound	50	2	1845335713
1845341247	Triggered	5	 Modulated Tone	25	2	1845341247
1845351354	Triggered	2	 NoSound	50	2	1845351354
1845359296	Triggered	5	 Modulated Tone	25	2	1845359296
1845363870	Triggered	2	 NoSound	50	2	1845363870
1845373074	Triggered	5	 Modulated Tone	25	2	1845373074
1845377106	Triggered	2	 NoSound	50	2	1845377106
1845389078	Triggered	5	 Modulated Tone	25	2	1845389078
1845393350	Triggered	2	 NoSound	50	2	1845393350
1845402315	Triggered	5	 Modulated Tone	25	2	1845402315
1845406888	Triggered	2	 NoSound	50	2	1845406888
1845414889	Triggered	5	 Modulated Tone	25	2	1845414889
1845419887	Triggered	2	 NoSound	50	2	1845419887
1845429637	Triggered	5	 Modulated Tone	25	2	1845429637
1845438175	Triggered	1	 Modulated Tone	25	2	1845438175
1845442447	Triggered	6	 NoSound	50	2	1845442447
1845458751	Triggered	1	 Modulated Tone	25	2	1845458751
1845462963	Triggered	6	 NoSound	50	2	1845462963
1845473310	Triggered	1	 Modulated Tone	25	2	1845473310
1845477583	Triggered	6	 NoSound	50	2	1845477583
1845487574	Triggered	1	 Modulated Tone	25	2	1845487574
1845491180	Triggered	4	 NoSound	50	2	1845491180
1845508447	Triggered	1	 Modulated Tone	25	2	1845508447
1845512418	Triggered	6	 NoSound	50	2	1845512418
1845521143	Triggered	1	 Modulated Tone	25	2	1845521143
1845524993	Triggered	4	 NoSound	50	2	1845524993
1845539853	Triggered	1	 Modulated Tone	25	2	1845539853
1845542983	Triggered	4	 NoSound	50	2	1845542983
1845557729	Triggered	1	 Modulated Tone	25	2	1845557729
1845561032	Triggered	4	 NoSound	50	2	1845561032
1845576194	Triggered	1	 Modulated Tone	25	2	1845576194
1845579323	Triggered	4	 NoSound	50	2	1845579323
1845593702	Triggered	1	 Modulated Tone	25	2	1845593702
1845600153	Triggered	4	 NoSound	50	2	1845600153
1845611933	Triggered	1	 Modulated Tone	25	2	1845611933
1845615062	Triggered	4	 NoSound	50	2	1845615062
1845627215	Triggered	1	 Modulated Tone	25	2	1845627215
1845630523	Triggered	4	 NoSound	50	2	1845630523
1845644243	Triggered	1	 Modulated Tone	25	2	1845644243
1845683832	Triggered	5	 Modulated Tone	25	2	1845683832
1845686899	Triggered	8	 NoSound	50	2	1845686899
1845702125	Triggered	5	 Modulated Tone	25	2	1845702125
1845705129	Triggered	8	 NoSound	50	2	1845705129
1845721437	Triggered	5	 Modulated Tone	25	2	1845721437
1845724203	Triggered	8	 NoSound	50	2	1845724203
1845741891	Triggered	5	 Modulated Tone	25	2	1845741891
1845745441	Triggered	2	 NoSound	50	2	1845745441
1845752059	Triggered	5	 Modulated Tone	25	2	1845752059
1845755187	Triggered	8	 NoSound	50	2	1845755187
1845770649	Triggered	5	 Modulated Tone	25	2	1845770649
1845773478	Triggered	8	 NoSound	50	2	1845773478
1845788820	Triggered	5	 Modulated Tone	25	2	1845788820
1845792189	Triggered	2	 NoSound	50	2	1845792189
1845800011	Triggered	5	 Modulated Tone	25	2	1845800011
1845814451	Triggered	6	 NoSound	50	2	1845814451
1845821430	Triggered	2	 NoSound	50	2	1845821430
1845830038	Triggered	5	 Modulated Tone	25	2	1845830038
1845833523	Triggered	2	 NoSound	50	2	1845833523
1845844294	Triggered	5	 Modulated Tone	25	2	1845844294
1845847185	Triggered	8	 NoSound	50	2	1845847185
1845864628	Triggered	5	 Modulated Tone	25	2	1845864628
1845867578	Triggered	8	 NoSound	50	2	1845867578
1845882739	Triggered	5	 Modulated Tone	25	2	1845882739
1845885687	Triggered	8	 NoSound	50	2	1845885687
1845903136	Triggered	5	 Modulated Tone	25	2	1845903136
1845924073	Triggered	1	 Modulated Tone	25	2	1845924073
1845927382	Triggered	6	 NoSound	50	2	1845927382
1845937009	Triggered	1	 Modulated Tone	25	2	1845937009
1845940859	Triggered	6	 NoSound	50	2	1845940859
1845948741	Triggered	1	 Modulated Tone	25	2	1845948741
1845952895	Triggered	6	 NoSound	50	2	1845952895
1845966370	Triggered	1	 Modulated Tone	25	2	1845966370
1845969806	Triggered	4	 NoSound	50	2	1845969806
1845984780	Triggered	1	 Modulated Tone	25	2	1845984780
1846026838	Triggered	4	 NoSound	50	2	1846026838
1846056085	Triggered	1	 Modulated Tone	25	2	1846056085
1846060228	Triggered	4	 NoSound	50	2	1846060228
1846075510	Triggered	1	 Modulated Tone	25	2	1846075510
1846078999	Triggered	4	 NoSound	50	2	1846078999
1846097532	Triggered	1	 Modulated Tone	25	2	1846097532
1846101080	Triggered	4	 NoSound	50	2	1846101080
1846119852	Triggered	1	 Modulated Tone	25	2	1846119852
1846124544	Triggered	4	 NoSound	50	2	1846124544
1846139707	Triggered	1	 Modulated Tone	25	2	1846139707
1846143979	Triggered	4	 NoSound	50	2	1846143979
1846157939	Triggered	1	 Modulated Tone	25	2	1846157939
1846161848	Triggered	4	 NoSound	50	2	1846161848
1846178033	Triggered	1	 Modulated Tone	25	2	1846178033
1846183631	Triggered	4	 NoSound	50	2	1846183631
1846197650	Triggered	1	 Modulated Tone	25	2	1846197650
1846243734	Triggered	5	 Modulated Tone	25	2	1846243734
1846246381	Triggered	8	 NoSound	50	2	1846246381
1846261662	Triggered	5	 Modulated Tone	25	2	1846261662
1846264612	Triggered	8	 NoSound	50	2	1846264612
1846279237	Triggered	5	 Modulated Tone	25	2	1846279237
1846282059	Triggered	8	 NoSound	50	2	1846282059
1846301139	Triggered	5	 Modulated Tone	25	2	1846301139
1846304320	Triggered	8	 NoSound	50	2	1846304320
1846322671	Triggered	5	 Modulated Tone	25	2	1846322671
1846325799	Triggered	8	 NoSound	50	2	1846325799
1846343490	Triggered	5	 Modulated Tone	25	2	1846343490
1846346677	Triggered	8	 NoSound	50	2	1846346677
1846370264	Triggered	5	 Modulated Tone	25	2	1846370264
1846373692	Triggered	2	 NoSound	50	2	1846373692
1846383919	Triggered	5	 Modulated Tone	25	2	1846383919
1846403358	Triggered	2	 NoSound	50	2	1846403358
1846411541	Triggered	5	 Modulated Tone	25	2	1846411541
1846416950	Triggered	2	 NoSound	50	2	1846416950
1846425735	Triggered	5	 Modulated Tone	25	2	1846425735
1846438009	Triggered	8	 NoSound	50	2	1846438009
1846454433	Triggered	5	 Modulated Tone	25	2	1846454433
1846458947	Triggered	1	 Modulated Tone	25	2	1846458947
1846474711	Triggered	2	 NoSound	50	2	1846474711
1846483374	Triggered	5	 Modulated Tone	25	2	1846483374
1846486863	Triggered	8	 NoSound	50	2	1846486863
1846506900	Triggered	5	 Modulated Tone	25	2	1846506900
1846530663	Triggered	1	 Modulated Tone	25	2	1846530663
1846533430	Triggered	4	 NoSound	50	2	1846533430
1846544081	Triggered	1	 Modulated Tone	25	2	1846544081
1846547511	Triggered	4	 NoSound	50	2	1846547511
1846559663	Triggered	1	 Modulated Tone	25	2	1846559663
1846564116	Triggered	4	 NoSound	50	2	1846564116
1846577352	Triggered	1	 Modulated Tone	25	2	1846577352
1846581925	Triggered	4	 NoSound	50	2	1846581925
1846593778	Triggered	1	 Modulated Tone	25	2	1846593778
1846606173	Triggered	4	 NoSound	50	2	1846606173
1846615559	Triggered	1	 Modulated Tone	25	2	1846615559
1846623800	Triggered	4	 NoSound	50	2	1846623800
1846635293	Triggered	1	 Modulated Tone	25	2	1846635293
1847116137	Triggered	6	 NoSound	50	2	1847116137
1847125945	Triggered	1	 Modulated Tone	25	2	1847125945
1847132143	Triggered	6	 NoSound	50	2	1847132143
1847139543	Triggered	4	 NoSound	50	2	1847139543
1847144536	Triggered	3	 NoSound	50	2	1847144536
1847147664	Triggered	2	 NoSound	50	2	1847147664
1847156394	Triggered	1	 Modulated Tone	25	2	1847156394
1847161626	Triggered	6	 NoSound	50	2	1847161626
1847169625	Triggered	1	 Modulated Tone	25	2	1847169625
1847173416	Triggered	4	 NoSound	50	2	1847173416
1847184066	Triggered	1	 Modulated Tone	25	2	1847184066
1847189841	Triggered	4	 NoSound	50	2	1847189841
1847201874	Triggered	1	 Modulated Tone	25	2	1847201874
1847210297	Triggered	4	 NoSound	50	2	1847210297
1847220585	Triggered	1	 Modulated Tone	25	2	1847220585
1847248568	Triggered	5	 Modulated Tone	25	2	1847248568
1847251511	Triggered	8	 NoSound	50	2	1847251511
1847258670	Triggered	5	 Modulated Tone	25	2	1847258670
1847262460	Triggered	8	 NoSound	50	2	1847262460
1847269379	Triggered	5	 Modulated Tone	25	2	1847269379
1847279969	Triggered	8	 NoSound	50	2	1847279969
1847298199	Triggered	4	 NoSound	50	2	1847298199
1847309089	Triggered	5	 Modulated Tone	25	2	1847309089
1847314023	Triggered	2	 NoSound	50	2	1847314023
1847349219	Triggered	5	 Modulated Tone	25	2	1847349219
1847354393	Triggered	2	 NoSound	50	2	1847354393
1847366306	Triggered	5	 Modulated Tone	25	2	1847366306
1847370221	Triggered	2	 NoSound	50	2	1847370221
1847379785	Triggered	5	 Modulated Tone	25	2	1847379785
1847397171	Triggered	2	 NoSound	50	2	1847397171
1847408242	Triggered	6	 NoSound	50	2	1847408242
1847415343	Triggered	1	 Modulated Tone	25	2	1847415343
1847439468	Triggered	5	 Modulated Tone	25	2	1847439468
1847442717	Triggered	2	 NoSound	50	2	1847442717
1847452539	Triggered	5	 Modulated Tone	25	2	1847452539
1847460775	Triggered	2	 NoSound	50	2	1847460775
1847471295	Triggered	5	 Modulated Tone	25	2	1847471295
1847475327	Triggered	8	 NoSound	50	2	1847475327
1847483690	Triggered	5	 Modulated Tone	25	2	1847483690
1847488985	Triggered	2	 NoSound	50	2	1847488985
1847499513	Triggered	5	 Modulated Tone	25	2	1847499513
1847506855	Triggered	2	 NoSound	50	2	1847506855
1847517081	Triggered	5	 Modulated Tone	25	2	1847517081
1847527490	Triggered	1	 Modulated Tone	25	2	1847527490
1847530920	Triggered	4	 NoSound	50	2	1847530920
