Ver1.3	71202974	StartFile	10/22/2020	11:50:34 AM	E:\BehavioralExperiments\Bobo\RawData\102220\SoundData.txt	71202974
72651484	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	72651484
72667011	Triggered	8,52,53,54,55,56,	 NoSound	40	2	72667011
72667212	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	72667212
72713455	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	72713455
72724826	Triggered	2,37,38,39,40,41,	 NoSound	40	2	72724826
72725027	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	72725027
72776391	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	72776391
72813210	Triggered	8,52,53,54,55,56,	 NoSound	40	2	72813210
72813412	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	72813412
72859298	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	72859298
72870248	Triggered	8,52,53,54,55,56,	 NoSound	40	2	72870248
72870449	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	72870449
73243937	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73243937
73244152	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	73244152
73294296	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73294296
73294498	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73294498
73359757	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73359757
73359960	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	73359960
73378226	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73378226
73421065	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73421065
73421265	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	73421265
73444770	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73444770
73867676	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73867676
73867878	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	73867878
73885905	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73885905
73912560	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73912560
73912762	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	73912762
73938190	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73938190
73993180	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73993180
73993394	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	73993394
74006176	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	74006176
74006380	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	74006380
74030724	Triggered	6,47,48,49,50,51,	 NoSound	40	2	74030724
74030924	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	74030924
74073502	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	74073502
74073705	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	74073705
74085294	Triggered	4,42,43,44,45,46,	 NoSound	40	2	74085294
74085495	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	74085495
74176451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	74176451
74176654	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	74176654
