Sunday, April 19, 2020	8:03:43 PM	Game1.txt	270664332
cued	now	270671568
9	BlinkStart	270671648
9	BlinkEnd	270798088
0	NoFeedLowProb	270798168
1	BlinkStart	270798398
1	BlinkEnd	270804891
1	NoFeedLowProb	270804971
4	BlinkStart	270805201
4	BlinkEnd	270809571
4	Feed	270809651
1	BlinkStart	270809881
1	BlinkEnd	270819723
1	NoFeedLowProb	270819803
4	BlinkStart	270820033
4	BlinkEnd	270828213
4	Feed	270828293
1	BlinkStart	270828523
1	BlinkEnd	270836038
1	NoFeedLowProb	270836118
4	BlinkStart	270836350
4	BlinkEnd	270841514
4	Feed	270841594
1	BlinkStart	270841824
1	BlinkEnd	270849535
1	NoFeedLowProb	270849615
46	BlinkStart	270849845
46	BlinkEnd	270867190
6	Feed	270867270
1	BlinkStart	270867501
1	BlinkEnd	270880354
1	NoFeedLowProb	270880434
46	BlinkStart	270880665
46	BlinkEnd	270883895
6	Feed	270883975
1	BlinkStart	270884205
1	BlinkEnd	270893387
1	NoFeedLowProb	270893467
46	BlinkStart	270893697
46	BlinkEnd	270896725
6	Feed	270896805
1	BlinkStart	270897035
1	BlinkEnd	270905014
1	NoFeedLowProb	270905094
46	BlinkStart	270905324
46	BlinkEnd	270909160
6	Feed	270909240
1	BlinkStart	270909470
1	BlinkEnd	270935298
1	NoFeedLowProb	270935379
46	BlinkStart	270935609
46	BlinkEnd	270938575
6	Feed	270938656
1	BlinkStart	270938886
1	BlinkEnd	270948930
1	NoFeedLowProb	270949011
46	BlinkStart	270949242
46	BlinkEnd	270952872
6	Feed	270952952
1	BlinkStart	270953183
1	BlinkEnd	270961497
1	NoFeedLowProb	270961577
5	BlinkStart	270961808
5	BlinkEnd	270964975
5	NoFeedLowProb	270965055
8	BlinkStart	270965286
8	BlinkEnd	270968313
8	Feed	270968393
5	BlinkStart	270968623
5	BlinkEnd	270977269
5	NoFeedLowProb	270977349
8	BlinkStart	270977580
8	BlinkEnd	270981141
8	Feed	270981221
5	BlinkStart	270981451
5	BlinkEnd	270988840
5	NoFeedLowProb	270988920
8	BlinkStart	270989151
8	BlinkEnd	270999261
8	Feed	270999341
5	BlinkStart	270999572
5	BlinkEnd	271006883
5	NoFeedLowProb	271006963
82	BlinkStart	271007193
82	BlinkEnd	271010147
2	Feed	271010227
5	BlinkStart	271010458
5	BlinkEnd	271020920
5	NoFeedLowProb	271021000
82	BlinkStart	271021230
82	BlinkEnd	271024858
2	Feed	271024938
5	BlinkStart	271025168
5	BlinkEnd	271035421
5	NoFeedLowProb	271035501
82	BlinkStart	271035731
82	BlinkEnd	271038893
2	Feed	271038974
5	BlinkStart	271039204
5	BlinkEnd	271050461
5	NoFeedLowProb	271050541
82	BlinkStart	271050771
82	BlinkEnd	271054335
2	Feed	271054415
5	BlinkStart	271054645
5	BlinkEnd	271063967
5	NoFeedLowProb	271064047
82	BlinkStart	271064277
82	BlinkEnd	271066838
2	Feed	271066918
5	BlinkStart	271067148
5	BlinkEnd	271078931
5	NoFeedLowProb	271079011
82	BlinkStart	271079241
82	BlinkEnd	271082072
2	Feed	271082152
5	BlinkStart	271082383
5	BlinkEnd	271097787
5	NoFeedLowProb	271097867
1	BlinkStart	271098098
1	BlinkEnd	271101657
1	NoFeedLowProb	271101737
6	BlinkStart	271101967
6	BlinkEnd	271104673
6	Feed	271104753
1	BlinkStart	271104984
1	BlinkEnd	271115890
1	NoFeedLowProb	271115970
6	BlinkStart	271116200
6	BlinkEnd	271127057
6	Feed	271127137
1	BlinkStart	271127368
1	BlinkEnd	271140026
1	NoFeedLowProb	271140107
6	BlinkStart	271140337
6	BlinkEnd	271143368
6	Feed	271143448
1	BlinkStart	271143679
1	BlinkEnd	271154261
1	NoFeedLowProb	271154341
46	BlinkStart	271154571
46	BlinkEnd	271158077
6	Feed	271158157
1	BlinkStart	271158387
1	BlinkEnd	271186817
1	NoFeedLowProb	271186897
46	BlinkStart	271187127
46	BlinkEnd	271189951
6	Feed	271190031
1	BlinkStart	271190262
1	BlinkEnd	271202798
1	NoFeedLowProb	271202878
46	BlinkStart	271203109
46	BlinkEnd	271206396
6	Feed	271206476
1	BlinkStart	271206707
1	BlinkEnd	271217758
1	NoFeedLowProb	271217838
46	BlinkStart	271218068
46	BlinkEnd	271221106
6	Feed	271221186
1	BlinkStart	271221416
1	BlinkEnd	271234674
1	NoFeedLowProb	271234755
46	BlinkStart	271234985
46	BlinkEnd	271238757
6	Feed	271238837
1	BlinkStart	271239068
1	BlinkEnd	271249780
1	NoFeedLowProb	271249860
46	BlinkStart	271250091
46	BlinkEnd	271253388
6	Feed	271253469
1	BlinkStart	271253700
1	BlinkEnd	271264615
1	NoFeedLowProb	271264695
5	BlinkStart	271264925
5	BlinkEnd	271269966
5	NoFeedLowProb	271270047
8	BlinkStart	271270277
8	BlinkEnd	271273102
8	Feed	271273182
5	BlinkStart	271273413
5	BlinkEnd	271284400
5	NoFeedLowProb	271284480
8	BlinkStart	271284711
8	BlinkEnd	271287412
8	Feed	271287492
5	BlinkStart	271287723
5	BlinkEnd	271301719
5	NoFeedLowProb	271301799
8	BlinkStart	271302030
8	BlinkEnd	271304796
8	Feed	271304876
5	BlinkStart	271305107
5	BlinkEnd	271318430
5	NoFeedLowProb	271318510
28	BlinkStart	271318741
28	BlinkEnd	271321569
8	Feed	271321649
5	BlinkStart	271321880
5	BlinkEnd	271333865
5	NoFeedLowProb	271333945
28	BlinkStart	271334176
28	BlinkEnd	271336807
8	Feed	271336887
5	BlinkStart	271337119
5	BlinkEnd	271346763
5	NoFeedLowProb	271346843
28	BlinkStart	271347073
28	BlinkEnd	271349774
8	Feed	271349854
5	BlinkStart	271350084
5	BlinkEnd	271361267
5	NoFeedLowProb	271361347
28	BlinkStart	271361578
28	BlinkEnd	271364537
8	Feed	271364617
5	BlinkStart	271364847
5	BlinkEnd	271375842
5	NoFeedLowProb	271375922
28	BlinkStart	271376152
28	BlinkEnd	271379184
8	Feed	271379264
5	BlinkStart	271379494
5	BlinkEnd	271389549
5	NoFeedLowProb	271389629
28	BlinkStart	271389859
28	BlinkEnd	271392955
8	Feed	271393035
5	BlinkStart	271393265
5	BlinkEnd	271404515
5	NoFeedLowProb	271404595
1	BlinkStart	271404826
1	BlinkEnd	271409124
1	NoFeedLowProb	271409204
6	BlinkStart	271409434
6	BlinkEnd	271412406
6	Feed	271412486
1	BlinkStart	271412716
1	BlinkEnd	271450037
1	NoFeedLowProb	271450117
6	BlinkStart	271450348
6	BlinkEnd	271453316
6	Feed	271453396
1	BlinkStart	271453627
1	BlinkEnd	271462399
1	NoFeedLowProb	271462480
6	BlinkStart	271462710
6	BlinkEnd	271527707
6	Feed	271527787
1	BlinkStart	271528018
1	BlinkEnd	271539195
1	NoFeedLowProb	271539275
46	BlinkStart	271539505
46	BlinkEnd	271544609
4	Feed	271544689
1	BlinkStart	271544920
1	BlinkEnd	271566404
1	NoFeedLowProb	271566484
46	BlinkStart	271566714
46	BlinkEnd	271569741
6	Feed	271569822
1	BlinkStart	271570052
1	BlinkEnd	271577173
1	NoFeedLowProb	271577254
46	BlinkStart	271577485
46	BlinkEnd	271585049
6	Feed	271585129
1	BlinkStart	271585359
1	BlinkEnd	271596546
1	NoFeedLowProb	271596626
46	BlinkStart	271596856
46	BlinkEnd	271600220
4	Feed	271600300
1	BlinkStart	271600531
1	BlinkEnd	271613735
1	NoFeedLowProb	271613816
46	BlinkStart	271614047
46	BlinkEnd	271617600
4	Feed	271617680
1	BlinkStart	271617910
1	BlinkEnd	271628434
1	NoFeedLowProb	271628514
46	BlinkStart	271628744
46	BlinkEnd	271631649
4	Feed	271631730
1	BlinkStart	271631960
1	BlinkEnd	271646140
1	NoFeedLowProb	271646220
5	BlinkStart	271646450
5	BlinkEnd	271650294
5	NoFeedLowProb	271650374
8	BlinkStart	271650604
8	BlinkEnd	271653094
8	Feed	271653174
5	BlinkStart	271653406
5	BlinkEnd	271664794
5	NoFeedLowProb	271664874
8	BlinkStart	271665105
8	BlinkEnd	271667530
8	Feed	271667610
5	BlinkStart	271667840
5	BlinkEnd	271679839
5	NoFeedLowProb	271679919
8	BlinkStart	271680150
8	BlinkEnd	271682907
8	Feed	271682987
5	BlinkStart	271683217
5	BlinkEnd	271694932
5	NoFeedLowProb	271695012
82	BlinkStart	271695244
82	BlinkEnd	271698275
8	Feed	271698355
5	BlinkStart	271698585
5	BlinkEnd	271709237
5	NoFeedLowProb	271709317
82	BlinkStart	271709548
82	BlinkEnd	271712323
8	Feed	271712403
5	BlinkStart	271712634
5	BlinkEnd	271724075
5	NoFeedLowProb	271724155
82	BlinkStart	271724387
82	BlinkEnd	271727495
8	Feed	271727575
5	BlinkStart	271727806
5	BlinkEnd	271738382
5	NoFeedLowProb	271738463
82	BlinkStart	271738694
82	BlinkEnd	271741665
8	Feed	271741745
5	BlinkStart	271741976
5	BlinkEnd	271753570
5	NoFeedLowProb	271753650
82	BlinkStart	271753881
82	BlinkEnd	271756838
8	Feed	271756919
5	BlinkStart	271757149
5	BlinkEnd	271774214
5	NoFeedLowProb	271774295
82	BlinkStart	271774525
82	BlinkEnd	271777551
8	Feed	271777631
5	BlinkStart	271777861
5	BlinkEnd	271788646
5	NoFeedLowProb	271788726
1	BlinkStart	271788956
1	BlinkEnd	271793733
1	NoFeedLowProb	271793813
4	BlinkStart	271794045
4	BlinkEnd	271797071
4	Feed	271797151
1	BlinkStart	271797381
1	BlinkEnd	271807166
1	NoFeedLowProb	271807246
4	BlinkStart	271807477
4	BlinkEnd	271863722
4	Feed	271863802
1	BlinkStart	271864032
1	BlinkEnd	271873670
1	NoFeedLowProb	271873750
4	BlinkStart	271873981
4	BlinkEnd	271894534
4	Feed	271894615
1	BlinkStart	271894845
1	BlinkEnd	271903418
1	NoFeedLowProb	271903498
46	BlinkStart	271903728
46	BlinkEnd	271906831
6	Feed	271906911
1	BlinkStart	271907141
1	BlinkEnd	271928362
1	NoFeedLowProb	271928442
46	BlinkStart	271928673
46	BlinkEnd	271931493
6	Feed	271931573
1	BlinkStart	271931803
1	BlinkEnd	271945059
1	NoFeedLowProb	271945139
46	BlinkStart	271945370
46	BlinkEnd	271948344
6	Feed	271948425
1	BlinkStart	271948657
1	BlinkEnd	271961232
1	NoFeedLowProb	271961312
46	BlinkStart	271961543
46	BlinkEnd	271964713
6	Feed	271964793
1	BlinkStart	271965023
1	BlinkEnd	271999796
1	NoFeedLowProb	271999876
46	BlinkStart	272000106
46	BlinkEnd	272003076
6	Feed	272003156
1	BlinkStart	272003388
1	BlinkEnd	272015170
1	NoFeedLowProb	272015250
46	BlinkStart	272015480
46	BlinkEnd	272018585
6	Feed	272018665
1	BlinkStart	272018896
1	BlinkEnd	272030146
1	NoFeedLowProb	272030226
5	BlinkStart	272030457
5	BlinkEnd	272035022
5	NoFeedLowProb	272035102
2	BlinkStart	272035332
2	BlinkEnd	272038164
2	Feed	272038244
5	BlinkStart	272038474
5	BlinkEnd	272047455
5	NoFeedLowProb	272047535
2	BlinkStart	272047766
2	BlinkEnd	272051736
2	Feed	272051816
5	BlinkStart	272052046
5	BlinkEnd	272068706
5	NoFeedLowProb	272068786
2	BlinkStart	272069016
2	BlinkEnd	272071989
2	Feed	272072069
5	BlinkStart	272072299
5	BlinkEnd	272081680
5	NoFeedLowProb	272081761
82	BlinkStart	272081991
82	BlinkEnd	272085419
8	Feed	272085499
