Ver1.2	960067729	StartFile	2/5/2020	2:04:42 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\020520\SoundData.txt	960067729
961178697	Triggered	5	 Modulated Tone	25	2	961178697
961183690	Triggered	8	 NoSound	50	2	961183690
961211607	Triggered	5	 Modulated Tone	25	2	961211607
961216240	Triggered	8	 NoSound	50	2	961216240
961241991	Triggered	5	 Modulated Tone	25	2	961241991
961246141	Triggered	8	 NoSound	50	2	961246141
961276531	Triggered	5	 Modulated Tone	25	2	961276531
961282061	Triggered	1	 Modulated Tone	25	2	961282061
961407566	Triggered	4	 NoSound	50	2	961407566
961454923	Triggered	1	 Modulated Tone	25	2	961454923
961459851	Triggered	6	 NoSound	50	2	961459851
961489212	Triggered	7	 NoSound	50	2	961489212
961499921	Triggered	1	 Modulated Tone	25	2	961499921
961504494	Triggered	4	 NoSound	50	2	961504494
961523445	Triggered	1	 Modulated Tone	25	2	961523445
961528439	Triggered	6	 NoSound	50	2	961528439
961576632	Triggered	1	 Modulated Tone	25	2	961576632
961585417	Triggered	4	 NoSound	50	2	961585417
961605632	Triggered	1	 Modulated Tone	25	2	961605632
961727226	Triggered	6	 NoSound	50	2	961727226
961766575	Triggered	5	 Modulated Tone	25	2	961766575
961776683	Triggered	1	 Modulated Tone	25	2	961776683
961798105	Triggered	4	 NoSound	50	2	961798105
961809353	Triggered	2	 NoSound	50	2	961809353
961819583	Triggered	1	 Modulated Tone	25	2	961819583
961828611	Triggered	4	 NoSound	50	2	961828611
961840940	Triggered	1	 Modulated Tone	25	2	961840940
961862662	Triggered	4	 NoSound	50	2	961862662
961873130	Triggered	5	 Modulated Tone	25	2	961873130
961902011	Triggered	1	 Modulated Tone	25	2	961902011
962146824	Triggered	6	 NoSound	50	2	962146824
962185210	Triggered	1	 Modulated Tone	25	2	962185210
962192730	Triggered	6	 NoSound	50	2	962192730
962225882	Triggered	1	 Modulated Tone	25	2	962225882
962231002	Triggered	6	 NoSound	50	2	962231002
962257232	Triggered	1	 Modulated Tone	25	2	962257232
962265349	Triggered	5	 Modulated Tone	25	2	962265349
962269384	Triggered	2	 NoSound	50	2	962269384
962294235	Triggered	5	 Modulated Tone	25	2	962294235
962299765	Triggered	8	 NoSound	50	2	962299765
962316129	Triggered	1	 Modulated Tone	25	2	962316129
962367511	Triggered	5	 Modulated Tone	25	2	962367511
962371963	Triggered	2	 NoSound	50	2	962371963
962405656	Triggered	5	 Modulated Tone	25	2	962405656
962435378	Triggered	8	 NoSound	50	2	962435378
962472562	Triggered	1	 Modulated Tone	25	2	962472562
