Ver1.3	1262358735	StartFile	4/28/2021	12:26:58 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\042821\SoundData.txt	1262358735
1262779938	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262779938
1262780139	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1262780139
1262790189	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262790189
1262794438	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262794438
1262794641	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1262794641
1262809056	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262809056
1262813931	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262813931
1262814145	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1262814145
1262826090	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262826090
1262829956	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262829956
1262830157	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1262830157
1262843170	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262843170
1262843373	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1262843373
1262846179	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262846179
1262846381	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1262846381
1262860921	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262860921
1262861124	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1262861124
1262864350	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262864350
1262864562	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1262864562
1262871450	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262871450
1262871652	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1262871652
1262876081	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1262876081
1262882519	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262882519
1262882721	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1262882721
1262885827	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262885827
1262886029	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1262886029
1262896718	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262896718
1262896920	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1262896920
1262899667	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262899667
1262899868	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1262899868
1262908510	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262908510
1262908711	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1262908711
1262911708	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1262911708
1262911908	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1262911908
1262920062	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1262920062
1262920263	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1262920263
1262932095	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262932095
1262935826	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1262935826
1262936029	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1262936029
1262943888	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262943888
1262947919	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1262947919
1262952551	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262952551
1262961156	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1262961156
1262961357	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1262961357
1262968736	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262968736
1262968938	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1262968938
1262971685	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1262971685
1262971887	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1262971887
1262985101	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262985101
1262985305	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1262985305
1262988049	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1262988049
1262988250	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1262988250
1262998879	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1262998879
1262999082	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1262999082
1263001526	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1263001526
1263001727	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1263001727
1263009227	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1263009227
1263009429	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1263009429
1263012115	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1263012115
1263018433	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1263018433
1263018634	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1263018634
1263021501	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1263021501
1263021717	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1263021717
1263034858	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1263034858
1263035060	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1263035060
