Ver1.3	558366441	StartFile	1/19/2021	10:36:39 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\011921\SoundData.txt	558366441
558809987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	558809987
558810188	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	558810188
558826295	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558826295
558826497	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558826497
558840867	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558840867
558844543	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558844543
558844745	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558844745
558854301	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558854301
558858178	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558858178
558858381	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558858381
558869748	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558869748
558869952	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	558869952
558873686	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558873686
558873887	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558873887
558883579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558883579
558883783	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	558883783
558886788	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558886788
558886989	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558886989
558896880	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558896880
558897082	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	558897082
558901375	Triggered	6,47,48,49,50,51,	 NoSound	40	2	558901375
558901579	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	558901579
558911784	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558911784
558911987	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	558911987
558915728	Triggered	6,47,48,49,50,51,	 NoSound	40	2	558915728
558915930	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	558915930
558926422	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558926422
558926625	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	558926625
558930232	Triggered	6,47,48,49,50,51,	 NoSound	40	2	558930232
558930434	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	558930434
558941662	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558941662
558941864	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	558941864
558944938	Triggered	4,42,43,44,45,46,	 NoSound	40	2	558944938
558945139	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	558945139
558953962	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	558953962
558954162	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	558954162
558970605	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	558970605
558974481	Triggered	8,52,53,54,55,56,	 NoSound	40	2	558974481
558974684	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	558974684
558985911	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	558985911
558989252	Triggered	8,52,53,54,55,56,	 NoSound	40	2	558989252
558989455	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	558989455
559000683	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559000683
559004092	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559004092
559004294	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559004294
559014787	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559014787
559014989	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	559014989
559018062	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559018062
559018265	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559018265
559028957	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559028957
559029161	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	559029161
559032306	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559032306
559032508	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559032508
559044464	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559044464
559044668	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	559044668
559047739	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559047739
559047942	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559047942
559064516	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559064516
559064718	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	559064718
559069061	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559069061
559069264	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559069264
559079488	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559079488
559079703	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	559079703
559083967	Triggered	8,52,53,54,55,56,	 NoSound	40	2	559083967
559084169	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	559084169
559106492	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559106492
559106693	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	559106693
559111305	Triggered	2,37,38,39,40,41,	 NoSound	40	2	559111305
559111506	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	559111506
559124273	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559124273
559124473	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	559124473
559141050	Triggered	6,47,48,49,50,51,	 NoSound	40	2	559141050
559141255	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	559141255
559153416	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559153416
559155889	Triggered	6,47,48,49,50,51,	 NoSound	40	2	559155889
559156092	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	559156092
559167991	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559167991
559170666	Triggered	6,47,48,49,50,51,	 NoSound	40	2	559170666
559170869	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	559170869
559181755	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559181755
559181958	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	559181958
559184429	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559184429
559184631	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559184631
559195992	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559195992
559196194	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	559196194
559198599	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559198599
559198801	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559198801
559212769	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559212769
559212972	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	559212972
559215511	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559215511
559215714	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559215714
559228075	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559228075
559228278	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	559228278
559230683	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559230683
559230886	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559230886
559243849	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559243849
559244051	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	559244051
559246591	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559246591
559246793	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559246793
559260827	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559260827
559261029	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	559261029
559263703	Triggered	4,42,43,44,45,46,	 NoSound	40	2	559263703
559263905	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	559263905
559275667	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	559275667
559275867	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	559275867
559290037	Triggered	2,37,38,39,40,41,	 NoSound	40	2	559290037
559290241	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	559290241
559300130	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559300130
559303206	Triggered	2,37,38,39,40,41,	 NoSound	40	2	559303206
559303409	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	559303409
559313098	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	559313098
559316774	Triggered	2,37,38,39,40,41,	 NoSound	40	2	559316774
559316977	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	559316977
