Ver1.3	1105355714	StartFile	2/22/2021	1:36:53 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\022221\SoundData.txt	1105355714
1105519299	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1105519299
1105519501	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1105519501
1105534665	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105534665
1105534867	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105534867
1105545360	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105545360
1105548634	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105548634
1105548836	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105548836
1105558058	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105558058
1105561200	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105561200
1105561404	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105561404
1105570230	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105570230
1105570433	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105570433
1105573633	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105573633
1105573834	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105573834
1105583063	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105583063
1105583269	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105583269
1105586009	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105586009
1105586210	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105586210
1105594486	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105594486
1105594692	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105594692
1105597496	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105597496
1105597697	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105597697
1105606451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105606451
1105606656	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105606656
1105609327	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105609327
1105609529	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105609529
1105617680	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105617680
1105617894	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105617894
1105620488	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105620488
1105620689	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105620689
1105629589	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105629589
1105629794	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105629794
1105632385	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105632385
1105632589	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105632589
1105641409	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105641409
1105641612	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1105641612
1105644419	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1105644419
1105644622	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1105644622
1105653307	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1105653307
