Ver1.2	1183809621	StartFile	3/27/2020	11:24:25 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\032720\SoundData.txt	1183809621
1184082970	Triggered	7	 NoSound	50	2	1184082970
1184084700	Triggered	6	 NoSound	50	2	1184084700
1184094799	Triggered	1	 Modulated Tone	25	2	1184094799
1184100609	Triggered	6	 NoSound	50	2	1184100609
1184114978	Triggered	1	 Modulated Tone	25	2	1184114978
1184119524	Triggered	6	 NoSound	50	2	1184119524
1184131493	Triggered	1	 Modulated Tone	25	2	1184131493
1184135439	Triggered	6	 NoSound	50	2	1184135439
1184146728	Triggered	1	 Modulated Tone	25	2	1184146728
1184150211	Triggered	4	 NoSound	50	2	1184150211
1184157823	Triggered	1	 Modulated Tone	25	2	1184157823
1184163174	Triggered	6	 NoSound	50	2	1184163174
1184176745	Triggered	1	 Modulated Tone	25	2	1184176745
1184180089	Triggered	4	 NoSound	50	2	1184180089
1184188172	Triggered	1	 Modulated Tone	25	2	1184188172
1184191312	Triggered	4	 NoSound	50	2	1184191312
1184198398	Triggered	1	 Modulated Tone	25	2	1184198398
1184201536	Triggered	4	 NoSound	50	2	1184201536
1184209223	Triggered	1	 Modulated Tone	25	2	1184209223
1184214173	Triggered	6	 NoSound	50	2	1184214173
1184224534	Triggered	1	 Modulated Tone	25	2	1184224534
1184228139	Triggered	6	 NoSound	50	2	1184228139
1184233756	Triggered	5	 Modulated Tone	25	2	1184233756
1184237231	Triggered	8	 NoSound	50	2	1184237231
1184245185	Triggered	1	 Modulated Tone	25	2	1184245185
1184249532	Triggered	5	 Modulated Tone	25	2	1184249532
1184252477	Triggered	8	 NoSound	50	2	1184252477
1184259093	Triggered	5	 Modulated Tone	25	2	1184259093
1184262028	Triggered	8	 NoSound	50	2	1184262028
1184269047	Triggered	5	 Modulated Tone	25	2	1184269047
1184272390	Triggered	2	 NoSound	50	2	1184272390
1184277612	Triggered	5	 Modulated Tone	25	2	1184277612
1184281481	Triggered	2	 NoSound	50	2	1184281481
1184287360	Triggered	5	 Modulated Tone	25	2	1184287360
1184291250	Triggered	2	 NoSound	50	2	1184291250
1184295517	Triggered	5	 Modulated Tone	25	2	1184295517
1184298926	Triggered	8	 NoSound	50	2	1184298926
1184307753	Triggered	5	 Modulated Tone	25	2	1184307753
1184310888	Triggered	8	 NoSound	50	2	1184310888
1184318174	Triggered	5	 Modulated Tone	25	2	1184318174
1184321454	Triggered	8	 NoSound	50	2	1184321454
1184328407	Triggered	5	 Modulated Tone	25	2	1184328407
1184332284	Triggered	1	 Modulated Tone	25	2	1184332284
1184334952	Triggered	4	 NoSound	50	2	1184334952
1184346590	Triggered	1	 Modulated Tone	25	2	1184346590
1184349257	Triggered	4	 NoSound	50	2	1184349257
1184359883	Triggered	1	 Modulated Tone	25	2	1184359883
1184362496	Triggered	4	 NoSound	50	2	1184362496
1184373252	Triggered	1	 Modulated Tone	25	2	1184373252
1184375865	Triggered	4	 NoSound	50	2	1184375865
1184386218	Triggered	1	 Modulated Tone	25	2	1184386218
1184388899	Triggered	4	 NoSound	50	2	1184388899
1184400526	Triggered	1	 Modulated Tone	25	2	1184400526
1184403268	Triggered	4	 NoSound	50	2	1184403268
1184413233	Triggered	1	 Modulated Tone	25	2	1184413233
1184416031	Triggered	4	 NoSound	50	2	1184416031
1184426056	Triggered	1	 Modulated Tone	25	2	1184426056
1184428670	Triggered	4	 NoSound	50	2	1184428670
1184438756	Triggered	1	 Modulated Tone	25	2	1184438756
1184441634	Triggered	4	 NoSound	50	2	1184441634
1184451200	Triggered	1	 Modulated Tone	25	2	1184451200
1184454730	Triggered	5	 Modulated Tone	25	2	1184454730
1184457673	Triggered	8	 NoSound	50	2	1184457673
1184464294	Triggered	5	 Modulated Tone	25	2	1184464294
1184467838	Triggered	8	 NoSound	50	2	1184467838
1184474258	Triggered	5	 Modulated Tone	25	2	1184474258
1184477187	Triggered	8	 NoSound	50	2	1184477187
1184483004	Triggered	5	 Modulated Tone	25	2	1184483004
1184486481	Triggered	2	 NoSound	50	2	1184486481
1184490959	Triggered	5	 Modulated Tone	25	2	1184490959
1184495703	Triggered	2	 NoSound	50	2	1184495703
1184499519	Triggered	5	 Modulated Tone	25	2	1184499519
1184503725	Triggered	2	 NoSound	50	2	1184503725
1184508269	Triggered	5	 Modulated Tone	25	2	1184508269
1184514019	Triggered	2	 NoSound	50	2	1184514019
1184517834	Triggered	5	 Modulated Tone	25	2	1184517834
1184523783	Triggered	8	 NoSound	50	2	1184523783
1184530799	Triggered	6	 NoSound	50	2	1184530799
1184534943	Triggered	5	 Modulated Tone	25	2	1184534943
1184538082	Triggered	8	 NoSound	50	2	1184538082
1184544498	Triggered	1	 Modulated Tone	25	2	1184544498
1184548976	Triggered	5	 Modulated Tone	25	2	1184548976
1184552721	Triggered	1	 Modulated Tone	25	2	1184552721
1184555260	Triggered	4	 NoSound	50	2	1184555260
1184562216	Triggered	1	 Modulated Tone	25	2	1184562216
1184565219	Triggered	4	 NoSound	50	2	1184565219
1184574649	Triggered	1	 Modulated Tone	25	2	1184574649
1184577383	Triggered	4	 NoSound	50	2	1184577383
1184584668	Triggered	1	 Modulated Tone	25	2	1184584668
1184587484	Triggered	4	 NoSound	50	2	1184587484
1184595165	Triggered	1	 Modulated Tone	25	2	1184595165
1184598170	Triggered	4	 NoSound	50	2	1184598170
1184607998	Triggered	1	 Modulated Tone	25	2	1184607998
1184611819	Triggered	6	 NoSound	50	2	1184611819
1184617420	Triggered	1	 Modulated Tone	25	2	1184617420
1184620629	Triggered	4	 NoSound	50	2	1184620629
1184627849	Triggered	1	 Modulated Tone	25	2	1184627849
1184630790	Triggered	4	 NoSound	50	2	1184630790
1184637945	Triggered	1	 Modulated Tone	25	2	1184637945
1184640883	Triggered	4	 NoSound	50	2	1184640883
1184647701	Triggered	1	 Modulated Tone	25	2	1184647701
1184651444	Triggered	5	 Modulated Tone	25	2	1184651444
1184654653	Triggered	2	 NoSound	50	2	1184654653
1184661005	Triggered	5	 Modulated Tone	25	2	1184661005
1184664478	Triggered	2	 NoSound	50	2	1184664478
1184670360	Triggered	5	 Modulated Tone	25	2	1184670360
1184673440	Triggered	2	 NoSound	50	2	1184673440
1184679319	Triggered	5	 Modulated Tone	25	2	1184679319
1184683197	Triggered	8	 NoSound	50	2	1184683197
1184697367	Triggered	5	 Modulated Tone	25	2	1184697367
1184700240	Triggered	8	 NoSound	50	2	1184700240
1184711733	Triggered	5	 Modulated Tone	25	2	1184711733
1184714206	Triggered	8	 NoSound	50	2	1184714206
1184726578	Triggered	5	 Modulated Tone	25	2	1184726578
1184729318	Triggered	8	 NoSound	50	2	1184729318
1184741677	Triggered	5	 Modulated Tone	25	2	1184741677
1184744285	Triggered	8	 NoSound	50	2	1184744285
1184757052	Triggered	5	 Modulated Tone	25	2	1184757052
1184759793	Triggered	8	 NoSound	50	2	1184759793
1184771822	Triggered	5	 Modulated Tone	25	2	1184771822
1184775298	Triggered	1	 Modulated Tone	25	2	1184775298
1184777839	Triggered	4	 NoSound	50	2	1184777839
1184784665	Triggered	1	 Modulated Tone	25	2	1184784665
1184787599	Triggered	4	 NoSound	50	2	1184787599
1184792949	Triggered	1	 Modulated Tone	25	2	1184792949
1184798759	Triggered	4	 NoSound	50	2	1184798759
1184802971	Triggered	1	 Modulated Tone	25	2	1184802971
1184806982	Triggered	6	 NoSound	50	2	1184806982
1184814001	Triggered	1	 Modulated Tone	25	2	1184814001
1184818880	Triggered	6	 NoSound	50	2	1184818880
1184825830	Triggered	1	 Modulated Tone	25	2	1184825830
1184829507	Triggered	6	 NoSound	50	2	1184829507
1184836793	Triggered	1	 Modulated Tone	25	2	1184836793
1184842210	Triggered	6	 NoSound	50	2	1184842210
1184848959	Triggered	1	 Modulated Tone	25	2	1184848959
1184853041	Triggered	6	 NoSound	50	2	1184853041
