Wednesday, March 3, 2021	2:23:12 PM	Game1.txt	1885734387
Cued	Now	1885750367
9	BlinkStart	1885750443
9	BlinkEnd	1886085757
23,5	BlinkStart	1886085844
23,5	BlinkEnd	1886097777
5	0DropFeed	1886097857
23	NoFeedAbort	1886097937
1	BlinkStart	1886107952
1	BlinkEnd	1886119575
1	NoFeedLowProb	1886119656
6,51	BlinkStart	1886119681
6,51	BlinkEnd	1886124715
6	Feed	1886124795
51	Feed	1886124875
1	BlinkStart	1886124973
1	BlinkEnd	1886140155
1	NoFeedLowProb	1886140235
6,51	BlinkStart	1886140274
6,51	BlinkEnd	1886143831
6	Feed	1886143912
51	Feed	1886143992
1	BlinkStart	1886144097
1	BlinkEnd	1886158068
1	NoFeedLowProb	1886158148
6,51	BlinkStart	1886158180
6,51	BlinkEnd	1886161878
6	Feed	1886161958
51	Feed	1886162038
22,1	BlinkStart	1886162140
22,1	BlinkEnd	1886174445
1	0DropFeed	1886174525
22	Feed	1886174606
6,51,4,43	BlinkStart	1886174702
6,51,4,43	BlinkEnd	1886177853
6	Feed	1886177933
51	Feed	1886178014
22,1	BlinkStart	1886178103
22,1	BlinkEnd	1886190419
1	0DropFeed	1886190499
22	Feed	1886190579
6,51,4,43	BlinkStart	1886190680
6,51,4,43	BlinkEnd	1886193828
6	Feed	1886193908
51	Feed	1886193989
22,1	BlinkStart	1886194092
22,1	BlinkEnd	1886207730
1	0DropFeed	1886207810
22	Feed	1886207890
6,51,4,43	BlinkStart	1886207992
6,51,4,43	BlinkEnd	1886211140
6	Feed	1886211220
51	Feed	1886211301
22,1	BlinkStart	1886211405
22,1	BlinkEnd	1886223644
1	0DropFeed	1886223724
22	Feed	1886223805
6,51,4,43	BlinkStart	1886223913
6,51,4,43	BlinkEnd	1886226720
6	Feed	1886226800
51	Feed	1886226880
22,1	BlinkStart	1886226982
22,1	BlinkEnd	1886238611
1	0DropFeed	1886238691
22	Feed	1886238771
6,51,4,43	BlinkStart	1886238881
6,51,4,43	BlinkEnd	1886241687
6	Feed	1886241767
51	Feed	1886241847
22,1	BlinkStart	1886241950
22,1	BlinkEnd	1886253450
1	0DropFeed	1886253531
22	Feed	1886253612
6,51,4,43	BlinkStart	1886253699
6,51,4,43	BlinkEnd	1886256592
6	Feed	1886256672
51	Feed	1886256753
22,1	BlinkStart	1886256842
22,1	BlinkEnd	1886268890
1	0DropFeed	1886268970
22	Feed	1886269050
6,51,4,43	BlinkStart	1886269147
6,51,4,43	BlinkEnd	1886271830
6	Feed	1886271910
51	Feed	1886271990
22,1	BlinkStart	1886272085
22,1	BlinkEnd	1886283395
1	0DropFeed	1886283476
22	Feed	1886283556
6,51,4,43	BlinkStart	1886283643
6,51,4,43	BlinkEnd	1886286470
